year,region_type,region_year_spec,region_id,region_level,biotech_proj_count
2016,NUTS,2016,NL226,3,8
2016,NUTS,2016,NL23,2,1
2016,NUTS,2016,NL230,3,1
2016,NUTS,2016,NL3,1,55
2016,NUTS,2016,NL31,2,13
2016,NUTS,2016,NL310,3,13
2016,NUTS,2016,NL32,2,21
2016,NUTS,2016,NL327,3,1
2016,NUTS,2016,NL329,3,20
2016,NUTS,2016,NL33,2,21
2016,NUTS,2016,NL332,3,6
2016,NUTS,2016,NL337,3,11
2016,NUTS,2016,NL33C,3,4
2016,NUTS,2016,NL4,1,10
2016,NUTS,2016,NL41,2,7
2016,NUTS,2016,NL412,3,1
2016,NUTS,2016,NL413,3,3
2016,NUTS,2016,NL414,3,3
2016,NUTS,2016,NL42,2,3
2016,NUTS,2016,NL423,3,3
2016,NUTS,2016,PL,0,3
2016,NUTS,2016,PL5,1,2
2016,NUTS,2016,PL51,2,2
2016,NUTS,2016,PL514,3,2
2016,NUTS,2016,PL6,1,1
2016,NUTS,2016,PL62,2,1
2016,NUTS,2016,PL622,3,1
2016,NUTS,2016,PT,0,10
2016,NUTS,2016,PT1,1,10
2016,NUTS,2016,PT11,2,3
2016,NUTS,2016,PT112,3,1
2016,NUTS,2016,PT119,3,1
2016,NUTS,2016,PT11A,3,1
2016,NUTS,2016,PT16,2,1
2016,NUTS,2016,PT16E,3,1
2016,NUTS,2016,PT17,2,6
2016,NUTS,2016,PT170,3,6
2016,NUTS,2016,SE,0,33
2016,NUTS,2016,SE1,1,27
2016,NUTS,2016,SE11,2,20
2016,NUTS,2016,SE110,3,20
2016,NUTS,2016,SE12,2,7
2016,NUTS,2016,SE121,3,7
2016,NUTS,2016,SE2,1,5
2016,NUTS,2016,SE22,2,3
2016,NUTS,2016,SE224,3,3
2016,NUTS,2016,SE23,2,2
2016,NUTS,2016,SE232,3,2
2016,NUTS,2016,SE3,1,1
2016,NUTS,2016,SE33,2,1
2016,NUTS,2016,SE331,3,1
2016,NUTS,2016,SI,0,2
2016,NUTS,2016,SI0,1,2
2016,NUTS,2016,SI04,2,2
2016,NUTS,2016,SI041,3,2
2016,NUTS,2016,SK,0,2
2016,NUTS,2016,SK0,1,2
2016,NUTS,2016,SK01,2,2
2016,NUTS,2016,SK010,3,2
2016,NUTS,2016,UK,0,68
2016,NUTS,2016,UKD,1,4
2016,NUTS,2016,UKD3,2,3
2016,NUTS,2016,UKD33,3,3
2016,NUTS,2016,UKD7,2,1
2016,NUTS,2016,UKD72,3,1
2016,NUTS,2016,UKE,1,4
2016,NUTS,2016,UKE4,2,4
2016,NUTS,2016,UKE42,3,4
2016,NUTS,2016,UKF,1,2
2016,NUTS,2016,UKF1,2,1
2016,NUTS,2016,UKF14,3,1
2016,NUTS,2016,UKF2,2,1
2016,NUTS,2016,UKF21,3,1
2016,NUTS,2016,UKG,1,2
2016,NUTS,2016,UKG3,2,2
2016,NUTS,2016,UKG31,3,2
2016,NUTS,2016,UKH,1,2
2016,NUTS,2016,UKH1,2,1
2016,NUTS,2016,UKH12,3,1
2016,NUTS,2016,UKH2,2,1
2016,NUTS,2016,UKH23,3,1
2016,NUTS,2016,UKI,1,36
2016,NUTS,2016,UKI3,2,29
2016,NUTS,2016,UKI31,3,15
2016,NUTS,2016,UKI32,3,11
2016,NUTS,2016,UKI33,3,1
2016,NUTS,2016,UKI34,3,2
2016,NUTS,2016,UKI4,2,6
2016,NUTS,2016,UKI42,3,4
2016,NUTS,2016,UKI44,3,2
2016,NUTS,2016,UKI7,2,1
2016,NUTS,2016,UKI75,3,1
2016,NUTS,2016,UKJ,1,7
2016,NUTS,2016,UKJ2,2,4
2016,NUTS,2016,UKJ21,3,1
2016,NUTS,2016,UKJ22,3,1
2016,NUTS,2016,UKJ25,3,2
2016,NUTS,2016,UKJ3,2,2
2016,NUTS,2016,UKJ32,3,2
2016,NUTS,2016,UKJ4,2,1
2016,NUTS,2016,UKJ44,3,1
2016,NUTS,2016,UKK,1,3
2016,NUTS,2016,UKK1,2,3
2016,NUTS,2016,UKK12,3,3
2016,NUTS,2016,UKL,1,3
2016,NUTS,2016,UKL2,2,3
2016,NUTS,2016,UKL22,3,3
2016,NUTS,2016,UKM,1,4
2016,NUTS,2016,UKM8,2,4
2016,NUTS,2016,UKM82,3,4
2016,NUTS,2016,UKN,1,1
2016,NUTS,2016,UKN0,2,1
2016,NUTS,2016,UKN12,3,1
2017,NUTS,2016,AT,0,7
2017,NUTS,2016,AT1,1,4
2017,NUTS,2016,AT12,2,1
2017,NUTS,2016,AT126,3,1
2017,NUTS,2016,AT13,2,3
2017,NUTS,2016,AT130,3,3
2017,NUTS,2016,AT2,1,2
2017,NUTS,2016,AT22,2,2
2017,NUTS,2016,AT221,3,2
2017,NUTS,2016,AT3,1,1
2017,NUTS,2016,AT32,2,1
2017,NUTS,2016,AT323,3,1
2017,NUTS,2016,BE,0,39
2017,NUTS,2016,BE1,1,6
2017,NUTS,2016,BE10,2,6
2017,NUTS,2016,BE100,3,6
2017,NUTS,2016,BE2,1,26
2017,NUTS,2016,BE21,2,6
2017,NUTS,2016,BE211,3,2
2017,NUTS,2016,BE212,3,1
2017,NUTS,2016,BE213,3,3
2017,NUTS,2016,BE22,2,1
2017,NUTS,2016,BE221,3,1
2017,NUTS,2016,BE23,2,10
2017,NUTS,2016,BE234,3,10
2017,NUTS,2016,BE24,2,9
2017,NUTS,2016,BE241,3,1
2017,NUTS,2016,BE242,3,8
2017,NUTS,2016,BE3,1,7
2017,NUTS,2016,BE31,2,5
2017,NUTS,2016,BE310,3,5
2017,NUTS,2016,BE33,2,1
2017,NUTS,2016,BE332,3,1
2017,NUTS,2016,BE35,2,1
2017,NUTS,2016,BE352,3,1
2017,NUTS,2016,CZ,0,6
2017,NUTS,2016,CZ0,1,6
2017,NUTS,2016,CZ01,2,3
2017,NUTS,2016,CZ010,3,3
2017,NUTS,2016,CZ06,2,2
2017,NUTS,2016,CZ064,3,2
2017,NUTS,2016,CZ08,2,1
2017,NUTS,2016,CZ080,3,1
2017,NUTS,2016,DE,0,83
2017,NUTS,2016,DE1,1,15
2017,NUTS,2016,DE11,2,2
2017,NUTS,2016,DE111,3,2
2017,NUTS,2016,DE12,2,8
2017,NUTS,2016,DE122,3,1
2017,NUTS,2016,DE123,3,1
2017,NUTS,2016,DE125,3,6
2017,NUTS,2016,DE13,2,5
2017,NUTS,2016,DE131,3,5
2017,NUTS,2016,DE2,1,14
2017,NUTS,2016,DE21,2,10
2017,NUTS,2016,DE212,3,8
2017,NUTS,2016,DE21F,3,1
2017,NUTS,2016,DE21H,3,1
2017,NUTS,2016,DE24,2,1
2017,NUTS,2016,DE242,3,1
2017,NUTS,2016,DE25,2,1
2017,NUTS,2016,DE252,3,1
2017,NUTS,2016,DE26,2,2
2017,NUTS,2016,DE263,3,2
2017,NUTS,2016,DE3,1,6
2017,NUTS,2016,DE30,2,6
2017,NUTS,2016,DE300,3,6
2017,NUTS,2016,DE6,1,3
2017,NUTS,2016,DE60,2,3
2017,NUTS,2016,DE600,3,3
2017,NUTS,2016,DE7,1,11
2017,NUTS,2016,DE71,2,7
2017,NUTS,2016,DE712,3,3
2017,NUTS,2016,DE714,3,1
2017,NUTS,2016,DE715,3,1
2017,NUTS,2016,DE718,3,1
2017,NUTS,2016,DE71C,3,1
2017,NUTS,2016,DE72,2,4
2017,NUTS,2016,DE721,3,3
2017,NUTS,2016,DE722,3,1
2017,NUTS,2016,DE8,1,3
2017,NUTS,2016,DE80,2,3
2017,NUTS,2016,DE803,3,1
2017,NUTS,2016,DE80N,3,2
2017,NUTS,2016,DE9,1,8
2017,NUTS,2016,DE91,2,6
2017,NUTS,2016,DE911,3,5
2017,NUTS,2016,DE91B,3,1
2017,NUTS,2016,DE92,2,2
2017,NUTS,2016,DE929,3,2
2017,NUTS,2016,DEA,1,14
2017,NUTS,2016,DEA1,2,3
2017,NUTS,2016,DEA19,3,1
2017,NUTS,2016,DEA1A,3,1
2017,NUTS,2016,DEA1C,3,1
2017,NUTS,2016,DEA2,2,10
2017,NUTS,2016,DEA22,3,4
2017,NUTS,2016,DEA23,3,3
2017,NUTS,2016,DEA26,3,1
2017,NUTS,2016,DEA27,3,1
2017,NUTS,2016,DEA2D,3,1
2017,NUTS,2016,DEA5,2,1
2017,NUTS,2016,DEA52,3,1
2017,NUTS,2016,DEC,1,4
2017,NUTS,2016,DEC0,2,4
2017,NUTS,2016,DEC01,3,1
2017,NUTS,2016,DEC05,3,3
2017,NUTS,2016,DED,1,3
2017,NUTS,2016,DED2,2,3
2017,NUTS,2016,DED21,3,3
2017,NUTS,2016,DEF,1,2
2017,NUTS,2016,DEF0,2,2
2017,NUTS,2016,DEF02,3,1
2017,NUTS,2016,DEF0D,3,1
2017,NUTS,2016,DK,0,21
2017,NUTS,2016,DK0,1,21
2017,NUTS,2016,DK01,2,13
2017,NUTS,2016,DK011,3,6
2017,NUTS,2016,DK012,3,4
2017,NUTS,2016,DK013,3,3
2017,NUTS,2016,DK03,2,3
2017,NUTS,2016,DK031,3,3
2017,NUTS,2016,DK04,2,5
2017,NUTS,2016,DK042,3,5
2017,NUTS,2016,EE,0,6
2017,NUTS,2016,EE0,1,6
2017,NUTS,2016,EE00,2,6
2017,NUTS,2016,EE001,3,3
2017,NUTS,2016,EE008,3,3
2017,NUTS,2016,ES,0,26
2017,NUTS,2016,ES1,1,1
2017,NUTS,2016,ES12,2,1
2017,NUTS,2016,ES120,3,1
2017,NUTS,2016,ES3,1,15
2017,NUTS,2016,ES30,2,15
2017,NUTS,2016,ES300,3,15
2017,NUTS,2016,ES4,1,1
2017,NUTS,2016,ES41,2,1
2017,NUTS,2016,ES415,3,1
2017,NUTS,2016,ES5,1,9
2017,NUTS,2016,ES51,2,8
2017,NUTS,2016,ES511,3,7
2017,NUTS,2016,ES513,3,1
2017,NUTS,2016,ES52,2,1
2017,NUTS,2016,ES523,3,1
2017,NUTS,2016,FI,0,6
2017,NUTS,2016,FI1,1,6
2017,NUTS,2016,FI1B,2,3
2017,NUTS,2016,FI1B1,3,3
2017,NUTS,2016,FI1C,2,1
2017,NUTS,2016,FI1C1,3,1
2017,NUTS,2016,FI1D,2,2
2017,NUTS,2016,FI1D2,3,1
2017,NUTS,2016,FI1D9,3,1
2017,NUTS,2016,FR,0,54
2017,NUTS,2016,FR1,1,43
2017,NUTS,2016,FR10,2,43
2017,NUTS,2016,FR101,3,28
2017,NUTS,2016,FR104,3,1
2017,NUTS,2016,FR105,3,11
2017,NUTS,2016,FR107,3,3
2017,NUTS,2016,FRE,1,2
2017,NUTS,2016,FRE1,2,1
2017,NUTS,2016,FRE11,3,1
2017,NUTS,2016,FRE2,2,1
2017,NUTS,2016,FRE23,3,1
2017,NUTS,2016,FRF,1,2
2017,NUTS,2016,FRF1,2,2
2017,NUTS,2016,FRF11,3,2
2017,NUTS,2016,FRJ,1,1
2017,NUTS,2016,FRJ2,2,1
2017,NUTS,2016,FRJ23,3,1
2017,NUTS,2016,FRK,1,5
2017,NUTS,2016,FRK2,2,5
2017,NUTS,2016,FRK26,3,4
2017,NUTS,2016,FRK28,3,1
2017,NUTS,2016,FRL,1,1
2017,NUTS,2016,FRL0,2,1
2017,NUTS,2016,FRL04,3,1
2017,NUTS,2016,HR,0,3
2017,NUTS,2016,HR0,1,3
2017,NUTS,2016,HR04,2,3
2017,NUTS,2016,HR041,3,1
2017,NUTS,2016,HR04B,3,2
2017,NUTS,2016,HU,0,7
2017,NUTS,2016,HU1,1,3
2017,NUTS,2016,HU11,2,2
2017,NUTS,2016,HU110,3,2
2017,NUTS,2016,HU12,2,1
2017,NUTS,2016,HU120,3,1
2017,NUTS,2016,HU3,1,4
2017,NUTS,2016,HU32,2,1
2017,NUTS,2016,HU321,3,1
2017,NUTS,2016,HU33,2,3
2017,NUTS,2016,HU333,3,3
2017,NUTS,2016,IE,0,2
2017,NUTS,2016,IE0,1,2
2017,NUTS,2016,IE06,2,2
2017,NUTS,2016,IE061,3,2
2017,NUTS,2016,IT,0,59
2017,NUTS,2016,ITC,1,20
2017,NUTS,2016,ITC1,2,3
2017,NUTS,2016,ITC11,3,2
2017,NUTS,2016,ITC12,3,1
2017,NUTS,2016,ITC4,2,17
2017,NUTS,2016,ITC41,3,1
2017,NUTS,2016,ITC4C,3,16
2017,NUTS,2016,ITF,1,2
2017,NUTS,2016,ITF1,2,1
2017,NUTS,2016,ITF12,3,1
2017,NUTS,2016,ITF3,2,1
2017,NUTS,2016,ITF33,3,1
2017,NUTS,2016,ITG,1,2
2017,NUTS,2016,ITG2,2,2
2017,NUTS,2016,ITG25,3,2
2017,NUTS,2016,ITH,1,15
2017,NUTS,2016,ITH3,2,8
2017,NUTS,2016,ITH31,3,1
2017,NUTS,2016,ITH36,3,7
2017,NUTS,2016,ITH4,2,2
2017,NUTS,2016,ITH44,3,2
2017,NUTS,2016,ITH5,2,5
2017,NUTS,2016,ITH54,3,1
2017,NUTS,2016,ITH55,3,4
2017,NUTS,2016,ITI,1,20
2017,NUTS,2016,ITI1,2,6
2017,NUTS,2016,ITI14,3,4
2017,NUTS,2016,ITI19,3,2
2017,NUTS,2016,ITI4,2,14
2017,NUTS,2016,ITI43,3,14
2017,NUTS,2016,LU,0,5
2017,NUTS,2016,LU0,1,5
2017,NUTS,2016,LU00,2,5
2017,NUTS,2016,LU000,3,5
2017,NUTS,2016,NL,0,58
2017,NUTS,2016,NL1,1,9
2017,NUTS,2016,NL11,2,9
2017,NUTS,2016,NL113,3,9
2017,NUTS,2016,NL2,1,10
2017,NUTS,2016,NL22,2,10
2017,NUTS,2016,NL221,3,4
2017,NUTS,2016,NL226,3,6
2017,NUTS,2016,NL3,1,35
2017,NUTS,2016,NL31,2,10
2017,NUTS,2016,NL310,3,10
2017,NUTS,2016,NL32,2,6
2017,NUTS,2016,NL327,3,1
2017,NUTS,2016,NL329,3,5
2017,NUTS,2016,NL33,2,19
2017,NUTS,2016,NL332,3,1
2017,NUTS,2016,NL333,3,1
2017,NUTS,2016,NL337,3,10
2017,NUTS,2016,NL33C,3,7
2017,NUTS,2016,NL4,1,4
2017,NUTS,2016,NL42,2,4
2017,NUTS,2016,NL423,3,4
2017,NUTS,2016,PL,0,3
2017,NUTS,2016,PL4,1,1
2017,NUTS,2016,PL41,2,1
2017,NUTS,2016,PL415,3,1
2017,NUTS,2016,PL7,1,1
2017,NUTS,2016,PL71,2,1
2017,NUTS,2016,PL711,3,1
2017,NUTS,2016,PL8,1,1
2017,NUTS,2016,PL81,2,1
2017,NUTS,2016,PL815,3,1
2017,NUTS,2016,PT,0,4
2017,NUTS,2016,PT1,1,4
2017,NUTS,2016,PT11,2,1
2017,NUTS,2016,PT11A,3,1
2017,NUTS,2016,PT17,2,3
2017,NUTS,2016,PT170,3,3
2017,NUTS,2016,RO,0,1
2017,NUTS,2016,RO3,1,1
2017,NUTS,2016,RO32,2,1
2017,NUTS,2016,RO321,3,1
2017,NUTS,2016,SE,0,28
2017,NUTS,2016,SE1,1,19
2017,NUTS,2016,SE11,2,16
2017,NUTS,2016,SE110,3,16
2017,NUTS,2016,SE12,2,3
2017,NUTS,2016,SE121,3,2
2017,NUTS,2016,SE123,3,1
2017,NUTS,2016,SE2,1,8
2017,NUTS,2016,SE22,2,5
2017,NUTS,2016,SE224,3,5
2017,NUTS,2016,SE23,2,3
2017,NUTS,2016,SE232,3,3
2017,NUTS,2016,SE3,1,1
2017,NUTS,2016,SE33,2,1
2017,NUTS,2016,SE331,3,1
2017,NUTS,2016,UK,0,47
2017,NUTS,2016,UKD,1,3
2017,NUTS,2016,UKD3,2,2
2017,NUTS,2016,UKD33,3,2
2017,NUTS,2016,UKD7,2,1
2017,NUTS,2016,UKD72,3,1
2017,NUTS,2016,UKE,1,2
2017,NUTS,2016,UKE4,2,2
2017,NUTS,2016,UKE42,3,2
2017,NUTS,2016,UKF,1,3
2017,NUTS,2016,UKF1,2,3
2017,NUTS,2016,UKF14,3,3
2017,NUTS,2016,UKG,1,2
2017,NUTS,2016,UKG1,2,1
2017,NUTS,2016,UKG11,3,1
2017,NUTS,2016,UKG3,2,1
2017,NUTS,2016,UKG31,3,1
2017,NUTS,2016,UKI,1,22
2017,NUTS,2016,UKI3,2,15
2017,NUTS,2016,UKI31,3,6
2017,NUTS,2016,UKI32,3,7
2017,NUTS,2016,UKI33,3,1
2017,NUTS,2016,UKI34,3,1
2017,NUTS,2016,UKI4,2,4
2017,NUTS,2016,UKI42,3,4
2017,NUTS,2016,UKI7,2,3
2017,NUTS,2016,UKI75,3,3
2017,NUTS,2016,UKJ,1,5
2017,NUTS,2016,UKJ1,2,1
2017,NUTS,2016,UKJ13,3,1
2017,NUTS,2016,UKJ2,2,2
2017,NUTS,2016,UKJ22,3,1
2017,NUTS,2016,UKJ25,3,1
2017,NUTS,2016,UKJ4,2,2
2017,NUTS,2016,UKJ44,3,2
2017,NUTS,2016,UKK,1,2
2017,NUTS,2016,UKK1,2,1
2017,NUTS,2016,UKK15,3,1
2017,NUTS,2016,UKK4,2,1
2017,NUTS,2016,UKK41,3,1
2017,NUTS,2016,UKL,1,2
2017,NUTS,2016,UKL1,2,1
2017,NUTS,2016,UKL18,3,1
2017,NUTS,2016,UKL2,2,1
2017,NUTS,2016,UKL22,3,1
2017,NUTS,2016,UKM,1,6
2017,NUTS,2016,UKM5,2,1
2017,NUTS,2016,UKM50,3,1
2017,NUTS,2016,UKM8,2,5
2017,NUTS,2016,UKM82,3,5
2018,NUTS,2016,AT,0,12
2018,NUTS,2016,AT1,1,10
2018,NUTS,2016,AT12,2,1
2018,NUTS,2016,AT126,3,1
2018,NUTS,2016,AT13,2,9
2018,NUTS,2016,AT130,3,9
2018,NUTS,2016,AT2,1,1
2018,NUTS,2016,AT22,2,1
2018,NUTS,2016,AT221,3,1
2018,NUTS,2016,AT3,1,1
2018,NUTS,2016,AT33,2,1
2018,NUTS,2016,AT332,3,1
2018,NUTS,2016,BE,0,28
2018,NUTS,2016,BE1,1,3
2018,NUTS,2016,BE10,2,3
2018,NUTS,2016,BE100,3,3
2018,NUTS,2016,BE2,1,20
2018,NUTS,2016,BE21,2,5
2018,NUTS,2016,BE211,3,4
2018,NUTS,2016,BE213,3,1
2018,NUTS,2016,BE22,2,1
2018,NUTS,2016,BE221,3,1
2018,NUTS,2016,BE23,2,8
2018,NUTS,2016,BE234,3,8
2018,NUTS,2016,BE24,2,6
2018,NUTS,2016,BE242,3,6
2018,NUTS,2016,BE3,1,5
2018,NUTS,2016,BE31,2,1
2018,NUTS,2016,BE310,3,1
2018,NUTS,2016,BE33,2,3
2018,NUTS,2016,BE332,3,3
2018,NUTS,2016,BE35,2,1
2018,NUTS,2016,BE352,3,1
2018,NUTS,2016,CZ,0,1
2018,NUTS,2016,CZ0,1,1
2018,NUTS,2016,CZ01,2,1
2018,NUTS,2016,CZ010,3,1
2018,NUTS,2016,DE,0,85
2018,NUTS,2016,DE1,1,22
2018,NUTS,2016,DE11,2,1
2018,NUTS,2016,DE111,3,1
2018,NUTS,2016,DE12,2,15
2018,NUTS,2016,DE123,3,1
2018,NUTS,2016,DE125,3,13
2018,NUTS,2016,DE126,3,1
2018,NUTS,2016,DE13,2,4
2018,NUTS,2016,DE131,3,3
2018,NUTS,2016,DE138,3,1
2018,NUTS,2016,DE14,2,2
2018,NUTS,2016,DE144,3,2
2018,NUTS,2016,DE2,1,11
2018,NUTS,2016,DE21,2,7
2018,NUTS,2016,DE212,3,6
2018,NUTS,2016,DE21C,3,1
2018,NUTS,2016,DE22,2,1
2018,NUTS,2016,DE221,3,1
2018,NUTS,2016,DE26,2,3
2018,NUTS,2016,DE263,3,3
2018,NUTS,2016,DE3,1,7
2018,NUTS,2016,DE30,2,7
2018,NUTS,2016,DE300,3,7
2018,NUTS,2016,DE6,1,2
2018,NUTS,2016,DE60,2,2
2018,NUTS,2016,DE600,3,2
2018,NUTS,2016,DE7,1,6
2018,NUTS,2016,DE71,2,6
2018,NUTS,2016,DE711,3,2
2018,NUTS,2016,DE712,3,2
2018,NUTS,2016,DE718,3,1
2018,NUTS,2016,DE71C,3,1
2018,NUTS,2016,DE8,1,1
2018,NUTS,2016,DE80,2,1
2018,NUTS,2016,DE80N,3,1
2018,NUTS,2016,DE9,1,11
2018,NUTS,2016,DE91,2,6
2018,NUTS,2016,DE911,3,5
2018,NUTS,2016,DE91C,3,1
2018,NUTS,2016,DE92,2,4
2018,NUTS,2016,DE929,3,4
2018,NUTS,2016,DE93,2,1
2018,NUTS,2016,DE939,3,1
2018,NUTS,2016,DEA,1,14
2018,NUTS,2016,DEA1,2,1
2018,NUTS,2016,DEA13,3,1
2018,NUTS,2016,DEA2,2,11
2018,NUTS,2016,DEA22,3,1
2018,NUTS,2016,DEA23,3,4
2018,NUTS,2016,DEA26,3,3
2018,NUTS,2016,DEA2B,3,1
2018,NUTS,2016,DEA2C,3,1
2018,NUTS,2016,DEA2D,3,1
2018,NUTS,2016,DEA5,2,2
2018,NUTS,2016,DEA52,3,2
2018,NUTS,2016,DEB,1,3
2018,NUTS,2016,DEB3,2,3
2018,NUTS,2016,DEB32,3,1
2018,NUTS,2016,DEB34,3,1
2018,NUTS,2016,DEB3J,3,1
2018,NUTS,2016,DEC,1,1
2018,NUTS,2016,DEC0,2,1
2018,NUTS,2016,DEC05,3,1
2018,NUTS,2016,DED,1,2
2018,NUTS,2016,DED2,2,2
2018,NUTS,2016,DED21,3,2
2018,NUTS,2016,DEG,1,5
2018,NUTS,2016,DEG0,2,5
2018,NUTS,2016,DEG03,3,4
2018,NUTS,2016,DEG0J,3,1
2018,NUTS,2016,DK,0,21
2018,NUTS,2016,DK0,1,21
2018,NUTS,2016,DK01,2,15
2018,NUTS,2016,DK011,3,13
2018,NUTS,2016,DK013,3,2
2018,NUTS,2016,DK03,2,2
2018,NUTS,2016,DK031,3,2
2018,NUTS,2016,DK04,2,4
2018,NUTS,2016,DK041,3,1
2018,NUTS,2016,DK042,3,3
2018,NUTS,2016,ES,0,22
2018,NUTS,2016,ES1,1,1
2018,NUTS,2016,ES11,2,1
2018,NUTS,2016,ES114,3,1
2018,NUTS,2016,ES2,1,2
2018,NUTS,2016,ES21,2,1
2018,NUTS,2016,ES213,3,1
2018,NUTS,2016,ES24,2,1
2018,NUTS,2016,ES243,3,1
2018,NUTS,2016,ES3,1,9
2018,NUTS,2016,ES30,2,9
2018,NUTS,2016,ES300,3,9
2018,NUTS,2016,ES5,1,10
2018,NUTS,2016,ES51,2,9
2018,NUTS,2016,ES511,3,9
2018,NUTS,2016,ES52,2,1
2018,NUTS,2016,ES523,3,1
2018,NUTS,2016,FI,0,6
2018,NUTS,2016,FI1,1,6
2018,NUTS,2016,FI1B,2,1
2018,NUTS,2016,FI1B1,3,1
2018,NUTS,2016,FI1C,2,1
2018,NUTS,2016,FI1C1,3,1
2018,NUTS,2016,FI1D,2,4
2018,NUTS,2016,FI1D2,3,4
2018,NUTS,2016,FR,0,50
2018,NUTS,2016,FR1,1,40
2018,NUTS,2016,FR10,2,40
2018,NUTS,2016,FR101,3,26
2018,NUTS,2016,FR102,3,1
2018,NUTS,2016,FR104,3,3
2018,NUTS,2016,FR105,3,10
2018,NUTS,2016,FRE,1,1
2018,NUTS,2016,FRE1,2,1
2018,NUTS,2016,FRE11,3,1
2018,NUTS,2016,FRF,1,2
2018,NUTS,2016,FRF1,2,2
2018,NUTS,2016,FRF11,3,2
2018,NUTS,2016,FRJ,1,2
2018,NUTS,2016,FRJ1,2,1
2018,NUTS,2016,FRJ13,3,1
2018,NUTS,2016,FRJ2,2,1
2018,NUTS,2016,FRJ23,3,1
2018,NUTS,2016,FRK,1,3
2018,NUTS,2016,FRK2,2,3
2018,NUTS,2016,FRK26,3,3
2018,NUTS,2016,FRL,1,2
2018,NUTS,2016,FRL0,2,2
2018,NUTS,2016,FRL04,3,2
2018,NUTS,2016,HR,0,2
2018,NUTS,2016,HR0,1,2
2018,NUTS,2016,HR03,2,2
2018,NUTS,2016,HR031,3,2
2018,NUTS,2016,HU,0,1
2018,NUTS,2016,HU1,1,1
2018,NUTS,2016,HU12,2,1
2018,NUTS,2016,HU120,3,1
2018,NUTS,2016,IE,0,10
2018,NUTS,2016,IE0,1,10
2018,NUTS,2016,IE04,2,2
2018,NUTS,2016,IE042,3,2
2018,NUTS,2016,IE06,2,8
2018,NUTS,2016,IE061,3,8
2018,NUTS,2016,IT,0,39
2018,NUTS,2016,ITC,1,20
2018,NUTS,2016,ITC1,2,3
2018,NUTS,2016,ITC11,3,3
2018,NUTS,2016,ITC3,2,3
2018,NUTS,2016,ITC33,3,3
2018,NUTS,2016,ITC4,2,14
2018,NUTS,2016,ITC41,3,1
2018,NUTS,2016,ITC46,3,1
2018,NUTS,2016,ITC4C,3,12
2018,NUTS,2016,ITF,1,2
2018,NUTS,2016,ITF3,2,2
2018,NUTS,2016,ITF33,3,2
2018,NUTS,2016,ITG,1,1
2018,NUTS,2016,ITG1,2,1
2018,NUTS,2016,ITG17,3,1
2018,NUTS,2016,ITH,1,6
2018,NUTS,2016,ITH2,2,2
2018,NUTS,2016,ITH20,3,2
2018,NUTS,2016,ITH4,2,1
2018,NUTS,2016,ITH44,3,1
2018,NUTS,2016,ITH5,2,3
2018,NUTS,2016,ITH55,3,3
2018,NUTS,2016,ITI,1,10
2018,NUTS,2016,ITI1,2,3
2018,NUTS,2016,ITI14,3,1
2018,NUTS,2016,ITI19,3,2
2018,NUTS,2016,ITI2,2,1
2018,NUTS,2016,ITI21,3,1
2018,NUTS,2016,ITI3,2,1
2018,NUTS,2016,ITI33,3,1
2018,NUTS,2016,ITI4,2,5
2018,NUTS,2016,ITI43,3,5
2018,NUTS,2016,LT,0,3
2018,NUTS,2016,LT0,1,3
2018,NUTS,2016,LT01,2,2
2018,NUTS,2016,LT011,3,2
2018,NUTS,2016,LT02,2,1
2018,NUTS,2016,LT022,3,1
2018,NUTS,2016,LU,0,1
2018,NUTS,2016,LU0,1,1
2018,NUTS,2016,LU00,2,1
2018,NUTS,2016,LU000,3,1
2018,NUTS,2016,LV,0,1
2018,NUTS,2016,LV0,1,1
2018,NUTS,2016,LV00,2,1
2018,NUTS,2016,LV006,3,1
2018,NUTS,2016,NL,0,72
2018,NUTS,2016,NL1,1,4
2018,NUTS,2016,NL11,2,4
2018,NUTS,2016,NL113,3,4
2018,NUTS,2016,NL2,1,10
2018,NUTS,2016,NL22,2,8
2018,NUTS,2016,NL221,3,2
2018,NUTS,2016,NL226,3,6
2018,NUTS,2016,NL23,2,2
2018,NUTS,2016,NL230,3,2
2018,NUTS,2016,NL3,1,47
2018,NUTS,2016,NL31,2,17
2018,NUTS,2016,NL310,3,17
2018,NUTS,2016,NL32,2,14
2018,NUTS,2016,NL329,3,14
2018,NUTS,2016,NL33,2,16
2018,NUTS,2016,NL333,3,3
2018,NUTS,2016,NL337,3,10
2018,NUTS,2016,NL33C,3,3
2018,NUTS,2016,NL4,1,11
2018,NUTS,2016,NL41,2,5
2018,NUTS,2016,NL413,3,2
2018,NUTS,2016,NL414,3,3
2018,NUTS,2016,NL42,2,6
2018,NUTS,2016,NL423,3,6
2018,NUTS,2016,PL,0,8
2018,NUTS,2016,PL4,1,2
2018,NUTS,2016,PL41,2,2
2018,NUTS,2016,PL415,3,2
2018,NUTS,2016,PL6,1,1
2018,NUTS,2016,PL63,2,1
2018,NUTS,2016,PL633,3,1
2018,NUTS,2016,PL8,1,1
2018,NUTS,2016,PL84,2,1
2018,NUTS,2016,PL841,3,1
2018,NUTS,2016,PL9,1,4
2018,NUTS,2016,PL91,2,4
2018,NUTS,2016,PL911,3,4
2018,NUTS,2016,PT,0,11
2018,NUTS,2016,PT1,1,11
