year,region_type,region_year_spec,region_id,region_level,public_health_proj_count
2019,NUTS,2016,DK012,3,1
2019,NUTS,2016,DK013,3,1
2019,NUTS,2016,DK03,2,2
2019,NUTS,2016,DK031,3,1
2019,NUTS,2016,DK032,3,1
2019,NUTS,2016,DK04,2,1
2019,NUTS,2016,DK042,3,1
2019,NUTS,2016,EE,0,1
2019,NUTS,2016,EE0,1,1
2019,NUTS,2016,EE00,2,1
2019,NUTS,2016,EE008,3,1
2019,NUTS,2016,ES,0,41
2019,NUTS,2016,ES1,1,2
2019,NUTS,2016,ES11,2,1
2019,NUTS,2016,ES111,3,1
2019,NUTS,2016,ES12,2,1
2019,NUTS,2016,ES120,3,1
2019,NUTS,2016,ES2,1,5
2019,NUTS,2016,ES21,2,4
2019,NUTS,2016,ES213,3,4
2019,NUTS,2016,ES24,2,1
2019,NUTS,2016,ES243,3,1
2019,NUTS,2016,ES3,1,10
2019,NUTS,2016,ES30,2,10
2019,NUTS,2016,ES300,3,10
2019,NUTS,2016,ES5,1,22
2019,NUTS,2016,ES51,2,16
2019,NUTS,2016,ES511,3,14
2019,NUTS,2016,ES514,3,2
2019,NUTS,2016,ES52,2,6
2019,NUTS,2016,ES521,3,1
2019,NUTS,2016,ES523,3,5
2019,NUTS,2016,ES6,1,2
2019,NUTS,2016,ES61,2,2
2019,NUTS,2016,ES617,3,1
2019,NUTS,2016,ES618,3,1
2019,NUTS,2016,FI,0,16
2019,NUTS,2016,FI1,1,16
2019,NUTS,2016,FI19,2,3
2019,NUTS,2016,FI193,3,1
2019,NUTS,2016,FI197,3,2
2019,NUTS,2016,FI1B,2,5
2019,NUTS,2016,FI1B1,3,5
2019,NUTS,2016,FI1C,2,4
2019,NUTS,2016,FI1C1,3,4
2019,NUTS,2016,FI1D,2,4
2019,NUTS,2016,FI1D1,3,1
2019,NUTS,2016,FI1D9,3,3
2019,NUTS,2016,FR,0,51
2019,NUTS,2016,FR1,1,41
2019,NUTS,2016,FR10,2,41
2019,NUTS,2016,FR101,3,21
2019,NUTS,2016,FR104,3,5
2019,NUTS,2016,FR105,3,14
2019,NUTS,2016,FR106,3,1
2019,NUTS,2016,FRF,1,2
2019,NUTS,2016,FRF1,2,1
2019,NUTS,2016,FRF11,3,1
2019,NUTS,2016,FRF3,2,1
2019,NUTS,2016,FRF31,3,1
2019,NUTS,2016,FRG,1,1
2019,NUTS,2016,FRG0,2,1
2019,NUTS,2016,FRG01,3,1
2019,NUTS,2016,FRI,1,2
2019,NUTS,2016,FRI1,2,1
2019,NUTS,2016,FRI12,3,1
2019,NUTS,2016,FRI2,2,1
2019,NUTS,2016,FRI21,3,1
2019,NUTS,2016,FRJ,1,3
2019,NUTS,2016,FRJ1,2,3
2019,NUTS,2016,FRJ13,3,3
2019,NUTS,2016,FRK,1,1
2019,NUTS,2016,FRK2,2,1
2019,NUTS,2016,FRK24,3,1
2019,NUTS,2016,FRL,1,1
2019,NUTS,2016,FRL0,2,1
2019,NUTS,2016,FRL03,3,1
2019,NUTS,2016,HU,0,4
2019,NUTS,2016,HU1,1,3
2019,NUTS,2016,HU11,2,2
2019,NUTS,2016,HU110,3,2
2019,NUTS,2016,HU12,2,1
2019,NUTS,2016,HU120,3,1
2019,NUTS,2016,HU3,1,1
2019,NUTS,2016,HU32,2,1
2019,NUTS,2016,HU321,3,1
2019,NUTS,2016,IE,0,8
2019,NUTS,2016,IE0,1,8
2019,NUTS,2016,IE04,2,3
2019,NUTS,2016,IE042,3,3
2019,NUTS,2016,IE05,2,2
2019,NUTS,2016,IE053,3,2
2019,NUTS,2016,IE06,2,3
2019,NUTS,2016,IE061,3,3
2019,NUTS,2016,IT,0,51
2019,NUTS,2016,ITC,1,22
2019,NUTS,2016,ITC1,2,6
2019,NUTS,2016,ITC11,3,5
2019,NUTS,2016,ITC15,3,1
2019,NUTS,2016,ITC3,2,2
2019,NUTS,2016,ITC33,3,2
2019,NUTS,2016,ITC4,2,14
2019,NUTS,2016,ITC47,3,2
2019,NUTS,2016,ITC4A,3,1
2019,NUTS,2016,ITC4C,3,11
2019,NUTS,2016,ITF,1,3
2019,NUTS,2016,ITF3,2,2
2019,NUTS,2016,ITF33,3,2
2019,NUTS,2016,ITF4,2,1
2019,NUTS,2016,ITF47,3,1
2019,NUTS,2016,ITG,1,2
2019,NUTS,2016,ITG2,2,2
2019,NUTS,2016,ITG25,3,1
2019,NUTS,2016,ITG27,3,1
2019,NUTS,2016,ITH,1,12
2019,NUTS,2016,ITH2,2,2
2019,NUTS,2016,ITH20,3,2
2019,NUTS,2016,ITH3,2,4
2019,NUTS,2016,ITH31,3,1
2019,NUTS,2016,ITH36,3,3
2019,NUTS,2016,ITH4,2,2
2019,NUTS,2016,ITH44,3,2
2019,NUTS,2016,ITH5,2,4
2019,NUTS,2016,ITH54,3,1
2019,NUTS,2016,ITH55,3,3
2019,NUTS,2016,ITI,1,12
2019,NUTS,2016,ITI1,2,5
2019,NUTS,2016,ITI14,3,5
2019,NUTS,2016,ITI2,2,1
2019,NUTS,2016,ITI21,3,1
2019,NUTS,2016,ITI4,2,6
2019,NUTS,2016,ITI43,3,6
2019,NUTS,2016,LT,0,1
2019,NUTS,2016,LT0,1,1
2019,NUTS,2016,LT01,2,1
2019,NUTS,2016,LT011,3,1
2019,NUTS,2016,LU,0,3
2019,NUTS,2016,LU0,1,3
2019,NUTS,2016,LU00,2,3
2019,NUTS,2016,LU000,3,3
2019,NUTS,2016,LV,0,2
2019,NUTS,2016,LV0,1,2
2019,NUTS,2016,LV00,2,2
2019,NUTS,2016,LV006,3,2
2019,NUTS,2016,NL,0,51
2019,NUTS,2016,NL1,1,3
2019,NUTS,2016,NL11,2,2
2019,NUTS,2016,NL113,3,2
2019,NUTS,2016,NL12,2,1
2019,NUTS,2016,NL124,3,1
2019,NUTS,2016,NL2,1,1
2019,NUTS,2016,NL22,2,1
2019,NUTS,2016,NL226,3,1
2019,NUTS,2016,NL3,1,34
2019,NUTS,2016,NL31,2,4
2019,NUTS,2016,NL310,3,4
2019,NUTS,2016,NL32,2,12
2019,NUTS,2016,NL329,3,12
2019,NUTS,2016,NL33,2,18
2019,NUTS,2016,NL332,3,3
2019,NUTS,2016,NL333,3,2
2019,NUTS,2016,NL337,3,6
2019,NUTS,2016,NL33C,3,7
2019,NUTS,2016,NL4,1,13
2019,NUTS,2016,NL41,2,6
2019,NUTS,2016,NL414,3,6
2019,NUTS,2016,NL42,2,7
2019,NUTS,2016,NL423,3,7
2019,NUTS,2016,PL,0,1
2019,NUTS,2016,PL6,1,1
2019,NUTS,2016,PL63,2,1
2019,NUTS,2016,PL633,3,1
2019,NUTS,2016,PT,0,4
2019,NUTS,2016,PT1,1,4
2019,NUTS,2016,PT11,2,2
2019,NUTS,2016,PT11A,3,2
2019,NUTS,2016,PT15,2,1
2019,NUTS,2016,PT150,3,1
2019,NUTS,2016,PT17,2,1
2019,NUTS,2016,PT170,3,1
2019,NUTS,2016,SE,0,21
2019,NUTS,2016,SE1,1,15
2019,NUTS,2016,SE11,2,11
2019,NUTS,2016,SE110,3,11
2019,NUTS,2016,SE12,2,4
2019,NUTS,2016,SE121,3,3
2019,NUTS,2016,SE123,3,1
2019,NUTS,2016,SE2,1,6
2019,NUTS,2016,SE22,2,5
2019,NUTS,2016,SE224,3,5
2019,NUTS,2016,SE23,2,1
2019,NUTS,2016,SE232,3,1
2019,NUTS,2016,SI,0,3
2019,NUTS,2016,SI0,1,3
2019,NUTS,2016,SI04,2,3
2019,NUTS,2016,SI041,3,2
2019,NUTS,2016,SI042,3,1
2019,NUTS,2016,UK,0,33
2019,NUTS,2016,UKD,1,3
2019,NUTS,2016,UKD3,2,3
2019,NUTS,2016,UKD33,3,3
2019,NUTS,2016,UKF,1,2
2019,NUTS,2016,UKF1,2,2
2019,NUTS,2016,UKF14,3,2
2019,NUTS,2016,UKG,1,1
2019,NUTS,2016,UKG3,2,1
2019,NUTS,2016,UKG31,3,1
2019,NUTS,2016,UKH,1,1
2019,NUTS,2016,UKH1,2,1
2019,NUTS,2016,UKH17,3,1
2019,NUTS,2016,UKI,1,18
2019,NUTS,2016,UKI3,2,15
2019,NUTS,2016,UKI31,3,8
2019,NUTS,2016,UKI32,3,7
2019,NUTS,2016,UKI4,2,1
2019,NUTS,2016,UKI42,3,1
2019,NUTS,2016,UKI7,2,2
2019,NUTS,2016,UKI75,3,2
2019,NUTS,2016,UKJ,1,5
2019,NUTS,2016,UKJ3,2,2
2019,NUTS,2016,UKJ32,3,2
2019,NUTS,2016,UKJ4,2,3
2019,NUTS,2016,UKJ44,3,3
2019,NUTS,2016,UKL,1,1
2019,NUTS,2016,UKL2,2,1
2019,NUTS,2016,UKL22,3,1
2019,NUTS,2016,UKM,1,2
2019,NUTS,2016,UKM8,2,2
2019,NUTS,2016,UKM82,3,2
2020,NUTS,2016,AT,0,25
2020,NUTS,2016,AT1,1,10
2020,NUTS,2016,AT12,2,1
2020,NUTS,2016,AT126,3,1
2020,NUTS,2016,AT13,2,9
2020,NUTS,2016,AT130,3,9
2020,NUTS,2016,AT2,1,11
2020,NUTS,2016,AT21,2,2
2020,NUTS,2016,AT211,3,2
2020,NUTS,2016,AT22,2,9
2020,NUTS,2016,AT221,3,9
2020,NUTS,2016,AT3,1,4
2020,NUTS,2016,AT31,2,1
2020,NUTS,2016,AT315,3,1
2020,NUTS,2016,AT33,2,3
2020,NUTS,2016,AT332,3,2
2020,NUTS,2016,AT335,3,1
2020,NUTS,2016,BE,0,31
2020,NUTS,2016,BE1,1,7
2020,NUTS,2016,BE10,2,7
2020,NUTS,2016,BE100,3,7
2020,NUTS,2016,BE2,1,17
2020,NUTS,2016,BE21,2,1
2020,NUTS,2016,BE211,3,1
2020,NUTS,2016,BE22,2,1
2020,NUTS,2016,BE221,3,1
2020,NUTS,2016,BE23,2,4
2020,NUTS,2016,BE234,3,4
2020,NUTS,2016,BE24,2,11
2020,NUTS,2016,BE241,3,2
2020,NUTS,2016,BE242,3,9
2020,NUTS,2016,BE3,1,7
2020,NUTS,2016,BE31,2,2
2020,NUTS,2016,BE310,3,2
2020,NUTS,2016,BE32,2,1
2020,NUTS,2016,BE327,3,1
2020,NUTS,2016,BE33,2,4
2020,NUTS,2016,BE332,3,4
2020,NUTS,2016,CZ,0,2
2020,NUTS,2016,CZ0,1,2
2020,NUTS,2016,CZ02,2,1
2020,NUTS,2016,CZ020,3,1
2020,NUTS,2016,CZ06,2,1
2020,NUTS,2016,CZ064,3,1
2020,NUTS,2016,DE,0,79
2020,NUTS,2016,DE1,1,21
2020,NUTS,2016,DE11,2,3
2020,NUTS,2016,DE111,3,2
2020,NUTS,2016,DE11B,3,1
2020,NUTS,2016,DE12,2,7
2020,NUTS,2016,DE122,3,3
2020,NUTS,2016,DE125,3,4
2020,NUTS,2016,DE13,2,8
2020,NUTS,2016,DE131,3,5
2020,NUTS,2016,DE136,3,1
2020,NUTS,2016,DE137,3,1
2020,NUTS,2016,DE139,3,1
2020,NUTS,2016,DE14,2,3
2020,NUTS,2016,DE142,3,1
2020,NUTS,2016,DE144,3,2
2020,NUTS,2016,DE2,1,9
2020,NUTS,2016,DE21,2,7
2020,NUTS,2016,DE212,3,6
2020,NUTS,2016,DE21B,3,1
2020,NUTS,2016,DE23,2,1
2020,NUTS,2016,DE23A,3,1
2020,NUTS,2016,DE25,2,1
2020,NUTS,2016,DE252,3,1
2020,NUTS,2016,DE3,1,8
2020,NUTS,2016,DE30,2,8
2020,NUTS,2016,DE300,3,8
2020,NUTS,2016,DE4,1,1
2020,NUTS,2016,DE40,2,1
2020,NUTS,2016,DE404,3,1
2020,NUTS,2016,DE6,1,3
2020,NUTS,2016,DE60,2,3
2020,NUTS,2016,DE600,3,3
2020,NUTS,2016,DE7,1,3
2020,NUTS,2016,DE71,2,3
2020,NUTS,2016,DE711,3,2
2020,NUTS,2016,DE712,3,1
2020,NUTS,2016,DE8,1,2
2020,NUTS,2016,DE80,2,2
2020,NUTS,2016,DE80L,3,1
2020,NUTS,2016,DE80N,3,1
2020,NUTS,2016,DE9,1,3
2020,NUTS,2016,DE91,2,1
2020,NUTS,2016,DE91C,3,1
2020,NUTS,2016,DE92,2,2
2020,NUTS,2016,DE929,3,2
2020,NUTS,2016,DEA,1,9
2020,NUTS,2016,DEA1,2,1
2020,NUTS,2016,DEA1A,3,1
2020,NUTS,2016,DEA2,2,8
2020,NUTS,2016,DEA22,3,2
2020,NUTS,2016,DEA26,3,1
2020,NUTS,2016,DEA2C,3,2
2020,NUTS,2016,DEA2D,3,3
2020,NUTS,2016,DEB,1,4
2020,NUTS,2016,DEB2,2,1
2020,NUTS,2016,DEB21,3,1
2020,NUTS,2016,DEB3,2,3
2020,NUTS,2016,DEB32,3,1
2020,NUTS,2016,DEB35,3,1
2020,NUTS,2016,DEB3J,3,1
2020,NUTS,2016,DED,1,8
2020,NUTS,2016,DED2,2,7
2020,NUTS,2016,DED21,3,7
2020,NUTS,2016,DED5,2,1
2020,NUTS,2016,DED51,3,1
2020,NUTS,2016,DEF,1,2
2020,NUTS,2016,DEF0,2,2
2020,NUTS,2016,DEF03,3,2
2020,NUTS,2016,DEG,1,6
2020,NUTS,2016,DEG0,2,6
2020,NUTS,2016,DEG03,3,3
2020,NUTS,2016,DEG05,3,1
2020,NUTS,2016,DEG0F,3,1
2020,NUTS,2016,DEG0J,3,1
2020,NUTS,2016,DK,0,13
2020,NUTS,2016,DK0,1,13
2020,NUTS,2016,DK01,2,9
2020,NUTS,2016,DK011,3,6
2020,NUTS,2016,DK012,3,2
2020,NUTS,2016,DK013,3,1
2020,NUTS,2016,DK03,2,1
2020,NUTS,2016,DK032,3,1
2020,NUTS,2016,DK04,2,2
2020,NUTS,2016,DK042,3,2
2020,NUTS,2016,DK05,2,1
2020,NUTS,2016,DK050,3,1
2020,NUTS,2016,EE,0,2
2020,NUTS,2016,EE0,1,2
2020,NUTS,2016,EE00,2,2
2020,NUTS,2016,EE008,3,2
2020,NUTS,2016,ES,0,26
2020,NUTS,2016,ES1,1,1
2020,NUTS,2016,ES11,2,1
2020,NUTS,2016,ES114,3,1
2020,NUTS,2016,ES2,1,4
2020,NUTS,2016,ES21,2,2
2020,NUTS,2016,ES213,3,2
2020,NUTS,2016,ES24,2,2
2020,NUTS,2016,ES243,3,2
2020,NUTS,2016,ES3,1,6
2020,NUTS,2016,ES30,2,6
2020,NUTS,2016,ES300,3,6
2020,NUTS,2016,ES4,1,1
2020,NUTS,2016,ES42,2,1
2020,NUTS,2016,ES422,3,1
2020,NUTS,2016,ES5,1,13
2020,NUTS,2016,ES51,2,13
2020,NUTS,2016,ES511,3,13
2020,NUTS,2016,ES6,1,1
2020,NUTS,2016,ES62,2,1
2020,NUTS,2016,ES620,3,1
2020,NUTS,2016,FI,0,16
2020,NUTS,2016,FI1,1,16
2020,NUTS,2016,FI19,2,3
2020,NUTS,2016,FI193,3,1
2020,NUTS,2016,FI197,3,2
2020,NUTS,2016,FI1B,2,7
2020,NUTS,2016,FI1B1,3,7
2020,NUTS,2016,FI1C,2,3
2020,NUTS,2016,FI1C1,3,3
2020,NUTS,2016,FI1D,2,3
2020,NUTS,2016,FI1D2,3,1
2020,NUTS,2016,FI1D9,3,2
2020,NUTS,2016,FR,0,31
2020,NUTS,2016,FR1,1,17
2020,NUTS,2016,FR10,2,17
2020,NUTS,2016,FR101,3,10
2020,NUTS,2016,FR104,3,1
2020,NUTS,2016,FR105,3,6
2020,NUTS,2016,FRC,1,1
2020,NUTS,2016,FRC2,2,1
2020,NUTS,2016,FRC21,3,1
2020,NUTS,2016,FRE,1,2
2020,NUTS,2016,FRE1,2,2
2020,NUTS,2016,FRE11,3,2
2020,NUTS,2016,FRF,1,2
2020,NUTS,2016,FRF1,2,2
2020,NUTS,2016,FRF11,3,2
2020,NUTS,2016,FRI,1,1
2020,NUTS,2016,FRI1,2,1
2020,NUTS,2016,FRI12,3,1
2020,NUTS,2016,FRJ,1,2
2020,NUTS,2016,FRJ1,2,2
2020,NUTS,2016,FRJ13,3,2
2020,NUTS,2016,FRK,1,4
2020,NUTS,2016,FRK2,2,4
2020,NUTS,2016,FRK24,3,2
2020,NUTS,2016,FRK26,3,2
2020,NUTS,2016,FRL,1,2
2020,NUTS,2016,FRL0,2,2
2020,NUTS,2016,FRL04,3,2
2020,NUTS,2016,HU,0,7
2020,NUTS,2016,HU1,1,4
2020,NUTS,2016,HU11,2,3
2020,NUTS,2016,HU110,3,3
2020,NUTS,2016,HU12,2,1
2020,NUTS,2016,HU120,3,1
2020,NUTS,2016,HU3,1,3
2020,NUTS,2016,HU32,2,1
2020,NUTS,2016,HU321,3,1
2020,NUTS,2016,HU33,2,2
2020,NUTS,2016,HU332,3,1
2020,NUTS,2016,HU333,3,1
2020,NUTS,2016,IE,0,8
2020,NUTS,2016,IE0,1,8
2020,NUTS,2016,IE04,2,3
2020,NUTS,2016,IE042,3,3
2020,NUTS,2016,IE05,2,4
2020,NUTS,2016,IE052,3,1
2020,NUTS,2016,IE053,3,3
2020,NUTS,2016,IE06,2,1
2020,NUTS,2016,IE061,3,1
2020,NUTS,2016,IT,0,61
2020,NUTS,2016,ITC,1,26
2020,NUTS,2016,ITC1,2,4
2020,NUTS,2016,ITC11,3,4
2020,NUTS,2016,ITC3,2,3
2020,NUTS,2016,ITC33,3,3
2020,NUTS,2016,ITC4,2,19
2020,NUTS,2016,ITC48,3,5
2020,NUTS,2016,ITC4C,3,14
2020,NUTS,2016,ITF,1,3
2020,NUTS,2016,ITF3,2,3
2020,NUTS,2016,ITF31,3,1
2020,NUTS,2016,ITF33,3,2
2020,NUTS,2016,ITG,1,1
2020,NUTS,2016,ITG1,2,1
2020,NUTS,2016,ITG12,3,1
2020,NUTS,2016,ITH,1,7
2020,NUTS,2016,ITH1,2,1
2020,NUTS,2016,ITH10,3,1
2020,NUTS,2016,ITH3,2,2
2020,NUTS,2016,ITH35,3,1
2020,NUTS,2016,ITH36,3,1
2020,NUTS,2016,ITH4,2,2
2020,NUTS,2016,ITH42,3,1
2020,NUTS,2016,ITH44,3,1
2020,NUTS,2016,ITH5,2,2
2020,NUTS,2016,ITH55,3,2
2020,NUTS,2016,ITI,1,24
2020,NUTS,2016,ITI1,2,7
2020,NUTS,2016,ITI14,3,3
2020,NUTS,2016,ITI17,3,4
2020,NUTS,2016,ITI4,2,17
2020,NUTS,2016,ITI43,3,17
2020,NUTS,2016,LT,0,2
2020,NUTS,2016,LT0,1,2
2020,NUTS,2016,LT01,2,1
2020,NUTS,2016,LT011,3,1
2020,NUTS,2016,LT02,2,1
2020,NUTS,2016,LT022,3,1
2020,NUTS,2016,LU,0,4
2020,NUTS,2016,LU0,1,4
2020,NUTS,2016,LU00,2,4
2020,NUTS,2016,LU000,3,4
2020,NUTS,2016,NL,0,49
2020,NUTS,2016,NL1,1,2
2020,NUTS,2016,NL11,2,2
2020,NUTS,2016,NL113,3,2
2020,NUTS,2016,NL2,1,4
2020,NUTS,2016,NL21,2,2
2020,NUTS,2016,NL211,3,1
2020,NUTS,2016,NL213,3,1
2020,NUTS,2016,NL22,2,2
2020,NUTS,2016,NL226,3,2
2020,NUTS,2016,NL3,1,33
2020,NUTS,2016,NL31,2,8
2020,NUTS,2016,NL310,3,8
2020,NUTS,2016,NL32,2,10
2020,NUTS,2016,NL327,3,1
2020,NUTS,2016,NL329,3,9
2020,NUTS,2016,NL33,2,15
2020,NUTS,2016,NL332,3,1
2020,NUTS,2016,NL333,3,2
2020,NUTS,2016,NL337,3,6
2020,NUTS,2016,NL33C,3,6
2020,NUTS,2016,NL4,1,10
2020,NUTS,2016,NL41,2,6
2020,NUTS,2016,NL414,3,6
2020,NUTS,2016,NL42,2,4
2020,NUTS,2016,NL423,3,4
2020,NUTS,2016,PL,0,2
2020,NUTS,2016,PL4,1,1
2020,NUTS,2016,PL41,2,1
2020,NUTS,2016,PL415,3,1
2020,NUTS,2016,PL9,1,1
2020,NUTS,2016,PL91,2,1
2020,NUTS,2016,PL911,3,1
2020,NUTS,2016,PT,0,4
2020,NUTS,2016,PT1,1,4
2020,NUTS,2016,PT11,2,2
2020,NUTS,2016,PT112,3,1
2020,NUTS,2016,PT11A,3,1
2020,NUTS,2016,PT17,2,2
2020,NUTS,2016,PT170,3,2
2020,NUTS,2016,SE,0,14
2020,NUTS,2016,SE1,1,10
2020,NUTS,2016,SE11,2,8
2020,NUTS,2016,SE110,3,8
2020,NUTS,2016,SE12,2,2
2020,NUTS,2016,SE121,3,1
2020,NUTS,2016,SE124,3,1
2020,NUTS,2016,SE2,1,3
2020,NUTS,2016,SE22,2,3
2020,NUTS,2016,SE224,3,3
2020,NUTS,2016,SE3,1,1
2020,NUTS,2016,SE32,2,1
2020,NUTS,2016,SE322,3,1
2020,NUTS,2016,SI,0,5
2020,NUTS,2016,SI0,1,5
2020,NUTS,2016,SI03,2,3
2020,NUTS,2016,SI032,3,3
2020,NUTS,2016,SI04,2,2
2020,NUTS,2016,SI041,3,2
2020,NUTS,2016,UK,0,21
2020,NUTS,2016,UKD,1,3
2020,NUTS,2016,UKD3,2,3
2020,NUTS,2016,UKD33,3,3
2020,NUTS,2016,UKE,1,1
2020,NUTS,2016,UKE4,2,1
2020,NUTS,2016,UKE42,3,1
2020,NUTS,2016,UKF,1,1
2020,NUTS,2016,UKF2,2,1
2020,NUTS,2016,UKF21,3,1
2020,NUTS,2016,UKH,1,2
2020,NUTS,2016,UKH2,2,1
2020,NUTS,2016,UKH23,3,1
2020,NUTS,2016,UKH3,2,1
2020,NUTS,2016,UKH35,3,1
2020,NUTS,2016,UKI,1,7
2020,NUTS,2016,UKI3,2,6
2020,NUTS,2016,UKI31,3,4
2020,NUTS,2016,UKI32,3,2
2020,NUTS,2016,UKI4,2,1
2020,NUTS,2016,UKI43,3,1
2020,NUTS,2016,UKJ,1,4
2020,NUTS,2016,UKJ2,2,3
2020,NUTS,2016,UKJ22,3,1
2020,NUTS,2016,UKJ25,3,2
2020,NUTS,2016,UKJ4,2,1
2020,NUTS,2016,UKJ44,3,1
2020,NUTS,2016,UKL,1,1
2020,NUTS,2016,UKL2,2,1
2020,NUTS,2016,UKL22,3,1
2020,NUTS,2016,UKM,1,2
2020,NUTS,2016,UKM8,2,2
2020,NUTS,2016,UKM82,3,2
2021,NUTS,2021,AT,0,12
2021,NUTS,2021,AT1,1,7
2021,NUTS,2021,AT13,2,7
2021,NUTS,2021,AT130,3,7
2021,NUTS,2021,AT2,1,4
2021,NUTS,2021,AT22,2,4
2021,NUTS,2021,AT221,3,4
2021,NUTS,2021,AT3,1,1
2021,NUTS,2021,AT31,2,1
2021,NUTS,2021,AT312,3,1
2021,NUTS,2021,BE,0,35
2021,NUTS,2021,BE1,1,13
2021,NUTS,2021,BE10,2,13
2021,NUTS,2021,BE100,3,13
2021,NUTS,2021,BE2,1,20
2021,NUTS,2021,BE21,2,4
2021,NUTS,2021,BE211,3,2
2021,NUTS,2021,BE213,3,2
2021,NUTS,2021,BE22,2,1
2021,NUTS,2021,BE225,3,1
2021,NUTS,2021,BE23,2,3
2021,NUTS,2021,BE234,3,3
2021,NUTS,2021,BE24,2,12
2021,NUTS,2021,BE241,3,2
2021,NUTS,2021,BE242,3,10
2021,NUTS,2021,BE3,1,2
2021,NUTS,2021,BE33,2,2
2021,NUTS,2021,BE332,3,2
2021,NUTS,2021,CY,0,2
2021,NUTS,2021,CY0,1,2
2021,NUTS,2021,CY00,2,2
2021,NUTS,2021,CY000,3,2
2021,NUTS,2021,CZ,0,2
2021,NUTS,2021,CZ0,1,2
2021,NUTS,2021,CZ01,2,1
2021,NUTS,2021,CZ010,3,1
2021,NUTS,2021,CZ02,2,1
2021,NUTS,2021,CZ020,3,1
2021,NUTS,2021,DE,0,83
2021,NUTS,2021,DE1,1,20
2021,NUTS,2021,DE11,2,1
2021,NUTS,2021,DE111,3,1
2021,NUTS,2021,DE12,2,13
2021,NUTS,2021,DE122,3,4
2021,NUTS,2021,DE123,3,1
2021,NUTS,2021,DE125,3,8
2021,NUTS,2021,DE13,2,3
2021,NUTS,2021,DE131,3,1
2021,NUTS,2021,DE138,3,2
2021,NUTS,2021,DE14,2,3
2021,NUTS,2021,DE142,3,3
2021,NUTS,2021,DE2,1,14
2021,NUTS,2021,DE21,2,9
2021,NUTS,2021,DE212,3,9
2021,NUTS,2021,DE23,2,1
2021,NUTS,2021,DE232,3,1
2021,NUTS,2021,DE25,2,2
2021,NUTS,2021,DE252,3,2
2021,NUTS,2021,DE26,2,2
2021,NUTS,2021,DE263,3,2
2021,NUTS,2021,DE3,1,10
2021,NUTS,2021,DE30,2,10
2021,NUTS,2021,DE300,3,10
2021,NUTS,2021,DE4,1,1
2021,NUTS,2021,DE40,2,1
2021,NUTS,2021,DE404,3,1
2021,NUTS,2021,DE5,1,1
2021,NUTS,2021,DE50,2,1
2021,NUTS,2021,DE501,3,1
2021,NUTS,2021,DE6,1,2
2021,NUTS,2021,DE60,2,2
2021,NUTS,2021,DE600,3,2
2021,NUTS,2021,DE7,1,5
2021,NUTS,2021,DE71,2,4
2021,NUTS,2021,DE711,3,3
2021,NUTS,2021,DE71C,3,1
2021,NUTS,2021,DE72,2,1
2021,NUTS,2021,DE724,3,1
2021,NUTS,2021,DE8,1,1
2021,NUTS,2021,DE80,2,1
2021,NUTS,2021,DE803,3,1
2021,NUTS,2021,DE9,1,3
2021,NUTS,2021,DE91,2,3
2021,NUTS,2021,DE911,3,1
2021,NUTS,2021,DE91C,3,2
2021,NUTS,2021,DEA,1,13
2021,NUTS,2021,DEA1,2,3
2021,NUTS,2021,DEA13,3,2
2021,NUTS,2021,DEA19,3,1
2021,NUTS,2021,DEA2,2,8
2021,NUTS,2021,DEA22,3,1
2021,NUTS,2021,DEA23,3,2
2021,NUTS,2021,DEA26,3,2
2021,NUTS,2021,DEA2C,3,1
2021,NUTS,2021,DEA2D,3,2
2021,NUTS,2021,DEA4,2,1
2021,NUTS,2021,DEA41,3,1
2021,NUTS,2021,DEA5,2,1
2021,NUTS,2021,DEA5A,3,1
2021,NUTS,2021,DEB,1,4
2021,NUTS,2021,DEB3,2,4
2021,NUTS,2021,DEB32,3,1
2021,NUTS,2021,DEB34,3,1
2021,NUTS,2021,DEB35,3,1
2021,NUTS,2021,DEB3J,3,1
2021,NUTS,2021,DEC,1,1
2021,NUTS,2021,DEC0,2,1
2021,NUTS,2021,DEC05,3,1
2021,NUTS,2021,DED,1,6
2021,NUTS,2021,DED2,2,4
2021,NUTS,2021,DED21,3,4
2021,NUTS,2021,DED5,2,2
2021,NUTS,2021,DED51,3,2
2021,NUTS,2021,DEF,1,1
2021,NUTS,2021,DEF0,2,1
2021,NUTS,2021,DEF0F,3,1
2021,NUTS,2021,DEG,1,1
2021,NUTS,2021,DEG0,2,1
2021,NUTS,2021,DEG03,3,1
2021,NUTS,2021,DK,0,14
2021,NUTS,2021,DK0,1,14
2021,NUTS,2021,DK01,2,7
2021,NUTS,2021,DK011,3,5
2021,NUTS,2021,DK012,3,1
2021,NUTS,2021,DK013,3,1
2021,NUTS,2021,DK03,2,2
2021,NUTS,2021,DK031,3,1
2021,NUTS,2021,DK032,3,1
2021,NUTS,2021,DK04,2,5
2021,NUTS,2021,DK042,3,5
2021,NUTS,2021,EE,0,5
2021,NUTS,2021,EE0,1,5
2021,NUTS,2021,EE00,2,5
2021,NUTS,2021,EE001,3,1
2021,NUTS,2021,EE008,3,4
2021,NUTS,2021,ES,0,32
2021,NUTS,2021,ES1,1,2
2021,NUTS,2021,ES11,2,1
2021,NUTS,2021,ES111,3,1
2021,NUTS,2021,ES13,2,1
2021,NUTS,2021,ES130,3,1
2021,NUTS,2021,ES2,1,1
2021,NUTS,2021,ES24,2,1
