year,region_type,region_year_spec,region_id,region_level,biotech_fund_spec
2016,NUTS,2016,DE600,3,0.99
2016,NUTS,2016,DE711,3,0.59
2016,NUTS,2016,DE712,3,0.84
2016,NUTS,2016,DE71C,3,3.95
2016,NUTS,2016,DE721,3,1.95
2016,NUTS,2016,DE724,3,3.66
2016,NUTS,2016,DE929,3,1.18
2016,NUTS,2016,DEA13,3,3.38
2016,NUTS,2016,DEA1A,3,0.25
2016,NUTS,2016,DEA1C,3,3.95
2016,NUTS,2016,DEA22,3,1.69
2016,NUTS,2016,DEA23,3,0.76
2016,NUTS,2016,DEA26,3,2.62
2016,NUTS,2016,DEA2C,3,0.03
2016,NUTS,2016,DEA2D,3,0.74
2016,NUTS,2016,DEA52,3,1.21
2016,NUTS,2016,DEB15,3,3.95
2016,NUTS,2016,DEB18,3,3.95
2016,NUTS,2016,DEB34,3,2.91
2016,NUTS,2016,DEB35,3,0.62
2016,NUTS,2016,DEC05,3,3.95
2016,NUTS,2016,DED21,3,0.57
2016,NUTS,2016,DED51,3,0.07
2016,NUTS,2016,DEG03,3,3.95
2016,NUTS,2016,DEG05,3,0.05
2016,NUTS,2016,DK011,3,1.01
2016,NUTS,2016,DK012,3,1.64
2016,NUTS,2016,DK013,3,0.52
2016,NUTS,2016,EE008,3,0.59
2016,NUTS,2016,ES212,3,0.2
2016,NUTS,2016,ES230,3,3.95
2016,NUTS,2016,ES300,3,0.7
2016,NUTS,2016,ES422,3,3.95
2016,NUTS,2016,ES511,3,0.56
2016,NUTS,2016,ES523,3,1.92
2016,NUTS,2016,FI197,3,2.97
2016,NUTS,2016,FI1B1,3,0.01
2016,NUTS,2016,FR101,3,2.19
2016,NUTS,2016,FR104,3,0.95
2016,NUTS,2016,FR105,3,1.75
2016,NUTS,2016,FR107,3,0.23
2016,NUTS,2016,FRE11,3,2.2
2016,NUTS,2016,FRF11,3,3.47
2016,NUTS,2016,FRI12,3,1.57
2016,NUTS,2016,FRK24,3,0.66
2016,NUTS,2016,FRK26,3,0.97
2016,NUTS,2016,FRL03,3,2.79
2016,NUTS,2016,FRL04,3,0.7
2016,NUTS,2016,HU110,3,0.42
2016,NUTS,2016,HU321,3,2.24
2016,NUTS,2016,HU333,3,0.05
2016,NUTS,2016,IE042,3,0.79
2016,NUTS,2016,IE053,3,1.58
2016,NUTS,2016,IE061,3,1.45
2016,NUTS,2016,ITC11,3,0.65
2016,NUTS,2016,ITC33,3,0.14
2016,NUTS,2016,ITC47,3,0.79
2016,NUTS,2016,ITC48,3,1.6
2016,NUTS,2016,ITC4C,3,1.13
2016,NUTS,2016,ITG12,3,0.22
2016,NUTS,2016,ITH31,3,1.64
2016,NUTS,2016,ITH36,3,2.29
2016,NUTS,2016,ITH44,3,0.35
2016,NUTS,2016,ITH55,3,0.27
2016,NUTS,2016,ITI14,3,2.11
2016,NUTS,2016,ITI17,3,1.37
2016,NUTS,2016,ITI19,3,3.15
2016,NUTS,2016,ITI21,3,2.66
2016,NUTS,2016,ITI43,3,1.05
2016,NUTS,2016,LT011,3,0.22
2016,NUTS,2016,LU000,3,0.18
2016,NUTS,2016,LV006,3,1.47
2016,NUTS,2016,NL113,3,1.32
2016,NUTS,2016,NL221,3,0.16
2016,NUTS,2016,NL226,3,2.29
2016,NUTS,2016,NL310,3,1.33
2016,NUTS,2016,NL329,3,1.16
2016,NUTS,2016,NL332,3,0.96
2016,NUTS,2016,NL337,3,2.72
2016,NUTS,2016,NL33C,3,0.73
2016,NUTS,2016,NL412,3,0.03
2016,NUTS,2016,NL413,3,2.97
2016,NUTS,2016,NL414,3,0.33
2016,NUTS,2016,NL423,3,0.96
2016,NUTS,2016,PL514,3,2.79
2016,NUTS,2016,PL622,3,3.95
2016,NUTS,2016,PT112,3,0.01
2016,NUTS,2016,PT119,3,3.59
2016,NUTS,2016,PT11A,3,0.5
2016,NUTS,2016,PT16E,3,1.1
2016,NUTS,2016,PT170,3,0.56
2016,NUTS,2016,SE110,3,1.52
2016,NUTS,2016,SE121,3,1.22
2016,NUTS,2016,SE224,3,0.52
2016,NUTS,2016,SE232,3,1.34
2016,NUTS,2016,SE331,3,0.44
2016,NUTS,2016,SI041,3,0.39
2016,NUTS,2016,SK010,3,0.35
2016,NUTS,2016,UKD33,3,2.63
2016,NUTS,2016,UKD72,3,3.95
2016,NUTS,2016,UKE42,3,1.17
2016,NUTS,2016,UKF14,3,0.79
2016,NUTS,2016,UKF21,3,1.83
2016,NUTS,2016,UKG31,3,0.33
2016,NUTS,2016,UKH23,3,3.95
2016,NUTS,2016,UKI31,3,1.51
2016,NUTS,2016,UKI32,3,1.61
2016,NUTS,2016,UKI33,3,1.78
2016,NUTS,2016,UKI34,3,3.95
2016,NUTS,2016,UKI42,3,2.51
2016,NUTS,2016,UKI44,3,0.18
2016,NUTS,2016,UKJ21,3,3.95
2016,NUTS,2016,UKJ22,3,0.01
2016,NUTS,2016,UKJ25,3,0.56
2016,NUTS,2016,UKJ32,3,3.04
2016,NUTS,2016,UKK12,3,3.84
2016,NUTS,2016,UKL22,3,2.86
2016,NUTS,2016,UKM82,3,2.15
2016,NUTS,2016,UKN12,3,0.64
2017,NUTS,2016,AT,0,0.2
2017,NUTS,2016,BE,0,0.96
2017,NUTS,2016,CZ,0,1.09
2017,NUTS,2016,DE,0,1.0
2017,NUTS,2016,DK,0,1.38
2017,NUTS,2016,EE,0,0.59
2017,NUTS,2016,ES,0,0.86
2017,NUTS,2016,FI,0,0.42
2017,NUTS,2016,FR,0,1.06
2017,NUTS,2016,HR,0,3.64
2017,NUTS,2016,HU,0,4.01
2017,NUTS,2016,IE,0,0.19
2017,NUTS,2016,IT,0,1.14
2017,NUTS,2016,LU,0,1.18
2017,NUTS,2016,NL,0,1.0
2017,NUTS,2016,PL,0,0.22
2017,NUTS,2016,PT,0,0.29
2017,NUTS,2016,RO,0,0.33
2017,NUTS,2016,SE,0,1.41
2017,NUTS,2016,UK,0,0.94
2017,NUTS,2016,AT1,1,0.2
2017,NUTS,2016,AT2,1,0.17
2017,NUTS,2016,AT3,1,0.23
2017,NUTS,2016,BE1,1,0.26
2017,NUTS,2016,BE2,1,1.23
2017,NUTS,2016,BE3,1,2.05
2017,NUTS,2016,CZ0,1,1.09
2017,NUTS,2016,DE1,1,1.27
2017,NUTS,2016,DE2,1,0.8
2017,NUTS,2016,DE3,1,0.4
2017,NUTS,2016,DE6,1,0.67
2017,NUTS,2016,DE7,1,2.54
2017,NUTS,2016,DE8,1,4.09
2017,NUTS,2016,DE9,1,1.68
2017,NUTS,2016,DEA,1,0.49
2017,NUTS,2016,DEC,1,2.62
2017,NUTS,2016,DED,1,0.49
2017,NUTS,2016,DEF,1,4.8
2017,NUTS,2016,DK0,1,1.38
2017,NUTS,2016,EE0,1,0.59
2017,NUTS,2016,ES1,1,4.44
2017,NUTS,2016,ES3,1,0.75
2017,NUTS,2016,ES4,1,0.21
2017,NUTS,2016,ES5,1,1.09
2017,NUTS,2016,FI1,1,0.42
2017,NUTS,2016,FR1,1,1.16
2017,NUTS,2016,FRE,1,2.58
2017,NUTS,2016,FRF,1,2.97
2017,NUTS,2016,FRK,1,0.21
2017,NUTS,2016,FRL,1,1.62
2017,NUTS,2016,HR0,1,3.64
2017,NUTS,2016,HU1,1,0.86
2017,NUTS,2016,HU3,1,5.11
2017,NUTS,2016,IE0,1,0.19
2017,NUTS,2016,ITC,1,1.41
2017,NUTS,2016,ITF,1,0.96
2017,NUTS,2016,ITG,1,0.46
2017,NUTS,2016,ITH,1,0.92
2017,NUTS,2016,ITI,1,1.08
2017,NUTS,2016,LU0,1,1.18
2017,NUTS,2016,NL1,1,2.25
2017,NUTS,2016,NL2,1,1.71
2017,NUTS,2016,NL3,1,0.87
2017,NUTS,2016,NL4,1,0.23
2017,NUTS,2016,PL7,1,5.39
2017,NUTS,2016,PL8,1,2.57
2017,NUTS,2016,PT1,1,0.29
2017,NUTS,2016,RO3,1,0.46
2017,NUTS,2016,SE1,1,1.06
2017,NUTS,2016,SE2,1,2.67
2017,NUTS,2016,SE3,1,0.1
2017,NUTS,2016,UKD,1,1.32
2017,NUTS,2016,UKE,1,1.05
2017,NUTS,2016,UKF,1,3.34
2017,NUTS,2016,UKG,1,0.44
2017,NUTS,2016,UKI,1,1.05
2017,NUTS,2016,UKJ,1,0.12
2017,NUTS,2016,UKK,1,1.63
2017,NUTS,2016,UKL,1,0.93
2017,NUTS,2016,UKM,1,2.86
2017,NUTS,2016,AT12,2,0.03
2017,NUTS,2016,AT13,2,0.26
2017,NUTS,2016,AT22,2,0.17
2017,NUTS,2016,AT32,2,0.94
2017,NUTS,2016,BE10,2,0.26
2017,NUTS,2016,BE21,2,1.56
2017,NUTS,2016,BE22,2,1.19
2017,NUTS,2016,BE23,2,2.06
2017,NUTS,2016,BE24,2,0.7
2017,NUTS,2016,BE31,2,1.27
2017,NUTS,2016,BE33,2,5.39
2017,NUTS,2016,BE35,2,2.09
2017,NUTS,2016,CZ01,2,1.1
2017,NUTS,2016,CZ06,2,3.52
2017,NUTS,2016,CZ08,2,1.61
2017,NUTS,2016,DE11,2,0.46
2017,NUTS,2016,DE12,2,1.65
2017,NUTS,2016,DE13,2,1.07
2017,NUTS,2016,DE21,2,0.61
2017,NUTS,2016,DE24,2,5.24
2017,NUTS,2016,DE25,2,0.42
2017,NUTS,2016,DE26,2,4.64
2017,NUTS,2016,DE30,2,0.4
2017,NUTS,2016,DE60,2,0.67
2017,NUTS,2016,DE71,2,2.52
2017,NUTS,2016,DE72,2,3.02
2017,NUTS,2016,DE80,2,4.09
2017,NUTS,2016,DE91,2,2.92
2017,NUTS,2016,DE92,2,0.03
2017,NUTS,2016,DEA1,2,0.91
2017,NUTS,2016,DEA2,2,0.53
2017,NUTS,2016,DEC0,2,2.62
2017,NUTS,2016,DED2,2,1.02
2017,NUTS,2016,DEF0,2,4.8
2017,NUTS,2016,DK01,2,2.08
2017,NUTS,2016,DK03,2,2.21
2017,NUTS,2016,DK04,2,0.82
2017,NUTS,2016,EE00,2,0.59
2017,NUTS,2016,ES12,2,5.39
2017,NUTS,2016,ES30,2,0.75
2017,NUTS,2016,ES41,2,0.21
2017,NUTS,2016,ES51,2,0.66
2017,NUTS,2016,ES52,2,1.58
2017,NUTS,2016,FI1B,2,0.22
2017,NUTS,2016,FI1C,2,1.12
2017,NUTS,2016,FI1D,2,2.55
2017,NUTS,2016,FR10,2,1.16
2017,NUTS,2016,FRE1,2,1.85
2017,NUTS,2016,FRE2,2,5.39
2017,NUTS,2016,FRF1,2,2.97
2017,NUTS,2016,FRK2,2,0.21
2017,NUTS,2016,FRL0,2,1.62
2017,NUTS,2016,HR04,2,3.73
2017,NUTS,2016,HU11,2,0.92
2017,NUTS,2016,HU33,2,5.28
2017,NUTS,2016,IE06,2,0.33
2017,NUTS,2016,ITC1,2,0.57
2017,NUTS,2016,ITC4,2,1.82
2017,NUTS,2016,ITF1,2,2.34
2017,NUTS,2016,ITF3,2,1.06
2017,NUTS,2016,ITG2,2,1.08
2017,NUTS,2016,ITH3,2,2.13
2017,NUTS,2016,ITH4,2,1.79
2017,NUTS,2016,ITH5,2,0.52
2017,NUTS,2016,ITI1,2,0.87
2017,NUTS,2016,ITI4,2,1.22
2017,NUTS,2016,LU00,2,1.18
2017,NUTS,2016,NL11,2,2.87
2017,NUTS,2016,NL22,2,2.2
2017,NUTS,2016,NL31,2,1.04
2017,NUTS,2016,NL32,2,0.22
2017,NUTS,2016,NL33,2,1.0
2017,NUTS,2016,NL42,2,1.3
2017,NUTS,2016,PL71,2,5.39
2017,NUTS,2016,PL81,2,2.57
2017,NUTS,2016,PT11,2,0.12
2017,NUTS,2016,PT17,2,0.74
2017,NUTS,2016,RO32,2,0.46
2017,NUTS,2016,SE11,2,1.41
2017,NUTS,2016,SE12,2,0.08
2017,NUTS,2016,SE22,2,3.68
2017,NUTS,2016,SE23,2,0.35
2017,NUTS,2016,SE33,2,0.13
2017,NUTS,2016,UKD3,2,1.45
2017,NUTS,2016,UKD7,2,0.26
2017,NUTS,2016,UKE4,2,1.22
2017,NUTS,2016,UKF1,2,5.39
2017,NUTS,2016,UKG1,2,5.39
2017,NUTS,2016,UKG3,2,0.3
2017,NUTS,2016,UKI3,2,1.2
2017,NUTS,2016,UKI4,2,0.4
2017,NUTS,2016,UKI7,2,0.36
2017,NUTS,2016,UKJ2,2,0.41
2017,NUTS,2016,UKK4,2,3.77
2017,NUTS,2016,UKL1,2,1.79
2017,NUTS,2016,UKL2,2,0.4
2017,NUTS,2016,UKM5,2,5.39
2017,NUTS,2016,UKM8,2,3.33
2017,NUTS,2016,AT126,3,0.06
2017,NUTS,2016,AT130,3,0.26
2017,NUTS,2016,AT221,3,0.21
2017,NUTS,2016,AT323,3,0.95
2017,NUTS,2016,BE100,3,0.26
2017,NUTS,2016,BE211,3,1.53
2017,NUTS,2016,BE212,3,2.45
2017,NUTS,2016,BE213,3,1.45
2017,NUTS,2016,BE221,3,1.19
2017,NUTS,2016,BE234,3,2.06
2017,NUTS,2016,BE241,3,0.3
2017,NUTS,2016,BE242,3,0.72
2017,NUTS,2016,BE310,3,1.27
2017,NUTS,2016,BE332,3,5.39
2017,NUTS,2016,BE352,3,2.09
2017,NUTS,2016,CZ010,3,1.1
2017,NUTS,2016,CZ064,3,3.52
2017,NUTS,2016,CZ080,3,1.61
2017,NUTS,2016,DE111,3,0.53
2017,NUTS,2016,DE125,3,2.56
2017,NUTS,2016,DE131,3,1.26
2017,NUTS,2016,DE212,3,0.66
2017,NUTS,2016,DE21F,3,5.39
2017,NUTS,2016,DE21H,3,0.06
2017,NUTS,2016,DE242,3,5.39
2017,NUTS,2016,DE252,3,0.73
2017,NUTS,2016,DE263,3,5.39
2017,NUTS,2016,DE300,3,0.4
2017,NUTS,2016,DE600,3,0.67
2017,NUTS,2016,DE712,3,3.06
2017,NUTS,2016,DE718,3,1.83
2017,NUTS,2016,DE71C,3,5.39
2017,NUTS,2016,DE721,3,4.26
2017,NUTS,2016,DE722,3,5.39
2017,NUTS,2016,DE803,3,4.6
2017,NUTS,2016,DE80N,3,3.88
2017,NUTS,2016,DE911,3,4.75
2017,NUTS,2016,DE91B,3,5.39
2017,NUTS,2016,DE929,3,0.03
2017,NUTS,2016,DEA19,3,5.39
2017,NUTS,2016,DEA1A,3,1.04
2017,NUTS,2016,DEA1C,3,5.39
2017,NUTS,2016,DEA22,3,1.7
2017,NUTS,2016,DEA23,3,0.02
2017,NUTS,2016,DEA26,3,0.66
2017,NUTS,2016,DEA27,3,5.39
2017,NUTS,2016,DEC01,3,2.18
2017,NUTS,2016,DEC05,3,5.39
2017,NUTS,2016,DED21,3,1.02
2017,NUTS,2016,DEF02,3,5.39
2017,NUTS,2016,DEF0D,3,5.39
2017,NUTS,2016,DK011,3,2.85
2017,NUTS,2016,DK012,3,0.99
2017,NUTS,2016,DK013,3,0.6
2017,NUTS,2016,DK031,3,3.18
2017,NUTS,2016,DK042,3,0.82
2017,NUTS,2016,EE001,3,0.68
2017,NUTS,2016,EE008,3,0.41
2017,NUTS,2016,ES120,3,5.39
2017,NUTS,2016,ES300,3,0.75
2017,NUTS,2016,ES415,3,5.39
2017,NUTS,2016,ES511,3,0.55
2017,NUTS,2016,ES513,3,5.39
2017,NUTS,2016,ES523,3,1.81
2017,NUTS,2016,FI1B1,3,0.22
2017,NUTS,2016,FI1C1,3,1.56
2017,NUTS,2016,FI1D2,3,2.49
2017,NUTS,2016,FI1D9,3,3.14
2017,NUTS,2016,FR101,3,1.08
2017,NUTS,2016,FR104,3,0.06
2017,NUTS,2016,FR105,3,1.17
2017,NUTS,2016,FR107,3,2.25
2017,NUTS,2016,FRE11,3,2.18
2017,NUTS,2016,FRE23,3,5.39
2017,NUTS,2016,FRF11,3,2.97
2017,NUTS,2016,FRK26,3,0.93
2017,NUTS,2016,FRL04,3,2.95
2017,NUTS,2016,HR041,3,1.55
2017,NUTS,2016,HR04B,3,5.39
2017,NUTS,2016,HU110,3,0.92
2017,NUTS,2016,HU333,3,5.28
2017,NUTS,2016,IE061,3,0.34
2017,NUTS,2016,ITC11,3,0.27
2017,NUTS,2016,ITC12,3,5.39
2017,NUTS,2016,ITC41,3,3.97
2017,NUTS,2016,ITC4C,3,2.11
2017,NUTS,2016,ITF12,3,3.35
2017,NUTS,2016,ITF33,3,1.43
2017,NUTS,2016,ITG25,3,5.39
2017,NUTS,2016,ITH31,3,1.05
2017,NUTS,2016,ITH36,3,4.31
2017,NUTS,2016,ITH44,3,4.86
2017,NUTS,2016,ITH54,3,0.41
2017,NUTS,2016,ITH55,3,0.64
2017,NUTS,2016,ITI14,3,0.87
2017,NUTS,2016,ITI19,3,3.08
2017,NUTS,2016,ITI43,3,1.23
2017,NUTS,2016,LU000,3,1.18
2017,NUTS,2016,NL113,3,2.87
2017,NUTS,2016,NL221,3,0.88
2017,NUTS,2016,NL226,3,3.58
2017,NUTS,2016,NL310,3,1.04
2017,NUTS,2016,NL329,3,0.23
2017,NUTS,2016,NL332,3,0.26
2017,NUTS,2016,NL337,3,2.59
2017,NUTS,2016,NL33C,3,1.38
2017,NUTS,2016,NL423,3,1.3
2017,NUTS,2016,PL711,3,5.39
2017,NUTS,2016,PL815,3,2.57
2017,NUTS,2016,PT11A,3,0.48
2017,NUTS,2016,PT170,3,0.74
2017,NUTS,2016,RO321,3,1.02
2017,NUTS,2016,SE110,3,1.41
2017,NUTS,2016,SE121,3,0.15
2017,NUTS,2016,SE123,3,0.06
2017,NUTS,2016,SE224,3,3.68
2017,NUTS,2016,SE232,3,0.35
2017,NUTS,2016,SE331,3,0.21
2017,NUTS,2016,UKD33,3,1.74
2017,NUTS,2016,UKD72,3,0.26
2017,NUTS,2016,UKE42,3,1.33
2017,NUTS,2016,UKF14,3,5.39
2017,NUTS,2016,UKG11,3,5.39
2017,NUTS,2016,UKG31,3,0.45
2017,NUTS,2016,UKI31,3,0.73
2017,NUTS,2016,UKI32,3,2.24
2017,NUTS,2016,UKI33,3,2.81
2017,NUTS,2016,UKI34,3,2.22
2017,NUTS,2016,UKI42,3,0.87
2017,NUTS,2016,UKI75,3,0.99
2017,NUTS,2016,UKJ22,3,0.09
2017,NUTS,2016,UKJ25,3,1.31
2017,NUTS,2016,UKK41,3,3.93
2017,NUTS,2016,UKL18,3,3.62
2017,NUTS,2016,UKL22,3,0.4
2017,NUTS,2016,UKM50,3,5.39
2017,NUTS,2016,UKM82,3,3.33
2018,NUTS,2016,AT,0,0.75
2018,NUTS,2016,BE,0,0.97
2018,NUTS,2016,CZ,0,0.44
2018,NUTS,2016,DE,0,0.86
2018,NUTS,2016,DK,0,1.16
2018,NUTS,2016,ES,0,0.45
2018,NUTS,2016,FI,0,0.24
2018,NUTS,2016,FR,0,1.51
2018,NUTS,2016,HR,0,0.22
2018,NUTS,2016,HU,0,1.29
2018,NUTS,2016,IE,0,1.03
2018,NUTS,2016,IT,0,0.82
2018,NUTS,2016,LT,0,0.42
2018,NUTS,2016,LU,0,0.25
2018,NUTS,2016,LV,0,0.87
2018,NUTS,2016,NL,0,1.16
2018,NUTS,2016,PL,0,1.25
2018,NUTS,2016,PT,0,2.09
2018,NUTS,2016,RO,0,0.22
2018,NUTS,2016,SE,0,1.1
2018,NUTS,2016,SI,0,0.14
2018,NUTS,2016,UK,0,1.34
2018,NUTS,2016,AT1,1,0.83
2018,NUTS,2016,AT2,1,0.05
2018,NUTS,2016,AT3,1,0.91
2018,NUTS,2016,BE1,1,0.03
2018,NUTS,2016,BE2,1,1.7
2018,NUTS,2016,BE3,1,0.7
2018,NUTS,2016,CZ0,1,0.44
2018,NUTS,2016,DE1,1,0.77
2018,NUTS,2016,DE2,1,0.83
2018,NUTS,2016,DE3,1,1.03
2018,NUTS,2016,DE6,1,0.4
2018,NUTS,2016,DE7,1,1.65
2018,NUTS,2016,DE8,1,0.34
2018,NUTS,2016,DE9,1,1.51
2018,NUTS,2016,DEA,1,0.82
2018,NUTS,2016,DEB,1,0.11
2018,NUTS,2016,DEC,1,1.88
2018,NUTS,2016,DED,1,0.18
2018,NUTS,2016,DEG,1,2.53
2018,NUTS,2016,DK0,1,1.16
2018,NUTS,2016,ES2,1,0.13
2018,NUTS,2016,ES3,1,0.65
2018,NUTS,2016,ES5,1,0.54
2018,NUTS,2016,FI1,1,0.24
2018,NUTS,2016,FR1,1,1.84
2018,NUTS,2016,FRE,1,1.2
2018,NUTS,2016,FRF,1,0.47
2018,NUTS,2016,FRJ,1,0.26
2018,NUTS,2016,FRK,1,0.72
2018,NUTS,2016,FRL,1,1.02
2018,NUTS,2016,HR0,1,0.22
2018,NUTS,2016,HU1,1,1.39
2018,NUTS,2016,IE0,1,1.03
2018,NUTS,2016,ITC,1,1.13
2018,NUTS,2016,ITF,1,0.33
2018,NUTS,2016,ITG,1,4.29
2018,NUTS,2016,ITH,1,0.87
2018,NUTS,2016,ITI,1,0.34
2018,NUTS,2016,LT0,1,0.42
2018,NUTS,2016,LU0,1,0.25
2018,NUTS,2016,LV0,1,0.87
2018,NUTS,2016,NL1,1,0.49
2018,NUTS,2016,NL2,1,1.14
2018,NUTS,2016,NL3,1,1.01
2018,NUTS,2016,NL4,1,2.12
2018,NUTS,2016,PL4,1,1.25
2018,NUTS,2016,PL6,1,2.89
2018,NUTS,2016,PL8,1,4.87
2018,NUTS,2016,PL9,1,0.9
2018,NUTS,2016,PT1,1,2.09
2018,NUTS,2016,RO1,1,0.15
2018,NUTS,2016,RO2,1,0.99
2018,NUTS,2016,RO3,1,0.24
2018,NUTS,2016,RO4,1,0.09
2018,NUTS,2016,SE1,1,0.97
2018,NUTS,2016,SE2,1,1.47
2018,NUTS,2016,SI0,1,0.14
2018,NUTS,2016,UKD,1,0.03
2018,NUTS,2016,UKE,1,2.84
2018,NUTS,2016,UKF,1,0.52
2018,NUTS,2016,UKG,1,0.73
2018,NUTS,2016,UKI,1,1.86
2018,NUTS,2016,UKJ,1,1.21
2018,NUTS,2016,UKL,1,0.16
2018,NUTS,2016,UKM,1,0.46
2018,NUTS,2016,AT12,2,2.85
2018,NUTS,2016,AT13,2,0.62
2018,NUTS,2016,AT22,2,0.05
2018,NUTS,2016,AT33,2,1.52
2018,NUTS,2016,BE10,2,0.03
2018,NUTS,2016,BE21,2,2.94
2018,NUTS,2016,BE23,2,1.83
2018,NUTS,2016,BE24,2,0.75
2018,NUTS,2016,BE31,2,0.14
2018,NUTS,2016,BE33,2,2.78
2018,NUTS,2016,BE35,2,0.68
2018,NUTS,2016,CZ01,2,1.4
2018,NUTS,2016,DE11,2,0.17
2018,NUTS,2016,DE12,2,1.26
2018,NUTS,2016,DE13,2,0.16
2018,NUTS,2016,DE14,2,0.22
2018,NUTS,2016,DE21,2,0.61
2018,NUTS,2016,DE22,2,1.19
2018,NUTS,2016,DE26,2,3.82
2018,NUTS,2016,DE30,2,1.03
2018,NUTS,2016,DE60,2,0.4
2018,NUTS,2016,DE71,2,1.82
2018,NUTS,2016,DE80,2,0.34
2018,NUTS,2016,DE91,2,1.9
2018,NUTS,2016,DE92,2,1.61
2018,NUTS,2016,DE93,2,0.33
2018,NUTS,2016,DEA1,2,0.63
2018,NUTS,2016,DEA2,2,0.9
2018,NUTS,2016,DEA5,2,0.88
2018,NUTS,2016,DEB3,2,0.11
2018,NUTS,2016,DEC0,2,1.88
2018,NUTS,2016,DED2,2,0.24
2018,NUTS,2016,DEG0,2,2.53
2018,NUTS,2016,DK01,2,1.52
2018,NUTS,2016,DK03,2,1.18
2018,NUTS,2016,DK04,2,1.08
2018,NUTS,2016,ES21,2,0.11
2018,NUTS,2016,ES24,2,0.39
2018,NUTS,2016,ES30,2,0.65
2018,NUTS,2016,ES51,2,0.57
2018,NUTS,2016,ES52,2,0.31
2018,NUTS,2016,FI1B,2,0.06
2018,NUTS,2016,FI1C,2,1.23
2018,NUTS,2016,FI1D,2,0.44
2018,NUTS,2016,FR10,2,1.84
2018,NUTS,2016,FRE1,2,1.55
2018,NUTS,2016,FRF1,2,0.56
2018,NUTS,2016,FRJ2,2,0.66
2018,NUTS,2016,FRK2,2,0.75
2018,NUTS,2016,FRL0,2,1.02
2018,NUTS,2016,HR03,2,1.35
2018,NUTS,2016,HU12,2,4.07
2018,NUTS,2016,IE04,2,1.53
2018,NUTS,2016,IE06,2,1.5
2018,NUTS,2016,ITC1,2,0.44
2018,NUTS,2016,ITC3,2,1.6
2018,NUTS,2016,ITC4,2,1.19
2018,NUTS,2016,ITF3,2,0.57
2018,NUTS,2016,ITG1,2,4.44
2018,NUTS,2016,ITH2,2,2.13
2018,NUTS,2016,ITH5,2,1.01
2018,NUTS,2016,ITI1,2,0.34
2018,NUTS,2016,ITI2,2,0.65
2018,NUTS,2016,ITI3,2,0.54
2018,NUTS,2016,ITI4,2,0.32
2018,NUTS,2016,LT01,2,0.9
2018,NUTS,2016,LT02,2,0.05
2018,NUTS,2016,LU00,2,0.25
2018,NUTS,2016,LV00,2,0.87
2018,NUTS,2016,NL11,2,0.51
2018,NUTS,2016,NL22,2,1.23
2018,NUTS,2016,NL23,2,1.01
2018,NUTS,2016,NL31,2,1.25
2018,NUTS,2016,NL32,2,0.84
2018,NUTS,2016,NL33,2,0.98
2018,NUTS,2016,NL41,2,1.96
2018,NUTS,2016,NL42,2,2.76
2018,NUTS,2016,PL41,2,1.25
2018,NUTS,2016,PL63,2,2.89
2018,NUTS,2016,PL84,2,4.87
2018,NUTS,2016,PL91,2,0.9
2018,NUTS,2016,PT11,2,1.16
2018,NUTS,2016,PT17,2,3.08
2018,NUTS,2016,RO11,2,0.42
2018,NUTS,2016,RO12,2,0.09
2018,NUTS,2016,RO21,2,4.87
2018,NUTS,2016,RO32,2,0.24
2018,NUTS,2016,RO42,2,0.09
2018,NUTS,2016,SE11,2,1.37
2018,NUTS,2016,SE22,2,2.36
2018,NUTS,2016,SI04,2,0.18
2018,NUTS,2016,UKD3,2,0.03
2018,NUTS,2016,UKE1,2,1.22
2018,NUTS,2016,UKE4,2,3.46
2018,NUTS,2016,UKF1,2,0.48
2018,NUTS,2016,UKF2,2,0.59
2018,NUTS,2016,UKG3,2,0.73
2018,NUTS,2016,UKI3,2,2.26
2018,NUTS,2016,UKI4,2,0.12
2018,NUTS,2016,UKI7,2,0.37
2018,NUTS,2016,UKJ1,2,3.12
2018,NUTS,2016,UKJ3,2,0.81
2018,NUTS,2016,UKL2,2,0.36
2018,NUTS,2016,UKM8,2,0.71
2018,NUTS,2016,AT126,3,4.38
2018,NUTS,2016,AT130,3,0.62
2018,NUTS,2016,AT221,3,0.05
2018,NUTS,2016,AT332,3,1.52
2018,NUTS,2016,BE100,3,0.03
2018,NUTS,2016,BE211,3,3.59
2018,NUTS,2016,BE234,3,1.85
2018,NUTS,2016,BE242,3,0.83
2018,NUTS,2016,BE310,3,0.14
2018,NUTS,2016,BE332,3,2.82
2018,NUTS,2016,BE352,3,0.68
2018,NUTS,2016,CZ010,3,1.4
2018,NUTS,2016,DE111,3,0.17
2018,NUTS,2016,DE125,3,1.3
2018,NUTS,2016,DE126,3,4.5
2018,NUTS,2016,DE131,3,0.2
2018,NUTS,2016,DE144,3,0.41
2018,NUTS,2016,DE212,3,0.64
2018,NUTS,2016,DE21C,3,4.31
2018,NUTS,2016,DE221,3,4.87
2018,NUTS,2016,DE263,3,4.87
2018,NUTS,2016,DE300,3,1.03
2018,NUTS,2016,DE600,3,0.4
2018,NUTS,2016,DE712,3,1.19
2018,NUTS,2016,DE718,3,4.87
2018,NUTS,2016,DE71C,3,4.87
2018,NUTS,2016,DE80N,3,0.34
2018,NUTS,2016,DE911,3,3.97
2018,NUTS,2016,DE929,3,1.9
2018,NUTS,2016,DE939,3,4.87
