year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_mio_pps
2016,NUTS,2010,HU23,2,17.803
2017,NUTS,2010,HU23,2,42.571
2018,NUTS,2010,HU23,2,54.327
2019,NUTS,2010,HU23,2,58.61
2011,NUTS,2010,HU3,1,213.353
2012,NUTS,2010,HU3,1,251.201
2013,NUTS,2010,HU3,1,331.279
2014,NUTS,2010,HU3,1,330.713
2015,NUTS,2010,HU3,1,405.744
2016,NUTS,2010,HU3,1,269.615
2017,NUTS,2010,HU3,1,278.36
2018,NUTS,2010,HU3,1,316.09
2019,NUTS,2010,HU3,1,354.013
2011,NUTS,2010,HU31,2,47.286
2012,NUTS,2010,HU31,2,52.016
2013,NUTS,2010,HU31,2,72.76
2014,NUTS,2010,HU31,2,79.958
2015,NUTS,2010,HU31,2,58.078
2016,NUTS,2010,HU31,2,45.539
2017,NUTS,2010,HU31,2,57.587
2018,NUTS,2010,HU31,2,77.678
2019,NUTS,2010,HU31,2,86.93
2011,NUTS,2010,HU32,2,95.973
2012,NUTS,2010,HU32,2,120.278
2013,NUTS,2010,HU32,2,144.501
2014,NUTS,2010,HU32,2,136.41
2015,NUTS,2010,HU32,2,140.32
2016,NUTS,2010,HU32,2,114.789
2017,NUTS,2010,HU32,2,109.311
2018,NUTS,2010,HU32,2,106.754
2019,NUTS,2010,HU32,2,104.717
2011,NUTS,2010,HU33,2,70.094
2012,NUTS,2010,HU33,2,78.907
2013,NUTS,2010,HU33,2,114.018
2014,NUTS,2010,HU33,2,114.345
2015,NUTS,2010,HU33,2,207.347
2016,NUTS,2010,HU33,2,109.287
2017,NUTS,2010,HU33,2,111.462
2018,NUTS,2010,HU33,2,131.657
2019,NUTS,2010,HU33,2,162.366
2011,NUTS,2010,IE,0,1667.055
2012,NUTS,2010,IE,0,1760.628
2013,NUTS,2010,IE,0,1798.044
2014,NUTS,2010,IE,0,1843.058
2015,NUTS,2010,IE,0,1982.511
2016,NUTS,2010,IE,0,2004.371
2017,NUTS,2010,IE,0,2394.515
2018,NUTS,2010,IE,0,2378.005
2019,NUTS,2010,IE,0,2678.976
2020,NUTS,2010,IE,0,2828.564
2011,NUTS,2010,IE0,1,1666.966
2013,NUTS,2010,IE0,1,1798.044
2015,NUTS,2010,IE0,1,1982.422
2017,NUTS,2010,IE0,1,2394.515
2011,NUTS,2010,IE01,2,344.509
2013,NUTS,2010,IE01,2,350.556
2015,NUTS,2010,IE01,2,340.909
2017,NUTS,2010,IE01,2,363.374
2011,NUTS,2010,IE02,2,1322.456
2013,NUTS,2010,IE02,2,1447.399
2015,NUTS,2010,IE02,2,1641.513
2017,NUTS,2010,IE02,2,2031.141
2011,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IS,0,124.335
2013,NUTS,2010,IS,0,98.029
2014,NUTS,2010,IS,0,127.575
2015,NUTS,2010,IS,0,168.43
2016,NUTS,2010,IS,0,169.329
2017,NUTS,2010,IS,0,175.88
2018,NUTS,2010,IS,0,176.096
2019,NUTS,2010,IS,0,228.281
2020,NUTS,2010,IS,0,220.516
2011,NUTS,2010,IS0,1,124.335
2013,NUTS,2010,IS0,1,98.029
2014,NUTS,2010,IS0,1,127.575
2015,NUTS,2010,IS0,1,168.43
2016,NUTS,2010,IS0,1,169.329
2017,NUTS,2010,IS0,1,175.88
2018,NUTS,2010,IS0,1,176.096
2019,NUTS,2010,IS0,1,228.281
2020,NUTS,2010,IS0,1,220.516
2011,NUTS,2010,IS00,2,124.335
2013,NUTS,2010,IS00,2,98.029
2014,NUTS,2010,IS00,2,127.575
2015,NUTS,2010,IS00,2,168.43
2016,NUTS,2010,IS00,2,169.329
2017,NUTS,2010,IS00,2,175.88
2018,NUTS,2010,IS00,2,176.096
2019,NUTS,2010,IS00,2,228.281
2020,NUTS,2010,IS00,2,220.516
2011,NUTS,2010,IT,0,10635.98
2012,NUTS,2010,IT,0,10973.325
2013,NUTS,2010,IT,0,11233.268
2014,NUTS,2010,IT,0,11957.544
2015,NUTS,2010,IT,0,12540.288
2016,NUTS,2010,IT,0,13963.917
2017,NUTS,2010,IT,0,14770.649
2018,NUTS,2010,IT,0,15862.647
2019,NUTS,2010,IT,0,16649.155
2020,NUTS,2010,IT,0,15548.505
2011,NUTS,2010,ITC,1,5204.166
2012,NUTS,2010,ITC,1,5272.772
2013,NUTS,2010,ITC,1,5318.787
2014,NUTS,2010,ITC,1,5648.115
2015,NUTS,2010,ITC,1,5700.273
2016,NUTS,2010,ITC,1,6208.44
2017,NUTS,2010,ITC,1,6412.97
2018,NUTS,2010,ITC,1,6842.28
2019,NUTS,2010,ITC,1,7050.98
2011,NUTS,2010,ITC1,2,1823.148
2012,NUTS,2010,ITC1,2,1863.367
2013,NUTS,2010,ITC1,2,1911.448
2014,NUTS,2010,ITC1,2,2158.285
2015,NUTS,2010,ITC1,2,2148.307
2016,NUTS,2010,ITC1,2,2276.302
2017,NUTS,2010,ITC1,2,2266.984
2018,NUTS,2010,ITC1,2,2464.697
2019,NUTS,2010,ITC1,2,2459.223
2011,NUTS,2010,ITC2,2,16.31
2012,NUTS,2010,ITC2,2,12.152
2013,NUTS,2010,ITC2,2,9.002
2014,NUTS,2010,ITC2,2,11.774
2015,NUTS,2010,ITC2,2,20.047
2016,NUTS,2010,ITC2,2,18.998
2017,NUTS,2010,ITC2,2,17.562
2018,NUTS,2010,ITC2,2,16.217
2019,NUTS,2010,ITC2,2,14.562
2011,NUTS,2010,ITC3,2,353.409
2012,NUTS,2010,ITC3,2,328.492
2013,NUTS,2010,ITC3,2,314.971
2014,NUTS,2010,ITC3,2,334.584
2015,NUTS,2010,ITC3,2,386.337
2016,NUTS,2010,ITC3,2,443.253
2017,NUTS,2010,ITC3,2,407.431
2018,NUTS,2010,ITC3,2,371.69
2019,NUTS,2010,ITC3,2,427.299
2011,NUTS,2010,ITC4,2,3011.495
2012,NUTS,2010,ITC4,2,3068.761
2013,NUTS,2010,ITC4,2,3083.366
2014,NUTS,2010,ITC4,2,3143.472
2015,NUTS,2010,ITC4,2,3145.582
2016,NUTS,2010,ITC4,2,3469.887
2017,NUTS,2010,ITC4,2,3720.993
2018,NUTS,2010,ITC4,2,3989.675
2019,NUTS,2010,ITC4,2,4149.895
2011,NUTS,2010,ITF,1,690.804
2012,NUTS,2010,ITF,1,737.305
2013,NUTS,2010,ITF,1,798.337
2014,NUTS,2010,ITF,1,839.477
2015,NUTS,2010,ITF,1,981.316
2016,NUTS,2010,ITF,1,971.69
2017,NUTS,2010,ITF,1,1087.244
2018,NUTS,2010,ITF,1,1169.002
2019,NUTS,2010,ITF,1,1322.078
2011,NUTS,2010,ITF1,2,93.83
2012,NUTS,2010,ITF1,2,80.419
2013,NUTS,2010,ITF1,2,95.597
2014,NUTS,2010,ITF1,2,117.826
2015,NUTS,2010,ITF1,2,114.247
2016,NUTS,2010,ITF1,2,142.507
2017,NUTS,2010,ITF1,2,157.654
2018,NUTS,2010,ITF1,2,144.534
2019,NUTS,2010,ITF1,2,173.666
2011,NUTS,2010,ITF2,2,2.358
2012,NUTS,2010,ITF2,2,3.161
2013,NUTS,2010,ITF2,2,19.276
2014,NUTS,2010,ITF2,2,17.676
2015,NUTS,2010,ITF2,2,37.174
2016,NUTS,2010,ITF2,2,42.477
2017,NUTS,2010,ITF2,2,48.544
2018,NUTS,2010,ITF2,2,59.732
2019,NUTS,2010,ITF2,2,51.209
2011,NUTS,2010,ITF3,2,453.626
2012,NUTS,2010,ITF3,2,511.954
2013,NUTS,2010,ITF3,2,514.09
2014,NUTS,2010,ITF3,2,490.33
2015,NUTS,2010,ITF3,2,535.228
2016,NUTS,2010,ITF3,2,539.58
2017,NUTS,2010,ITF3,2,581.07
2018,NUTS,2010,ITF3,2,645.869
2019,NUTS,2010,ITF3,2,732.389
2011,NUTS,2010,ITF4,2,125.172
2012,NUTS,2010,ITF4,2,129.619
2013,NUTS,2010,ITF4,2,153.718
2014,NUTS,2010,ITF4,2,193.536
2015,NUTS,2010,ITF4,2,256.034
2016,NUTS,2010,ITF4,2,201.105
2017,NUTS,2010,ITF4,2,228.284
2018,NUTS,2010,ITF4,2,244.17
2019,NUTS,2010,ITF4,2,285.086
2011,NUTS,2010,ITF5,2,9.039
2012,NUTS,2010,ITF5,2,3.754
2013,NUTS,2010,ITF5,2,4.795
2014,NUTS,2010,ITF5,2,4.788
2015,NUTS,2010,ITF5,2,12.846
2016,NUTS,2010,ITF5,2,14.78
2017,NUTS,2010,ITF5,2,25.859
2018,NUTS,2010,ITF5,2,23.976
2019,NUTS,2010,ITF5,2,23.163
2011,NUTS,2010,ITF6,2,6.681
2012,NUTS,2010,ITF6,2,8.398
2013,NUTS,2010,ITF6,2,10.861
2014,NUTS,2010,ITF6,2,15.32
2015,NUTS,2010,ITF6,2,25.886
2016,NUTS,2010,ITF6,2,31.242
2017,NUTS,2010,ITF6,2,45.834
2018,NUTS,2010,ITF6,2,50.721
2019,NUTS,2010,ITF6,2,56.564
2011,NUTS,2010,ITG,1,215.367
2012,NUTS,2010,ITG,1,210.927
2013,NUTS,2010,ITG,1,230.724
2014,NUTS,2010,ITG,1,228.337
2015,NUTS,2010,ITG,1,270.339
2016,NUTS,2010,ITG,1,263.339
2017,NUTS,2010,ITG,1,261.675
2018,NUTS,2010,ITG,1,309.443
2019,NUTS,2010,ITG,1,333.327
2011,NUTS,2010,ITG1,2,199.155
2012,NUTS,2010,ITG1,2,195.317
2013,NUTS,2010,ITG1,2,217.417
2014,NUTS,2010,ITG1,2,213.354
2015,NUTS,2010,ITG1,2,239.004
2016,NUTS,2010,ITG1,2,222.05
2017,NUTS,2010,ITG1,2,227.147
2018,NUTS,2010,ITG1,2,267.949
2019,NUTS,2010,ITG1,2,285.428
2011,NUTS,2010,ITG2,2,16.211
2012,NUTS,2010,ITG2,2,15.61
2013,NUTS,2010,ITG2,2,13.307
2014,NUTS,2010,ITG2,2,14.983
2015,NUTS,2010,ITG2,2,31.335
2016,NUTS,2010,ITG2,2,41.29
2017,NUTS,2010,ITG2,2,34.528
2018,NUTS,2010,ITG2,2,41.493
2019,NUTS,2010,ITG2,2,47.899
2011,NUTS,2010,ITH,1,2834.25
2012,NUTS,2010,ITH,1,3036.949
2013,NUTS,2010,ITH,1,3116.536
2014,NUTS,2010,ITH,1,3212.767
2015,NUTS,2010,ITH,1,3503.698
2016,NUTS,2010,ITH,1,4168.947
2017,NUTS,2010,ITH,1,4419.738
2018,NUTS,2010,ITH,1,4740.527
2019,NUTS,2010,ITH,1,4851.07
2011,NUTS,2010,ITH1,2,72.902
2012,NUTS,2010,ITH1,2,67.082
2013,NUTS,2010,ITH1,2,77.202
2014,NUTS,2010,ITH1,2,92.762
2015,NUTS,2010,ITH1,2,99.26
2016,NUTS,2010,ITH1,2,96.318
2017,NUTS,2010,ITH1,2,94.401
2018,NUTS,2010,ITH1,2,130.932
2019,NUTS,2010,ITH1,2,122.279
2011,NUTS,2010,ITH2,2,143.25
2012,NUTS,2010,ITH2,2,148.488
2013,NUTS,2010,ITH2,2,148.826
2014,NUTS,2010,ITH2,2,156.781
2015,NUTS,2010,ITH2,2,153.27
2016,NUTS,2010,ITH2,2,110.213
2017,NUTS,2010,ITH2,2,120.821
2018,NUTS,2010,ITH2,2,133.698
2019,NUTS,2010,ITH2,2,138.822
2011,NUTS,2010,ITH3,2,1009.53
2012,NUTS,2010,ITH3,2,1015.807
2013,NUTS,2010,ITH3,2,1071.233
2014,NUTS,2010,ITH3,2,1038.559
2015,NUTS,2010,ITH3,2,1098.969
2016,NUTS,2010,ITH3,2,1384.522
2017,NUTS,2010,ITH3,2,1530.7
2018,NUTS,2010,ITH3,2,1640.245
2019,NUTS,2010,ITH3,2,1622.814
2011,NUTS,2010,ITH4,2,290.037
2012,NUTS,2010,ITH4,2,291.543
2013,NUTS,2010,ITH4,2,282.681
2014,NUTS,2010,ITH4,2,292.463
2015,NUTS,2010,ITH4,2,299.338
2016,NUTS,2010,ITH4,2,309.706
2017,NUTS,2010,ITH4,2,319.585
2018,NUTS,2010,ITH4,2,341.389
2019,NUTS,2010,ITH4,2,342.59
2011,NUTS,2010,ITH5,2,1318.432
2012,NUTS,2010,ITH5,2,1514.029
2013,NUTS,2010,ITH5,2,1536.595
2014,NUTS,2010,ITH5,2,1632.203
2015,NUTS,2010,ITH5,2,1852.861
2016,NUTS,2010,ITH5,2,2268.189
2017,NUTS,2010,ITH5,2,2354.231
2018,NUTS,2010,ITH5,2,2494.262
2019,NUTS,2010,ITH5,2,2624.564
2011,NUTS,2010,ITI,1,1691.393
2012,NUTS,2010,ITI,1,1715.373
2013,NUTS,2010,ITI,1,1768.885
2014,NUTS,2010,ITI,1,2028.849
2015,NUTS,2010,ITI,1,2084.761
2016,NUTS,2010,ITI,1,2351.501
2017,NUTS,2010,ITI,1,2589.022
2018,NUTS,2010,ITI,1,2801.396
2019,NUTS,2010,ITI,1,3091.698
2011,NUTS,2010,ITI1,2,601.592
2012,NUTS,2010,ITI1,2,626.852
2013,NUTS,2010,ITI1,2,659.687
2014,NUTS,2010,ITI1,2,755.992
2015,NUTS,2010,ITI1,2,766.835
2016,NUTS,2010,ITI1,2,787.48
2017,NUTS,2010,ITI1,2,981.781
2018,NUTS,2010,ITI1,2,1112.857
2019,NUTS,2010,ITI1,2,1179.921
2011,NUTS,2010,ITI2,2,53.547
2012,NUTS,2010,ITI2,2,47.915
2013,NUTS,2010,ITI2,2,49.511
2014,NUTS,2010,ITI2,2,50.312
2015,NUTS,2010,ITI2,2,53.912
2016,NUTS,2010,ITI2,2,75.4
2017,NUTS,2010,ITI2,2,91.379
2018,NUTS,2010,ITI2,2,109.004
2019,NUTS,2010,ITI2,2,111.17
2011,NUTS,2010,ITI3,2,150.619
2012,NUTS,2010,ITI3,2,161.925
2013,NUTS,2010,ITI3,2,165.069
2014,NUTS,2010,ITI3,2,192.328
2015,NUTS,2010,ITI3,2,189.179
2016,NUTS,2010,ITI3,2,261.385
2017,NUTS,2010,ITI3,2,291.652
2018,NUTS,2010,ITI3,2,292.764
2019,NUTS,2010,ITI3,2,280.702
2011,NUTS,2010,ITI4,2,885.734
2012,NUTS,2010,ITI4,2,878.68
2013,NUTS,2010,ITI4,2,894.618
2014,NUTS,2010,ITI4,2,1030.217
2015,NUTS,2010,ITI4,2,1074.737
2016,NUTS,2010,ITI4,2,1227.236
2017,NUTS,2010,ITI4,2,1224.21
2018,NUTS,2010,ITI4,2,1286.773
2019,NUTS,2010,ITI4,2,1519.906
2011,NUTS,2010,JP,0,85130.23
2012,NUTS,2010,JP,0,86221.866
2013,NUTS,2010,JP,0,90384.377
2014,NUTS,2010,JP,0,94462.553
2015,NUTS,2010,JP,0,95082.155
2016,NUTS,2010,JP,0,87638.786
2017,NUTS,2010,JP,0,90155.878
2018,NUTS,2010,JP,0,92665.816
2019,NUTS,2010,JP,0,92693.023
2011,NUTS,2010,KR,0,33706.088
2012,NUTS,2010,KR,0,38555.57
2013,NUTS,2010,KR,0,40838.965
2014,NUTS,2010,KR,0,44562.941
2015,NUTS,2010,KR,0,46253.227
2011,NUTS,2010,LT,0,122.24
2012,NUTS,2010,LT,0,131.126
2013,NUTS,2010,LT,0,137.694
2014,NUTS,2010,LT,0,188.307
2015,NUTS,2010,LT,0,172.106
2016,NUTS,2010,LT,0,181.438
2017,NUTS,2010,LT,0,216.324
2018,NUTS,2010,LT,0,270.791
2019,NUTS,2010,LT,0,315.16
2020,NUTS,2010,LT,0,399.644
2011,NUTS,2010,LT0,1,122.24
2012,NUTS,2010,LT0,1,131.126
2013,NUTS,2010,LT0,1,137.694
2014,NUTS,2010,LT0,1,188.307
2015,NUTS,2010,LT0,1,172.106
2016,NUTS,2010,LT0,1,181.438
2017,NUTS,2010,LT0,1,216.324
2018,NUTS,2010,LT0,1,270.791
2019,NUTS,2010,LT0,1,315.16
2020,NUTS,2010,LT0,1,399.644
2011,NUTS,2010,LT00,2,122.24
2012,NUTS,2010,LT00,2,131.126
2013,NUTS,2010,LT00,2,137.694
2014,NUTS,2010,LT00,2,188.307
2015,NUTS,2010,LT01,2,123.067
2016,NUTS,2010,LT01,2,127.301
2017,NUTS,2010,LT01,2,132.635
2018,NUTS,2010,LT01,2,182.453
2019,NUTS,2010,LT01,2,227.015
2015,NUTS,2010,LT02,2,49.039
2016,NUTS,2010,LT02,2,54.137
2017,NUTS,2010,LT02,2,83.689
2018,NUTS,2010,LT02,2,88.339
2019,NUTS,2010,LT02,2,88.145
2011,NUTS,2010,LU,0,342.777
2012,NUTS,2010,LU,0,252.872
2013,NUTS,2010,LU,0,256.164
2014,NUTS,2010,LU,0,268.963
2015,NUTS,2010,LU,0,291.623
2016,NUTS,2010,LU,0,321.95
2017,NUTS,2010,LU,0,325.401
2018,NUTS,2010,LU,0,299.696
2019,NUTS,2010,LU,0,316.363
2020,NUTS,2010,LU,0,301.175
2011,NUTS,2010,LU0,1,342.777
2012,NUTS,2010,LU0,1,252.872
2013,NUTS,2010,LU0,1,256.164
2014,NUTS,2010,LU0,1,268.963
2015,NUTS,2010,LU0,1,291.623
2016,NUTS,2010,LU0,1,321.95
2017,NUTS,2010,LU0,1,325.401
2018,NUTS,2010,LU0,1,299.696
2019,NUTS,2010,LU0,1,316.363
2020,NUTS,2010,LU0,1,301.175
2011,NUTS,2010,LU00,2,342.777
2012,NUTS,2010,LU00,2,252.872
2013,NUTS,2010,LU00,2,256.164
2014,NUTS,2010,LU00,2,268.963
2015,NUTS,2010,LU00,2,291.623
2016,NUTS,2010,LU00,2,321.95
2017,NUTS,2010,LU00,2,325.401
2018,NUTS,2010,LU00,2,299.696
2019,NUTS,2010,LU00,2,316.363
2020,NUTS,2010,LU00,2,301.175
2011,NUTS,2010,LV,0,58.719
2012,NUTS,2010,LV,0,47.928
2013,NUTS,2010,LV,0,56.928
2014,NUTS,2010,LV,0,83.237
2015,NUTS,2010,LV,0,54.32
2016,NUTS,2010,LV,0,38.693
2017,NUTS,2010,LV,0,53.146
2018,NUTS,2010,LV,0,64.092
2019,NUTS,2010,LV,0,69.484
2020,NUTS,2010,LV,0,87.251
2011,NUTS,2010,LV0,1,58.719
2012,NUTS,2010,LV0,1,47.928
2013,NUTS,2010,LV0,1,56.928
2014,NUTS,2010,LV0,1,83.237
2015,NUTS,2010,LV0,1,54.32
2016,NUTS,2010,LV0,1,38.693
2017,NUTS,2010,LV0,1,53.146
2018,NUTS,2010,LV0,1,64.092
2019,NUTS,2010,LV0,1,69.484
2020,NUTS,2010,LV0,1,87.251
2011,NUTS,2010,LV00,2,58.719
2012,NUTS,2010,LV00,2,47.928
2013,NUTS,2010,LV00,2,56.928
2014,NUTS,2010,LV00,2,83.237
2015,NUTS,2010,LV00,2,54.32
2016,NUTS,2010,LV00,2,38.693
2017,NUTS,2010,LV00,2,53.146
2018,NUTS,2010,LV00,2,64.092
2019,NUTS,2010,LV00,2,69.484
2020,NUTS,2010,LV00,2,87.251
2011,NUTS,2010,ME,0,6.036
2013,NUTS,2010,ME,0,12.298
2014,NUTS,2010,ME,0,9.585
2015,NUTS,2010,ME,0,8.315
2016,NUTS,2010,ME,0,4.193
2017,NUTS,2010,ME,0,5.492
2018,NUTS,2010,ME,0,17.533
2019,NUTS,2010,ME,0,4.887
2011,NUTS,2010,ME0,1,6.036
2013,NUTS,2010,ME0,1,12.298
2014,NUTS,2010,ME0,1,9.585
2015,NUTS,2010,ME0,1,8.315
2016,NUTS,2010,ME0,1,4.193
2017,NUTS,2010,ME0,1,5.492
2018,NUTS,2010,ME0,1,17.533
2019,NUTS,2010,ME0,1,4.887
2011,NUTS,2010,ME00,2,6.036
2013,NUTS,2010,ME00,2,12.298
2014,NUTS,2010,ME00,2,9.585
2015,NUTS,2010,ME00,2,8.315
2016,NUTS,2010,ME00,2,4.193
2017,NUTS,2010,ME00,2,5.492
2018,NUTS,2010,ME00,2,17.533
2019,NUTS,2010,ME00,2,4.887
2015,NUTS,2010,MK,0,15.856
2016,NUTS,2010,MK,0,22.228
2017,NUTS,2010,MK,0,20.926
2018,NUTS,2010,MK,0,26.293
2019,NUTS,2010,MK,0,25.28
2020,NUTS,2010,MK,0,22.61
2015,NUTS,2010,MK0,1,15.856
2016,NUTS,2010,MK0,1,22.228
2017,NUTS,2010,MK0,1,20.926
2018,NUTS,2010,MK0,1,26.293
2019,NUTS,2010,MK0,1,25.28
2020,NUTS,2010,MK0,1,22.61
2015,NUTS,2010,MK00,2,15.856
2016,NUTS,2010,MK00,2,22.228
2017,NUTS,2010,MK00,2,20.926
2018,NUTS,2010,MK00,2,26.293
2019,NUTS,2010,MK00,2,25.28
2020,NUTS,2010,MK00,2,22.61
2011,NUTS,2010,MT,0,38.9
2012,NUTS,2010,MT,0,43.556
2013,NUTS,2010,MT,0,38.156
2014,NUTS,2010,MT,0,40.884
2015,NUTS,2010,MT,0,44.029
2016,NUTS,2010,MT,0,43.308
2017,NUTS,2010,MT,0,50.436
2018,NUTS,2010,MT,0,54.319
2019,NUTS,2010,MT,0,57.42
2020,NUTS,2010,MT,0,63.864
2011,NUTS,2010,MT0,1,38.9
2012,NUTS,2010,MT0,1,43.556
2013,NUTS,2010,MT0,1,38.156
2014,NUTS,2010,MT0,1,40.884
2015,NUTS,2010,MT0,1,44.029
2016,NUTS,2010,MT0,1,43.308
2017,NUTS,2010,MT0,1,50.436
2018,NUTS,2010,MT0,1,54.319
2019,NUTS,2010,MT0,1,57.42
2020,NUTS,2010,MT0,1,63.864
2011,NUTS,2010,MT00,2,38.9
2012,NUTS,2010,MT00,2,43.556
2013,NUTS,2010,MT00,2,38.156
2014,NUTS,2010,MT00,2,40.884
2015,NUTS,2010,MT00,2,44.029
2016,NUTS,2010,MT00,2,43.308
2017,NUTS,2010,MT00,2,50.436
2018,NUTS,2010,MT00,2,54.319
2019,NUTS,2010,MT00,2,57.42
2020,NUTS,2010,MT00,2,63.864
2011,NUTS,2010,NL,0,6171.307
2012,NUTS,2010,NL,0,6341.955
2013,NUTS,2010,NL,0,8404.736
2014,NUTS,2010,NL,0,8366.407
2015,NUTS,2010,NL,0,8444.267
2016,NUTS,2010,NL,0,8736.034
2017,NUTS,2010,NL,0,9365.233
2018,NUTS,2010,NL,0,9602.724
2019,NUTS,2010,NL,0,10143.86
2020,NUTS,2010,NL,0,10666.494
2011,NUTS,2010,NL1,1,313.927
2012,NUTS,2010,NL1,1,285.641
2011,NUTS,2010,NL2,1,1155.127
2012,NUTS,2010,NL2,1,1111.623
2011,NUTS,2010,NL3,1,2537.277
2012,NUTS,2010,NL3,1,2688.786
2011,NUTS,2010,NL32,2,1051.373
2012,NUTS,2010,NL32,2,1139.902
2011,NUTS,2010,NL33,2,1119.401
2012,NUTS,2010,NL33,2,1135.27
2011,NUTS,2010,NL4,1,2164.97
2012,NUTS,2010,NL4,1,2255.905
2011,NUTS,2010,NO,0,1945.842
2012,NUTS,2010,NO,0,2053.027
2013,NUTS,2010,NO,0,2128.074
2014,NUTS,2010,NO,0,2234.7
2015,NUTS,2010,NO,0,2348.192
2016,NUTS,2010,NO,0,2333.22
2017,NUTS,2010,NO,0,2563.159
2018,NUTS,2010,NO,0,2653.158
2019,NUTS,2010,NO,0,2776.717
2020,NUTS,2010,NO,0,2786.823
