year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_total_t_fte
2018,NUTS,2010,MK,0,231.0
2019,NUTS,2010,MK,0,215.0
2020,NUTS,2010,MK,0,253.0
2011,NUTS,2010,MT,0,37.0
2012,NUTS,2010,MT,0,39.0
2013,NUTS,2010,MT,0,34.0
2014,NUTS,2010,MT,0,37.0
2015,NUTS,2010,MT,0,43.0
2016,NUTS,2010,MT,0,45.0
2017,NUTS,2010,MT,0,32.0
2018,NUTS,2010,MT,0,36.0
2019,NUTS,2010,MT,0,19.0
2020,NUTS,2010,MT,0,18.0
2011,NUTS,2010,NL,0,11228.0
2012,NUTS,2010,NL,0,13496.0
2013,NUTS,2010,NL,0,8116.0
2014,NUTS,2010,NL,0,8325.0
2015,NUTS,2010,NL,0,8335.0
2016,NUTS,2010,NL,0,8568.0
2017,NUTS,2010,NL,0,8553.0
2018,NUTS,2010,NL,0,9326.0
2019,NUTS,2010,NL,0,9336.0
2020,NUTS,2010,NL,0,9149.0
2011,NUTS,2010,NL3,1,7939.0
2012,NUTS,2010,NL3,1,8666.0
2011,NUTS,2010,NO,0,6556.0
2012,NUTS,2010,NO,0,6670.0
2013,NUTS,2010,NO,0,6780.0
2014,NUTS,2010,NO,0,6690.0
2015,NUTS,2010,NO,0,6820.0
2016,NUTS,2010,NO,0,6810.0
2017,NUTS,2010,NO,0,6793.0
2018,NUTS,2010,NO,0,6598.0
2019,NUTS,2010,NO,0,6612.0
2020,NUTS,2010,NO,0,6680.0
2011,NUTS,2010,NO0,1,6556.0
2012,NUTS,2010,NO0,1,6670.0
2013,NUTS,2010,NO0,1,6780.0
2014,NUTS,2010,NO0,1,6690.0
2015,NUTS,2010,NO0,1,6820.0
2016,NUTS,2010,NO0,1,6810.0
2017,NUTS,2010,NO0,1,6793.0
2018,NUTS,2010,NO0,1,6599.0
2019,NUTS,2010,NO0,1,6612.0
2011,NUTS,2010,NO01,2,3556.0
2012,NUTS,2010,NO01,2,3594.0
2013,NUTS,2010,NO01,2,3664.0
2014,NUTS,2010,NO01,2,3582.0
2015,NUTS,2010,NO01,2,3708.0
2016,NUTS,2010,NO01,2,3600.0
2017,NUTS,2010,NO01,2,3486.0
2018,NUTS,2010,NO01,2,3533.0
2019,NUTS,2010,NO01,2,3619.0
2011,NUTS,2010,NO02,2,153.0
2012,NUTS,2010,NO02,2,159.0
2013,NUTS,2010,NO02,2,163.0
2014,NUTS,2010,NO02,2,170.0
2015,NUTS,2010,NO02,2,156.0
2016,NUTS,2010,NO02,2,172.0
2017,NUTS,2010,NO02,2,177.0
2018,NUTS,2010,NO02,2,186.0
2019,NUTS,2010,NO02,2,161.0
2011,NUTS,2010,NO03,2,520.0
2012,NUTS,2010,NO03,2,561.0
2013,NUTS,2010,NO03,2,575.0
2014,NUTS,2010,NO03,2,542.0
2015,NUTS,2010,NO03,2,570.0
2016,NUTS,2010,NO03,2,591.0
2017,NUTS,2010,NO03,2,601.0
2018,NUTS,2010,NO03,2,579.0
2019,NUTS,2010,NO03,2,547.0
2011,NUTS,2010,NO04,2,172.0
2012,NUTS,2010,NO04,2,175.0
2013,NUTS,2010,NO04,2,194.0
2014,NUTS,2010,NO04,2,215.0
2015,NUTS,2010,NO04,2,219.0
2016,NUTS,2010,NO04,2,221.0
2017,NUTS,2010,NO04,2,221.0
2018,NUTS,2010,NO04,2,218.0
2019,NUTS,2010,NO04,2,205.0
2011,NUTS,2010,NO05,2,1275.0
2012,NUTS,2010,NO05,2,1295.0
2013,NUTS,2010,NO05,2,1305.0
2014,NUTS,2010,NO05,2,1279.0
2015,NUTS,2010,NO05,2,1263.0
2016,NUTS,2010,NO05,2,1296.0
2017,NUTS,2010,NO05,2,1366.0
2018,NUTS,2010,NO05,2,1135.0
2019,NUTS,2010,NO05,2,1201.0
2011,NUTS,2010,NO06,2,422.0
2012,NUTS,2010,NO06,2,420.0
2013,NUTS,2010,NO06,2,387.0
2014,NUTS,2010,NO06,2,377.0
2015,NUTS,2010,NO06,2,394.0
2016,NUTS,2010,NO06,2,431.0
2017,NUTS,2010,NO06,2,440.0
2018,NUTS,2010,NO06,2,457.0
2019,NUTS,2010,NO06,2,449.0
2011,NUTS,2010,NO07,2,458.0
2012,NUTS,2010,NO07,2,466.0
2013,NUTS,2010,NO07,2,492.0
2014,NUTS,2010,NO07,2,525.0
2015,NUTS,2010,NO07,2,510.0
2016,NUTS,2010,NO07,2,499.0
2017,NUTS,2010,NO07,2,502.0
2018,NUTS,2010,NO07,2,491.0
2019,NUTS,2010,NO07,2,430.0
2011,NUTS,2010,PL,0,21407.0
2012,NUTS,2010,PL,0,21804.0
2013,NUTS,2010,PL,0,21884.0
2014,NUTS,2010,PL,0,22614.0
2015,NUTS,2010,PL,0,22073.0
2016,NUTS,2010,PL,0,3733.0
2017,NUTS,2010,PL,0,4596.0
2018,NUTS,2010,PL,0,4377.0
2019,NUTS,2010,PL,0,3235.0
2020,NUTS,2010,PL,0,4391.0
2013,NUTS,2010,PL1,1,13407.0
2014,NUTS,2010,PL1,1,13769.0
2015,NUTS,2010,PL1,1,13700.0
2014,NUTS,2010,PL11,2,1245.0
2011,NUTS,2010,PL12,2,12980.0
2012,NUTS,2010,PL12,2,12144.0
2014,NUTS,2010,PL12,2,12524.0
2011,NUTS,2010,PL2,1,3312.0
2012,NUTS,2010,PL2,1,4017.0
2013,NUTS,2010,PL2,1,3892.0
2014,NUTS,2010,PL2,1,4270.0
2015,NUTS,2010,PL2,1,4175.0
2016,NUTS,2010,PL2,1,694.0
2017,NUTS,2010,PL2,1,1086.0
2018,NUTS,2010,PL2,1,1221.0
2019,NUTS,2010,PL2,1,483.0
2011,NUTS,2010,PL21,2,1751.0
2012,NUTS,2010,PL21,2,2189.0
2017,NUTS,2010,PL21,2,737.0
2018,NUTS,2010,PL21,2,913.0
2019,NUTS,2010,PL21,2,414.0
2011,NUTS,2010,PL22,2,1561.0
2012,NUTS,2010,PL22,2,1828.0
2017,NUTS,2010,PL22,2,349.0
2018,NUTS,2010,PL22,2,308.0
2019,NUTS,2010,PL22,2,69.0
2013,NUTS,2010,PL3,1,776.0
2015,NUTS,2010,PL3,1,692.0
2011,NUTS,2010,PL31,2,603.0
2015,NUTS,2010,PL32,2,89.0
2011,NUTS,2010,PL4,1,1972.0
2012,NUTS,2010,PL4,1,1658.0
2013,NUTS,2010,PL4,1,1496.0
2014,NUTS,2010,PL4,1,1643.0
2015,NUTS,2010,PL4,1,1428.0
2017,NUTS,2010,PL4,1,271.0
2018,NUTS,2010,PL4,1,345.0
2019,NUTS,2010,PL4,1,271.0
2012,NUTS,2010,PL41,2,1627.0
2016,NUTS,2010,PL41,2,188.0
2017,NUTS,2010,PL41,2,226.0
2018,NUTS,2010,PL41,2,300.0
2019,NUTS,2010,PL41,2,219.0
2011,NUTS,2010,PL42,2,0.0
2018,NUTS,2010,PL42,2,30.0
2013,NUTS,2010,PL43,2,5.0
2018,NUTS,2010,PL43,2,15.0
2012,NUTS,2010,PL5,1,977.0
2014,NUTS,2010,PL5,1,1156.0
2015,NUTS,2010,PL5,1,1053.0
2016,NUTS,2010,PL5,1,111.0
2019,NUTS,2010,PL5,1,394.0
2011,NUTS,2010,PL51,2,448.0
2012,NUTS,2010,PL51,2,762.0
2013,NUTS,2010,PL51,2,967.0
2018,NUTS,2010,PL51,2,160.0
2012,NUTS,2010,PL52,2,216.0
2011,NUTS,2010,PL6,1,783.0
2015,NUTS,2010,PL6,1,1024.0
2018,NUTS,2010,PL6,1,199.0
2019,NUTS,2010,PL6,1,174.0
2013,NUTS,2010,PL61,2,82.0
2015,NUTS,2010,PL61,2,85.0
2018,NUTS,2010,PL61,2,43.0
2012,NUTS,2010,PL62,2,279.0
2014,NUTS,2010,PL62,2,246.0
2015,NUTS,2010,PL62,2,272.0
2016,NUTS,2010,PL62,2,48.0
2018,NUTS,2010,PL62,2,61.0
2011,NUTS,2010,PL63,2,406.0
2013,NUTS,2010,PL63,2,745.0
2015,NUTS,2010,PL63,2,667.0
2017,NUTS,2010,PL63,2,83.0
2018,NUTS,2010,PL63,2,95.0
2019,NUTS,2010,PL63,2,121.0
2016,NUTS,2010,PL7,1,402.0
2018,NUTS,2010,PL7,1,488.0
2019,NUTS,2010,PL7,1,432.0
2016,NUTS,2010,PL8,1,158.0
2017,NUTS,2010,PL8,1,179.0
2019,NUTS,2010,PL8,1,155.0
2016,NUTS,2010,PL81,2,66.0
2019,NUTS,2010,PL81,2,79.0
2017,NUTS,2010,PL84,2,70.0
2018,NUTS,2010,PL84,2,54.0
2016,NUTS,2010,PL9,1,2007.0
2017,NUTS,2010,PL9,1,2170.0
2018,NUTS,2010,PL9,1,1805.0
2019,NUTS,2010,PL9,1,1325.0
2019,NUTS,2010,PL91,2,1272.0
2019,NUTS,2010,PL92,2,53.0
2011,NUTS,2010,PT,0,3265.0
2012,NUTS,2010,PT,0,2204.0
2013,NUTS,2010,PT,0,1983.0
2014,NUTS,2010,PT,0,2037.0
2015,NUTS,2010,PT,0,2066.0
2016,NUTS,2010,PT,0,2098.0
2017,NUTS,2010,PT,0,2212.0
2018,NUTS,2010,PT,0,2283.0
2019,NUTS,2010,PT,0,2315.0
2020,NUTS,2010,PT,0,2571.0
2011,NUTS,2010,PT1,1,3142.0
2012,NUTS,2010,PT1,1,2091.0
2013,NUTS,2010,PT1,1,1872.0
2014,NUTS,2010,PT1,1,1919.0
2015,NUTS,2010,PT1,1,1941.0
2016,NUTS,2010,PT1,1,1956.0
2017,NUTS,2010,PT1,1,2079.0
2018,NUTS,2010,PT1,1,2147.0
2019,NUTS,2010,PT1,1,2144.0
2020,NUTS,2010,PT1,1,2388.0
2011,NUTS,2010,PT11,2,346.0
2012,NUTS,2010,PT11,2,257.0
2013,NUTS,2010,PT11,2,300.0
2014,NUTS,2010,PT11,2,330.0
2015,NUTS,2010,PT11,2,476.0
2016,NUTS,2010,PT11,2,504.0
2017,NUTS,2010,PT11,2,580.0
2018,NUTS,2010,PT11,2,644.0
2019,NUTS,2010,PT11,2,677.0
2020,NUTS,2010,PT11,2,730.0
2011,NUTS,2010,PT15,2,18.0
2012,NUTS,2010,PT15,2,69.0
2013,NUTS,2010,PT15,2,53.0
2014,NUTS,2010,PT15,2,34.0
2015,NUTS,2010,PT15,2,10.0
2016,NUTS,2010,PT15,2,23.0
2017,NUTS,2010,PT15,2,10.0
2018,NUTS,2010,PT15,2,13.0
2019,NUTS,2010,PT15,2,20.0
2020,NUTS,2010,PT15,2,23.0
2011,NUTS,2010,PT16,2,268.0
2012,NUTS,2010,PT16,2,223.0
2013,NUTS,2010,PT16,2,131.0
2014,NUTS,2010,PT16,2,132.0
2015,NUTS,2010,PT16,2,157.0
2016,NUTS,2010,PT16,2,135.0
2017,NUTS,2010,PT16,2,145.0
2018,NUTS,2010,PT16,2,134.0
2019,NUTS,2010,PT16,2,158.0
2020,NUTS,2010,PT16,2,166.0
2011,NUTS,2010,PT17,2,2497.0
2012,NUTS,2010,PT17,2,1528.0
2013,NUTS,2010,PT17,2,1371.0
2014,NUTS,2010,PT17,2,1406.0
2015,NUTS,2010,PT17,2,1286.0
2016,NUTS,2010,PT17,2,1282.0
2017,NUTS,2010,PT17,2,1342.0
2018,NUTS,2010,PT17,2,1353.0
2019,NUTS,2010,PT17,2,1287.0
2020,NUTS,2010,PT17,2,1469.0
2011,NUTS,2010,PT18,2,13.0
2012,NUTS,2010,PT18,2,14.0
2013,NUTS,2010,PT18,2,17.0
2014,NUTS,2010,PT18,2,17.0
2015,NUTS,2010,PT18,2,13.0
2016,NUTS,2010,PT18,2,12.0
2017,NUTS,2010,PT18,2,2.0
2018,NUTS,2010,PT18,2,3.0
2019,NUTS,2010,PT18,2,2.0
2020,NUTS,2010,PT18,2,1.0
2011,NUTS,2010,PT2,1,62.0
2012,NUTS,2010,PT2,1,63.0
2013,NUTS,2010,PT2,1,50.0
2014,NUTS,2010,PT2,1,52.0
2015,NUTS,2010,PT2,1,57.0
2016,NUTS,2010,PT2,1,48.0
2017,NUTS,2010,PT2,1,21.0
2018,NUTS,2010,PT2,1,22.0
2019,NUTS,2010,PT2,1,38.0
2020,NUTS,2010,PT2,1,50.0
2011,NUTS,2010,PT20,2,62.0
2012,NUTS,2010,PT20,2,63.0
2013,NUTS,2010,PT20,2,50.0
2014,NUTS,2010,PT20,2,52.0
2015,NUTS,2010,PT20,2,57.0
2016,NUTS,2010,PT20,2,48.0
2017,NUTS,2010,PT20,2,21.0
2018,NUTS,2010,PT20,2,22.0
2019,NUTS,2010,PT20,2,38.0
2020,NUTS,2010,PT20,2,50.0
2011,NUTS,2010,PT3,1,62.0
2012,NUTS,2010,PT3,1,50.0
2013,NUTS,2010,PT3,1,61.0
2014,NUTS,2010,PT3,1,66.0
2015,NUTS,2010,PT3,1,68.0
2016,NUTS,2010,PT3,1,93.0
2017,NUTS,2010,PT3,1,112.0
2018,NUTS,2010,PT3,1,114.0
2019,NUTS,2010,PT3,1,133.0
2020,NUTS,2010,PT3,1,133.0
2011,NUTS,2010,PT30,2,62.0
2012,NUTS,2010,PT30,2,50.0
2013,NUTS,2010,PT30,2,61.0
2014,NUTS,2010,PT30,2,66.0
2015,NUTS,2010,PT30,2,68.0
2016,NUTS,2010,PT30,2,93.0
2017,NUTS,2010,PT30,2,112.0
2018,NUTS,2010,PT30,2,114.0
2019,NUTS,2010,PT30,2,133.0
2020,NUTS,2010,PT30,2,133.0
2011,NUTS,2010,RO,0,10675.0
2012,NUTS,2010,RO,0,11381.0
2013,NUTS,2010,RO,0,12336.0
2014,NUTS,2010,RO,0,11866.0
2015,NUTS,2010,RO,0,12080.0
2016,NUTS,2010,RO,0,12663.0
2017,NUTS,2010,RO,0,12500.0
2018,NUTS,2010,RO,0,11986.0
2019,NUTS,2010,RO,0,12220.0
2020,NUTS,2010,RO,0,12218.0
2011,NUTS,2010,RO1,1,653.0
2012,NUTS,2010,RO1,1,868.0
2013,NUTS,2010,RO1,1,1011.0
2014,NUTS,2010,RO1,1,954.0
2015,NUTS,2010,RO1,1,953.0
2016,NUTS,2010,RO1,1,960.0
2017,NUTS,2010,RO1,1,999.0
2018,NUTS,2010,RO1,1,948.0
2019,NUTS,2010,RO1,1,994.0
2011,NUTS,2010,RO11,2,476.0
2012,NUTS,2010,RO11,2,687.0
2013,NUTS,2010,RO11,2,827.0
2014,NUTS,2010,RO11,2,747.0
2015,NUTS,2010,RO11,2,744.0
2016,NUTS,2010,RO11,2,718.0
2017,NUTS,2010,RO11,2,761.0
2018,NUTS,2010,RO11,2,725.0
2019,NUTS,2010,RO11,2,756.0
2011,NUTS,2010,RO12,2,177.0
2012,NUTS,2010,RO12,2,181.0
2013,NUTS,2010,RO12,2,184.0
2014,NUTS,2010,RO12,2,207.0
2015,NUTS,2010,RO12,2,209.0
2016,NUTS,2010,RO12,2,242.0
2017,NUTS,2010,RO12,2,238.0
2018,NUTS,2010,RO12,2,223.0
2019,NUTS,2010,RO12,2,238.0
2011,NUTS,2010,RO2,1,1091.0
2012,NUTS,2010,RO2,1,1021.0
2013,NUTS,2010,RO2,1,1185.0
2014,NUTS,2010,RO2,1,1253.0
2015,NUTS,2010,RO2,1,1373.0
2016,NUTS,2010,RO2,1,1453.0
2017,NUTS,2010,RO2,1,1508.0
2018,NUTS,2010,RO2,1,1555.0
2019,NUTS,2010,RO2,1,1592.0
2011,NUTS,2010,RO21,2,594.0
2012,NUTS,2010,RO21,2,573.0
2013,NUTS,2010,RO21,2,731.0
2014,NUTS,2010,RO21,2,819.0
2015,NUTS,2010,RO21,2,818.0
2016,NUTS,2010,RO21,2,891.0
2017,NUTS,2010,RO21,2,885.0
2018,NUTS,2010,RO21,2,921.0
2019,NUTS,2010,RO21,2,924.0
2011,NUTS,2010,RO22,2,497.0
2012,NUTS,2010,RO22,2,448.0
2013,NUTS,2010,RO22,2,454.0
2014,NUTS,2010,RO22,2,434.0
2015,NUTS,2010,RO22,2,555.0
2016,NUTS,2010,RO22,2,562.0
2017,NUTS,2010,RO22,2,623.0
2018,NUTS,2010,RO22,2,634.0
2019,NUTS,2010,RO22,2,668.0
2011,NUTS,2010,RO3,1,8078.0
2012,NUTS,2010,RO3,1,8929.0
2013,NUTS,2010,RO3,1,9337.0
2014,NUTS,2010,RO3,1,8963.0
2015,NUTS,2010,RO3,1,8915.0
2016,NUTS,2010,RO3,1,9350.0
2017,NUTS,2010,RO3,1,9084.0
2018,NUTS,2010,RO3,1,8656.0
2019,NUTS,2010,RO3,1,8785.0
2011,NUTS,2010,RO31,2,656.0
2012,NUTS,2010,RO31,2,639.0
2013,NUTS,2010,RO31,2,615.0
2014,NUTS,2010,RO31,2,561.0
2015,NUTS,2010,RO31,2,572.0
2016,NUTS,2010,RO31,2,605.0
2017,NUTS,2010,RO31,2,515.0
2018,NUTS,2010,RO31,2,410.0
2019,NUTS,2010,RO31,2,495.0
2011,NUTS,2010,RO32,2,7422.0
2012,NUTS,2010,RO32,2,8290.0
2013,NUTS,2010,RO32,2,8722.0
2014,NUTS,2010,RO32,2,8402.0
2015,NUTS,2010,RO32,2,8343.0
2016,NUTS,2010,RO32,2,8745.0
2017,NUTS,2010,RO32,2,8569.0
2018,NUTS,2010,RO32,2,8246.0
2019,NUTS,2010,RO32,2,8290.0
2011,NUTS,2010,RO4,1,853.0
2012,NUTS,2010,RO4,1,563.0
2013,NUTS,2010,RO4,1,803.0
2014,NUTS,2010,RO4,1,696.0
2015,NUTS,2010,RO4,1,839.0
2016,NUTS,2010,RO4,1,900.0
2017,NUTS,2010,RO4,1,909.0
2018,NUTS,2010,RO4,1,827.0
2019,NUTS,2010,RO4,1,849.0
2011,NUTS,2010,RO41,2,521.0
2012,NUTS,2010,RO41,2,258.0
2013,NUTS,2010,RO41,2,445.0
2014,NUTS,2010,RO41,2,286.0
2015,NUTS,2010,RO41,2,462.0
2016,NUTS,2010,RO41,2,453.0
2017,NUTS,2010,RO41,2,451.0
2018,NUTS,2010,RO41,2,363.0
2019,NUTS,2010,RO41,2,364.0
2011,NUTS,2010,RO42,2,332.0
2012,NUTS,2010,RO42,2,305.0
2013,NUTS,2010,RO42,2,358.0
2014,NUTS,2010,RO42,2,410.0
2015,NUTS,2010,RO42,2,377.0
2016,NUTS,2010,RO42,2,447.0
2017,NUTS,2010,RO42,2,458.0
2018,NUTS,2010,RO42,2,464.0
2019,NUTS,2010,RO42,2,485.0
2011,NUTS,2010,RS,0,5352.0
2012,NUTS,2010,RS,0,5572.0
2013,NUTS,2010,RS,0,5540.0
2014,NUTS,2010,RS,0,4718.0
2015,NUTS,2010,RS,0,5380.0
2016,NUTS,2010,RS,0,5295.0
2017,NUTS,2010,RS,0,5192.0
2018,NUTS,2010,RS,0,5334.0
2019,NUTS,2010,RS,0,5370.0
2020,NUTS,2010,RS,0,5316.0
2018,NUTS,2010,RS1,1,5130.0
2019,NUTS,2010,RS1,1,5160.0
2020,NUTS,2010,RS1,1,5008.0
2018,NUTS,2010,RS11,2,4305.0
2019,NUTS,2010,RS11,2,4252.0
2020,NUTS,2010,RS11,2,4133.0
2018,NUTS,2010,RS12,2,825.0
2019,NUTS,2010,RS12,2,908.0
2020,NUTS,2010,RS12,2,876.0
2018,NUTS,2010,RS2,1,204.0
2019,NUTS,2010,RS2,1,210.0
2020,NUTS,2010,RS2,1,307.0
2018,NUTS,2010,RS21,2,26.0
2019,NUTS,2010,RS21,2,25.0
2020,NUTS,2010,RS21,2,77.0
2018,NUTS,2010,RS22,2,178.0
2019,NUTS,2010,RS22,2,185.0
2020,NUTS,2010,RS22,2,230.0
2011,NUTS,2010,RU,0,276341.0
2012,NUTS,2010,RU,0,292894.0
2013,NUTS,2010,RU,0,282051.0
2014,NUTS,2010,RU,0,283161.0
2015,NUTS,2010,RU,0,283968.0
2017,NUTS,2010,RU,0,283620.0
2018,NUTS,2010,RU,0,289612.0
2019,NUTS,2010,RU,0,244022.0
2011,NUTS,2010,SE,0,3388.0
2012,NUTS,2010,SE,0,3359.0
2013,NUTS,2010,SE,0,3217.0
2014,NUTS,2010,SE,0,3404.0
2015,NUTS,2010,SE,0,4234.0
2016,NUTS,2010,SE,0,4269.0
2017,NUTS,2010,SE,0,4894.0
2018,NUTS,2010,SE,0,4918.0
2019,NUTS,2010,SE,0,5344.0
2020,NUTS,2010,SE,0,5498.0
2011,NUTS,2010,SE1,1,2055.0
2013,NUTS,2010,SE1,1,1910.0
2015,NUTS,2010,SE1,1,2817.0
2017,NUTS,2010,SE1,1,2776.0
2019,NUTS,2010,SE1,1,2657.0
2011,NUTS,2010,SE11,2,1150.0
2013,NUTS,2010,SE11,2,1212.0
2015,NUTS,2010,SE11,2,1801.0
2017,NUTS,2010,SE11,2,1557.0
2019,NUTS,2010,SE11,2,1473.0
2011,NUTS,2010,SE12,2,904.0
2013,NUTS,2010,SE12,2,698.0
2015,NUTS,2010,SE12,2,1017.0
2017,NUTS,2010,SE12,2,1219.0
2019,NUTS,2010,SE12,2,1184.0
2011,NUTS,2010,SE2,1,629.0
2013,NUTS,2010,SE2,1,731.0
2015,NUTS,2010,SE2,1,821.0
2017,NUTS,2010,SE2,1,1454.0
2019,NUTS,2010,SE2,1,1909.0
2011,NUTS,2010,SE21,2,55.0
2013,NUTS,2010,SE21,2,73.0
2015,NUTS,2010,SE21,2,77.0
2017,NUTS,2010,SE21,2,93.0
2019,NUTS,2010,SE21,2,109.0
2011,NUTS,2010,SE22,2,60.0
2013,NUTS,2010,SE22,2,184.0
2015,NUTS,2010,SE22,2,129.0
2017,NUTS,2010,SE22,2,668.0
2019,NUTS,2010,SE22,2,789.0
2011,NUTS,2010,SE23,2,513.0
2013,NUTS,2010,SE23,2,475.0
2015,NUTS,2010,SE23,2,615.0
2017,NUTS,2010,SE23,2,692.0
2019,NUTS,2010,SE23,2,1011.0
2011,NUTS,2010,SE3,1,703.0
2013,NUTS,2010,SE3,1,576.0
2015,NUTS,2010,SE3,1,595.0
2017,NUTS,2010,SE3,1,665.0
2019,NUTS,2010,SE3,1,622.0
2011,NUTS,2010,SE31,2,155.0
2013,NUTS,2010,SE31,2,150.0
2015,NUTS,2010,SE31,2,129.0
2017,NUTS,2010,SE31,2,174.0
2019,NUTS,2010,SE31,2,144.0
2011,NUTS,2010,SE32,2,28.0
2013,NUTS,2010,SE32,2,58.0
2015,NUTS,2010,SE32,2,47.0
2017,NUTS,2010,SE32,2,55.0
2019,NUTS,2010,SE32,2,33.0
2011,NUTS,2010,SE33,2,520.0
2013,NUTS,2010,SE33,2,367.0
2015,NUTS,2010,SE33,2,421.0
2017,NUTS,2010,SE33,2,437.0
2019,NUTS,2010,SE33,2,446.0
2011,NUTS,2010,SI,0,2628.0
2012,NUTS,2010,SI,0,2579.0
2013,NUTS,2010,SI,0,2596.0
2014,NUTS,2010,SI,0,2490.0
2015,NUTS,2010,SI,0,2437.0
2016,NUTS,2010,SI,0,2501.0
2017,NUTS,2010,SI,0,2323.0
2018,NUTS,2010,SI,0,2497.0
2019,NUTS,2010,SI,0,2664.0
2020,NUTS,2010,SI,0,2637.0
2011,NUTS,2010,SI0,1,2628.0
2012,NUTS,2010,SI0,1,2579.0
2013,NUTS,2010,SI0,1,2596.0
2014,NUTS,2010,SI0,1,2490.0
2015,NUTS,2010,SI0,1,2437.0
2016,NUTS,2010,SI0,1,2501.0
2017,NUTS,2010,SI0,1,2323.0
2018,NUTS,2010,SI0,1,2497.0
2019,NUTS,2010,SI0,1,2664.0
2013,NUTS,2010,SI03,2,146.0
2014,NUTS,2010,SI03,2,24.0
2015,NUTS,2010,SI03,2,14.0
2016,NUTS,2010,SI03,2,11.0
2017,NUTS,2010,SI03,2,12.0
2018,NUTS,2010,SI03,2,35.0
2019,NUTS,2010,SI03,2,36.0
2013,NUTS,2010,SI04,2,2450.0
2014,NUTS,2010,SI04,2,2467.0
2015,NUTS,2010,SI04,2,2423.0
2016,NUTS,2010,SI04,2,2490.0
2017,NUTS,2010,SI04,2,2311.0
2018,NUTS,2010,SI04,2,2463.0
2019,NUTS,2010,SI04,2,2628.0
2011,NUTS,2010,SK,0,4103.0
2012,NUTS,2010,SK,0,4168.0
2013,NUTS,2010,SK,0,3545.0
2014,NUTS,2010,SK,0,4147.0
2015,NUTS,2010,SK,0,4335.0
2016,NUTS,2010,SK,0,4414.0
2017,NUTS,2010,SK,0,4213.0
2018,NUTS,2010,SK,0,4060.0
2019,NUTS,2010,SK,0,4079.0
2020,NUTS,2010,SK,0,4127.0
2011,NUTS,2010,SK01,2,2923.0
2012,NUTS,2010,SK01,2,2987.0
2013,NUTS,2010,SK01,2,2752.0
2014,NUTS,2010,SK01,2,2778.0
2015,NUTS,2010,SK01,2,2908.0
2016,NUTS,2010,SK01,2,2828.0
2017,NUTS,2010,SK01,2,2890.0
2018,NUTS,2010,SK01,2,2849.0
2019,NUTS,2010,SK01,2,2989.0
2020,NUTS,2010,SK01,2,3027.0
2011,NUTS,2010,SK02,2,468.0
2012,NUTS,2010,SK02,2,486.0
2013,NUTS,2010,SK02,2,168.0
2014,NUTS,2010,SK02,2,601.0
2015,NUTS,2010,SK02,2,554.0
2016,NUTS,2010,SK02,2,592.0
2017,NUTS,2010,SK02,2,528.0
2018,NUTS,2010,SK02,2,524.0
2019,NUTS,2010,SK02,2,419.0
2020,NUTS,2010,SK02,2,375.0
2011,NUTS,2010,SK03,2,187.0
2012,NUTS,2010,SK03,2,200.0
2013,NUTS,2010,SK03,2,109.0
2014,NUTS,2010,SK03,2,185.0
2015,NUTS,2010,SK03,2,363.0
2016,NUTS,2010,SK03,2,483.0
2017,NUTS,2010,SK03,2,299.0
2018,NUTS,2010,SK03,2,281.0
2019,NUTS,2010,SK03,2,262.0
2020,NUTS,2010,SK03,2,301.0
2011,NUTS,2010,SK04,2,526.0
2012,NUTS,2010,SK04,2,496.0
2013,NUTS,2010,SK04,2,515.0
2014,NUTS,2010,SK04,2,582.0
2015,NUTS,2010,SK04,2,509.0
2016,NUTS,2010,SK04,2,512.0
2017,NUTS,2010,SK04,2,496.0
2018,NUTS,2010,SK04,2,406.0
2019,NUTS,2010,SK04,2,409.0
2020,NUTS,2010,SK04,2,424.0
2011,NUTS,2010,TR,0,11749.0
2012,NUTS,2010,TR,0,12088.0
2013,NUTS,2010,TR,0,12004.0
2014,NUTS,2010,TR,0,12230.0
2015,NUTS,2010,TR,0,12328.0
2016,NUTS,2010,TR,0,11799.0
2017,NUTS,2010,TR,0,11345.0
2018,NUTS,2010,TR,0,11379.0
2019,NUTS,2010,TR,0,8886.0
2020,NUTS,2010,TR,0,9439.0
2011,NUTS,2010,UK,0,16919.0
2012,NUTS,2010,UK,0,16880.0
2013,NUTS,2010,UK,0,16592.0
2014,NUTS,2010,UK,0,16250.0
2015,NUTS,2010,UK,0,14615.0
2016,NUTS,2010,UK,0,14531.0
2017,NUTS,2010,UK,0,14698.0
2018,NUTS,2010,UK,0,14631.0
2019,NUTS,2010,UK,0,14665.0
2011,NUTS,2010,UKC,1,2.0
2012,NUTS,2010,UKC,1,3.0
2013,NUTS,2010,UKC,1,5.0
2014,NUTS,2010,UKC,1,5.0
2015,NUTS,2010,UKC,1,10.0
2016,NUTS,2010,UKC,1,5.0
2017,NUTS,2010,UKC,1,10.0
2018,NUTS,2010,UKC,1,12.0
2011,NUTS,2010,UKC1,2,2.0
2012,NUTS,2010,UKC1,2,1.0
2013,NUTS,2010,UKC1,2,1.0
2014,NUTS,2010,UKC1,2,2.0
2015,NUTS,2010,UKC1,2,2.0
2016,NUTS,2010,UKC1,2,2.0
2017,NUTS,2010,UKC1,2,5.0
2018,NUTS,2010,UKC1,2,5.0
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,2.0
