year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_pnp_f_hc_rse
2005,NUTS,2010,SK,0,3.0
2006,NUTS,2010,SK,0,3.0
2007,NUTS,2010,SK,0,2.0
2008,NUTS,2010,SK,0,2.0
2009,NUTS,2010,SK,0,4.0
2010,NUTS,2010,SK,0,68.0
2011,NUTS,2010,SK,0,62.0
2012,NUTS,2010,SK,0,52.0
2013,NUTS,2010,SK,0,27.0
2014,NUTS,2010,SK,0,23.0
2015,NUTS,2010,SK,0,32.0
2016,NUTS,2010,SK,0,48.0
2017,NUTS,2010,SK,0,49.0
2018,NUTS,2010,SK,0,42.0
2019,NUTS,2010,SK,0,15.0
2020,NUTS,2010,SK,0,12.0
2002,NUTS,2010,SK01,2,0.0
2003,NUTS,2010,SK01,2,0.0
2004,NUTS,2010,SK01,2,0.0
2005,NUTS,2010,SK01,2,0.0
2008,NUTS,2010,SK01,2,0.0
2009,NUTS,2010,SK01,2,0.0
2010,NUTS,2010,SK01,2,29.0
2011,NUTS,2010,SK01,2,25.0
2012,NUTS,2010,SK01,2,6.0
2013,NUTS,2010,SK01,2,8.0
2014,NUTS,2010,SK01,2,6.0
2015,NUTS,2010,SK01,2,17.0
2016,NUTS,2010,SK01,2,20.0
2017,NUTS,2010,SK01,2,28.0
2018,NUTS,2010,SK01,2,25.0
2019,NUTS,2010,SK01,2,8.0
2020,NUTS,2010,SK01,2,6.0
2002,NUTS,2010,SK02,2,0.0
2003,NUTS,2010,SK02,2,0.0
2004,NUTS,2010,SK02,2,1.0
2005,NUTS,2010,SK02,2,0.0
2007,NUTS,2010,SK02,2,0.0
2008,NUTS,2010,SK02,2,0.0
2009,NUTS,2010,SK02,2,0.0
2010,NUTS,2010,SK02,2,3.0
2011,NUTS,2010,SK02,2,4.0
2012,NUTS,2010,SK02,2,8.0
2013,NUTS,2010,SK02,2,9.0
2014,NUTS,2010,SK02,2,14.0
2015,NUTS,2010,SK02,2,7.0
2016,NUTS,2010,SK02,2,6.0
2017,NUTS,2010,SK02,2,0.0
2018,NUTS,2010,SK02,2,1.0
2019,NUTS,2010,SK02,2,1.0
2020,NUTS,2010,SK02,2,4.0
2002,NUTS,2010,SK03,2,0.0
2003,NUTS,2010,SK03,2,0.0
2004,NUTS,2010,SK03,2,6.0
2005,NUTS,2010,SK03,2,0.0
2008,NUTS,2010,SK03,2,0.0
2009,NUTS,2010,SK03,2,0.0
2010,NUTS,2010,SK03,2,10.0
2011,NUTS,2010,SK03,2,7.0
2012,NUTS,2010,SK03,2,13.0
2013,NUTS,2010,SK03,2,8.0
2014,NUTS,2010,SK03,2,1.0
2015,NUTS,2010,SK03,2,2.0
2016,NUTS,2010,SK03,2,13.0
2017,NUTS,2010,SK03,2,11.0
2018,NUTS,2010,SK03,2,10.0
2019,NUTS,2010,SK03,2,2.0
2020,NUTS,2010,SK03,2,2.0
2002,NUTS,2010,SK04,2,3.0
2003,NUTS,2010,SK04,2,3.0
2004,NUTS,2010,SK04,2,3.0
2005,NUTS,2010,SK04,2,3.0
2006,NUTS,2010,SK04,2,3.0
2007,NUTS,2010,SK04,2,2.0
2008,NUTS,2010,SK04,2,2.0
2009,NUTS,2010,SK04,2,4.0
2010,NUTS,2010,SK04,2,26.0
2011,NUTS,2010,SK04,2,26.0
2012,NUTS,2010,SK04,2,25.0
2013,NUTS,2010,SK04,2,2.0
2014,NUTS,2010,SK04,2,2.0
2015,NUTS,2010,SK04,2,6.0
2016,NUTS,2010,SK04,2,9.0
2017,NUTS,2010,SK04,2,10.0
2018,NUTS,2010,SK04,2,6.0
2019,NUTS,2010,SK04,2,4.0
2020,NUTS,2010,SK04,2,0.0
2005,NUTS,2010,UK,0,1468.0
2006,NUTS,2010,UK,0,1512.0
2007,NUTS,2010,UK,0,1658.0
2008,NUTS,2010,UK,0,1782.0
2009,NUTS,2010,UK,0,1909.0
2010,NUTS,2010,UK,0,1550.0
2011,NUTS,2010,UK,0,1908.0
2012,NUTS,2010,UK,0,1981.0
2013,NUTS,2010,UK,0,1548.0
2014,NUTS,2010,UK,0,1655.0
2015,NUTS,2010,UK,0,2495.0
2016,NUTS,2010,UK,0,2632.0
2017,NUTS,2010,UK,0,2197.0
2018,NUTS,2010,UK,0,2356.0
2011,NUTS,2010,UKC,1,4.0
2013,NUTS,2010,UKC,1,23.0
2015,NUTS,2010,UKC,1,28.0
2017,NUTS,2010,UKC,1,25.0
2011,NUTS,2010,UKC1,2,4.0
2013,NUTS,2010,UKC1,2,16.0
2015,NUTS,2010,UKC1,2,26.0
2017,NUTS,2010,UKC1,2,23.0
2011,NUTS,2010,UKC2,2,0.0
2013,NUTS,2010,UKC2,2,7.0
2015,NUTS,2010,UKC2,2,2.0
2017,NUTS,2010,UKC2,2,2.0
2011,NUTS,2010,UKD,1,7.0
2013,NUTS,2010,UKD,1,8.0
2015,NUTS,2010,UKD,1,7.0
2017,NUTS,2010,UKD,1,6.0
2011,NUTS,2010,UKD1,2,0.0
2013,NUTS,2010,UKD1,2,0.0
2015,NUTS,2010,UKD1,2,0.0
2017,NUTS,2010,UKD1,2,0.0
2011,NUTS,2010,UKD3,2,0.0
2013,NUTS,2010,UKD3,2,2.0
2015,NUTS,2010,UKD3,2,2.0
2017,NUTS,2010,UKD3,2,2.0
2011,NUTS,2010,UKD4,2,3.0
2013,NUTS,2010,UKD4,2,1.0
2015,NUTS,2010,UKD4,2,0.0
2017,NUTS,2010,UKD4,2,0.0
2011,NUTS,2010,UKD6,2,0.0
2013,NUTS,2010,UKD6,2,0.0
2015,NUTS,2010,UKD6,2,0.0
2017,NUTS,2010,UKD6,2,0.0
2011,NUTS,2010,UKD7,2,4.0
2013,NUTS,2010,UKD7,2,5.0
2015,NUTS,2010,UKD7,2,4.0
2017,NUTS,2010,UKD7,2,4.0
2011,NUTS,2010,UKE,1,5.0
2013,NUTS,2010,UKE,1,3.0
2015,NUTS,2010,UKE,1,13.0
2017,NUTS,2010,UKE,1,12.0
2011,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2017,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE2,2,0.0
2013,NUTS,2010,UKE2,2,0.0
2015,NUTS,2010,UKE2,2,0.0
2017,NUTS,2010,UKE2,2,0.0
2011,NUTS,2010,UKE3,2,5.0
2013,NUTS,2010,UKE3,2,3.0
2015,NUTS,2010,UKE3,2,9.0
2017,NUTS,2010,UKE3,2,8.0
2011,NUTS,2010,UKE4,2,0.0
2013,NUTS,2010,UKE4,2,0.0
2015,NUTS,2010,UKE4,2,4.0
2017,NUTS,2010,UKE4,2,4.0
2011,NUTS,2010,UKF,1,6.0
2013,NUTS,2010,UKF,1,18.0
2015,NUTS,2010,UKF,1,9.0
2017,NUTS,2010,UKF,1,8.0
2011,NUTS,2010,UKF1,2,0.0
2013,NUTS,2010,UKF1,2,1.0
2015,NUTS,2010,UKF1,2,0.0
2017,NUTS,2010,UKF1,2,0.0
2011,NUTS,2010,UKF2,2,6.0
2013,NUTS,2010,UKF2,2,15.0
2015,NUTS,2010,UKF2,2,9.0
2017,NUTS,2010,UKF2,2,8.0
2011,NUTS,2010,UKF3,2,0.0
2013,NUTS,2010,UKF3,2,2.0
2015,NUTS,2010,UKF3,2,0.0
2017,NUTS,2010,UKF3,2,0.0
2011,NUTS,2010,UKG,1,4.0
2013,NUTS,2010,UKG,1,5.0
2015,NUTS,2010,UKG,1,6.0
2017,NUTS,2010,UKG,1,5.0
2011,NUTS,2010,UKG1,2,1.0
2013,NUTS,2010,UKG1,2,1.0
2015,NUTS,2010,UKG1,2,0.0
2017,NUTS,2010,UKG1,2,0.0
2011,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,4.0
2015,NUTS,2010,UKG2,2,0.0
2017,NUTS,2010,UKG2,2,0.0
2011,NUTS,2010,UKG3,2,3.0
2013,NUTS,2010,UKG3,2,0.0
2015,NUTS,2010,UKG3,2,6.0
2017,NUTS,2010,UKG3,2,5.0
2011,NUTS,2010,UKH,1,655.0
2013,NUTS,2010,UKH,1,844.0
2015,NUTS,2010,UKH,1,1106.0
2017,NUTS,2010,UKH,1,974.0
2011,NUTS,2010,UKH1,2,639.0
2013,NUTS,2010,UKH1,2,637.0
2015,NUTS,2010,UKH1,2,851.0
2017,NUTS,2010,UKH1,2,749.0
2011,NUTS,2010,UKH2,2,16.0
2013,NUTS,2010,UKH2,2,207.0
2015,NUTS,2010,UKH2,2,256.0
2017,NUTS,2010,UKH2,2,225.0
2011,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2015,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKI,1,862.0
2013,NUTS,2010,UKI,1,403.0
2015,NUTS,2010,UKI,1,813.0
2017,NUTS,2010,UKI,1,716.0
2011,NUTS,2010,UKI3,2,820.0
2013,NUTS,2010,UKI3,2,286.0
2015,NUTS,2010,UKI3,2,370.0
2017,NUTS,2010,UKI3,2,326.0
2011,NUTS,2010,UKI4,2,41.0
2013,NUTS,2010,UKI4,2,22.0
2015,NUTS,2010,UKI4,2,110.0
2017,NUTS,2010,UKI4,2,97.0
2011,NUTS,2010,UKI5,2,0.0
2013,NUTS,2010,UKI5,2,0.0
2015,NUTS,2010,UKI5,2,0.0
2017,NUTS,2010,UKI5,2,0.0
2011,NUTS,2010,UKI6,2,0.0
2013,NUTS,2010,UKI6,2,96.0
2015,NUTS,2010,UKI6,2,52.0
2017,NUTS,2010,UKI6,2,45.0
2011,NUTS,2010,UKI7,2,1.0
2013,NUTS,2010,UKI7,2,0.0
2015,NUTS,2010,UKI7,2,281.0
2017,NUTS,2010,UKI7,2,248.0
2011,NUTS,2010,UKJ,1,290.0
2013,NUTS,2010,UKJ,1,140.0
2015,NUTS,2010,UKJ,1,314.0
2017,NUTS,2010,UKJ,1,277.0
2011,NUTS,2010,UKJ1,2,259.0
2013,NUTS,2010,UKJ1,2,103.0
2015,NUTS,2010,UKJ1,2,189.0
2017,NUTS,2010,UKJ1,2,166.0
2011,NUTS,2010,UKJ2,2,23.0
2013,NUTS,2010,UKJ2,2,32.0
2015,NUTS,2010,UKJ2,2,110.0
2017,NUTS,2010,UKJ2,2,97.0
2011,NUTS,2010,UKJ3,2,8.0
2013,NUTS,2010,UKJ3,2,4.0
2015,NUTS,2010,UKJ3,2,15.0
2017,NUTS,2010,UKJ3,2,13.0
2011,NUTS,2010,UKJ4,2,0.0
2013,NUTS,2010,UKJ4,2,2.0
2015,NUTS,2010,UKJ4,2,0.0
2017,NUTS,2010,UKJ4,2,0.0
2011,NUTS,2010,UKK,1,30.0
2013,NUTS,2010,UKK,1,49.0
2015,NUTS,2010,UKK,1,75.0
2017,NUTS,2010,UKK,1,66.0
2011,NUTS,2010,UKK1,2,2.0
2013,NUTS,2010,UKK1,2,10.0
2015,NUTS,2010,UKK1,2,13.0
2017,NUTS,2010,UKK1,2,11.0
2011,NUTS,2010,UKK2,2,0.0
2013,NUTS,2010,UKK2,2,6.0
2015,NUTS,2010,UKK2,2,1.0
2017,NUTS,2010,UKK2,2,1.0
2011,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2017,NUTS,2010,UKK3,2,0.0
2011,NUTS,2010,UKK4,2,28.0
2013,NUTS,2010,UKK4,2,33.0
2015,NUTS,2010,UKK4,2,61.0
2017,NUTS,2010,UKK4,2,54.0
2011,NUTS,2010,UKL,1,8.0
2013,NUTS,2010,UKL,1,9.0
2015,NUTS,2010,UKL,1,12.0
2017,NUTS,2010,UKL,1,11.0
2011,NUTS,2010,UKL1,2,8.0
2013,NUTS,2010,UKL1,2,9.0
2015,NUTS,2010,UKL1,2,12.0
2017,NUTS,2010,UKL1,2,11.0
2011,NUTS,2010,UKL2,2,0.0
2013,NUTS,2010,UKL2,2,0.0
2015,NUTS,2010,UKL2,2,0.0
2017,NUTS,2010,UKL2,2,0.0
2011,NUTS,2010,UKM,1,37.0
2013,NUTS,2010,UKM,1,46.0
2015,NUTS,2010,UKM,1,112.0
2017,NUTS,2010,UKM,1,98.0
2013,NUTS,2010,UKM2,2,33.0
2015,NUTS,2010,UKM2,2,30.0
2017,NUTS,2010,UKM2,2,27.0
2013,NUTS,2010,UKM3,2,3.0
2015,NUTS,2010,UKM3,2,74.0
2017,NUTS,2010,UKM3,2,66.0
2013,NUTS,2010,UKM5,2,0.0
2015,NUTS,2010,UKM5,2,0.0
2017,NUTS,2010,UKM5,2,0.0
2013,NUTS,2010,UKM6,2,10.0
2015,NUTS,2010,UKM6,2,7.0
2017,NUTS,2010,UKM6,2,6.0
2011,NUTS,2010,UKN,1,0.0
2013,NUTS,2010,UKN,1,0.0
2015,NUTS,2010,UKN,1,0.0
2017,NUTS,2010,UKN,1,0.0
2011,NUTS,2010,UKN0,2,0.0
2013,NUTS,2010,UKN0,2,0.0
2015,NUTS,2010,UKN0,2,0.0
2017,NUTS,2010,UKN0,2,0.0
