year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_ht
1998,NUTS,2010,PL213,3,0.446
2000,NUTS,2010,PL213,3,1.589
2001,NUTS,2010,PL213,3,0.83
2003,NUTS,2010,PL213,3,1.32
2004,NUTS,2010,PL213,3,1.095
2006,NUTS,2010,PL213,3,0.225
2007,NUTS,2010,PL213,3,1.428
2008,NUTS,2010,PL213,3,3.741
2009,NUTS,2010,PL213,3,3.313
2010,NUTS,2010,PL213,3,3.68
2011,NUTS,2010,PL213,3,2.31
2012,NUTS,2010,PL213,3,7.332
2000,NUTS,2010,PL214,3,0.779
2003,NUTS,2010,PL214,3,0.77
2005,NUTS,2010,PL214,3,1.522
2008,NUTS,2010,PL214,3,0.748
2009,NUTS,2010,PL214,3,1.485
2010,NUTS,2010,PL214,3,0.485
2008,NUTS,2010,PL215,3,1.535
2011,NUTS,2010,PL215,3,0.48
2002,NUTS,2010,PL216,3,0.523
2004,NUTS,2010,PL216,3,0.396
1992,NUTS,2010,PL22,2,0.066
1996,NUTS,2010,PL22,2,0.204
2003,NUTS,2010,PL22,2,0.053
2005,NUTS,2010,PL22,2,0.07
2006,NUTS,2010,PL22,2,0.64
2007,NUTS,2010,PL22,2,0.927
2008,NUTS,2010,PL22,2,0.215
2009,NUTS,2010,PL22,2,1.208
2010,NUTS,2010,PL22,2,0.823
2011,NUTS,2010,PL22,2,0.981
2012,NUTS,2010,PL22,2,0.933
2003,NUTS,2010,PL224,3,0.461
1992,NUTS,2010,PL225,3,0.52
2005,NUTS,2010,PL225,3,0.511
2006,NUTS,2010,PL225,3,3.089
2009,NUTS,2010,PL225,3,4.601
2010,NUTS,2010,PL225,3,1.273
2011,NUTS,2010,PL225,3,2.399
2011,NUTS,2010,PL227,3,0.223
2012,NUTS,2010,PL227,3,0.319
2009,NUTS,2010,PL228,3,0.964
2010,NUTS,2010,PL228,3,0.45
2011,NUTS,2010,PL228,3,0.158
2007,NUTS,2010,PL229,3,0.655
2010,NUTS,2010,PL229,3,2.004
2011,NUTS,2010,PL229,3,0.293
2012,NUTS,2010,PL229,3,1.261
1996,NUTS,2010,PL22A,3,1.163
2006,NUTS,2010,PL22A,3,1.279
2007,NUTS,2010,PL22A,3,5.153
2008,NUTS,2010,PL22A,3,1.296
2009,NUTS,2010,PL22A,3,2.606
2010,NUTS,2010,PL22A,3,2.137
2011,NUTS,2010,PL22A,3,3.088
2012,NUTS,2010,PL22A,3,0.658
2009,NUTS,2010,PL22B,3,0.236
2011,NUTS,2010,PL22B,3,0.099
2012,NUTS,2010,PL22B,3,4.217
2010,NUTS,2010,PL22C,3,0.366
2011,NUTS,2010,PL22C,3,0.364
2001,NUTS,2010,PL3,1,0.073
2003,NUTS,2010,PL3,1,0.176
2004,NUTS,2010,PL3,1,0.177
2005,NUTS,2010,PL3,1,1.033
2006,NUTS,2010,PL3,1,0.177
2007,NUTS,2010,PL3,1,0.445
2008,NUTS,2010,PL3,1,0.643
2009,NUTS,2010,PL3,1,0.513
2010,NUTS,2010,PL3,1,0.616
2011,NUTS,2010,PL3,1,0.634
2012,NUTS,2010,PL3,1,0.619
2001,NUTS,2010,PL31,2,0.227
2003,NUTS,2010,PL31,2,0.091
2008,NUTS,2010,PL31,2,0.462
2009,NUTS,2010,PL31,2,0.463
2010,NUTS,2010,PL31,2,0.439
2011,NUTS,2010,PL31,2,1.335
2012,NUTS,2010,PL31,2,1.075
2010,NUTS,2010,PL311,3,0.647
2012,NUTS,2010,PL311,3,0.195
2010,NUTS,2010,PL312,3,0.386
2011,NUTS,2010,PL312,3,2.697
2001,NUTS,2010,PL314,3,0.699
2003,NUTS,2010,PL314,3,0.279
2008,NUTS,2010,PL314,3,1.4
2009,NUTS,2010,PL314,3,0.701
2011,NUTS,2010,PL314,3,0.704
2012,NUTS,2010,PL314,3,1.408
2009,NUTS,2010,PL315,3,1.018
2010,NUTS,2010,PL315,3,1.011
2011,NUTS,2010,PL315,3,1.278
2012,NUTS,2010,PL315,3,2.547
2003,NUTS,2010,PL32,2,0.475
2004,NUTS,2010,PL32,2,0.572
2005,NUTS,2010,PL32,2,3.337
2006,NUTS,2010,PL32,2,0.477
2007,NUTS,2010,PL32,2,1.43
2008,NUTS,2010,PL32,2,1.192
2009,NUTS,2010,PL32,2,1.048
2010,NUTS,2010,PL32,2,1.442
2011,NUTS,2010,PL32,2,0.658
2012,NUTS,2010,PL32,2,0.749
2010,NUTS,2010,PL323,3,2.1
2011,NUTS,2010,PL323,3,1.741
2011,NUTS,2010,PL324,3,0.84
2004,NUTS,2010,PL325,3,0.332
2008,NUTS,2010,PL325,3,0.823
2009,NUTS,2010,PL325,3,1.969
2010,NUTS,2010,PL325,3,3.295
2011,NUTS,2010,PL325,3,0.328
2012,NUTS,2010,PL325,3,0.818
2003,NUTS,2010,PL326,3,1.624
2004,NUTS,2010,PL326,3,1.624
2005,NUTS,2010,PL326,3,11.376
2006,NUTS,2010,PL326,3,1.625
2007,NUTS,2010,PL326,3,4.882
2008,NUTS,2010,PL326,3,3.258
2009,NUTS,2010,PL326,3,1.629
2012,NUTS,2010,PL326,3,1.755
2008,NUTS,2010,PL33,2,0.259
2012,NUTS,2010,PL33,2,0.198
2008,NUTS,2010,PL331,3,0.219
2012,NUTS,2010,PL331,3,0.324
2008,NUTS,2010,PL332,3,0.342
2006,NUTS,2010,PL34,2,0.167
2008,NUTS,2010,PL34,2,0.419
2009,NUTS,2010,PL34,2,0.21
2010,NUTS,2010,PL34,2,0.145
2006,NUTS,2010,PL343,3,0.396
2009,NUTS,2010,PL343,3,0.496
2010,NUTS,2010,PL343,3,0.34
2008,NUTS,2010,PL345,3,1.806
1991,NUTS,2010,PL4,1,0.034
1994,NUTS,2010,PL4,1,0.08
1995,NUTS,2010,PL4,1,0.165
1997,NUTS,2010,PL4,1,0.054
1998,NUTS,2010,PL4,1,0.328
1999,NUTS,2010,PL4,1,0.369
2000,NUTS,2010,PL4,1,0.055
2002,NUTS,2010,PL4,1,0.54
2003,NUTS,2010,PL4,1,0.726
2004,NUTS,2010,PL4,1,1.736
2005,NUTS,2010,PL4,1,1.346
2006,NUTS,2010,PL4,1,0.9
2007,NUTS,2010,PL4,1,1.665
2008,NUTS,2010,PL4,1,0.772
2009,NUTS,2010,PL4,1,0.82
2010,NUTS,2010,PL4,1,2.562
2011,NUTS,2010,PL4,1,1.537
2012,NUTS,2010,PL4,1,2.399
1991,NUTS,2010,PL41,2,0.061
1994,NUTS,2010,PL41,2,0.042
1995,NUTS,2010,PL41,2,0.15
1998,NUTS,2010,PL41,2,0.598
1999,NUTS,2010,PL41,2,0.671
2002,NUTS,2010,PL41,2,0.388
2003,NUTS,2010,PL41,2,0.119
2004,NUTS,2010,PL41,2,0.455
2005,NUTS,2010,PL41,2,0.297
2006,NUTS,2010,PL41,2,0.495
2007,NUTS,2010,PL41,2,0.864
2008,NUTS,2010,PL41,2,0.402
2010,NUTS,2010,PL41,2,0.783
2011,NUTS,2010,PL41,2,0.561
2012,NUTS,2010,PL41,2,2.005
2012,NUTS,2010,PL411,3,0.488
2004,NUTS,2010,PL414,3,0.308
1991,NUTS,2010,PL415,3,0.339
1994,NUTS,2010,PL415,3,0.24
1995,NUTS,2010,PL415,3,0.859
1998,NUTS,2010,PL415,3,3.448
1999,NUTS,2010,PL415,3,3.891
2002,NUTS,2010,PL415,3,1.605
2003,NUTS,2010,PL415,3,0.693
2004,NUTS,2010,PL415,3,2.317
2005,NUTS,2010,PL415,3,1.752
2006,NUTS,2010,PL415,3,2.712
2007,NUTS,2010,PL415,3,4.868
2008,NUTS,2010,PL415,3,1.355
2010,NUTS,2010,PL415,3,2.397
2011,NUTS,2010,PL415,3,2.859
2012,NUTS,2010,PL415,3,9.63
2002,NUTS,2010,PL416,3,0.435
2007,NUTS,2010,PL416,3,0.255
2012,NUTS,2010,PL416,3,0.868
2002,NUTS,2010,PL417,3,0.15
2010,NUTS,2010,PL417,3,0.607
2006,NUTS,2010,PL418,3,0.239
2008,NUTS,2010,PL418,3,1.071
2010,NUTS,2010,PL418,3,1.723
2011,NUTS,2010,PL418,3,0.576
2012,NUTS,2010,PL418,3,1.336
1994,NUTS,2010,PL42,2,0.193
1995,NUTS,2010,PL42,2,0.291
1997,NUTS,2010,PL42,2,0.191
2004,NUTS,2010,PL42,2,0.59
2005,NUTS,2010,PL42,2,0.69
2006,NUTS,2010,PL42,2,1.062
2007,NUTS,2010,PL42,2,1.89
2008,NUTS,2010,PL42,2,1.678
2011,NUTS,2010,PL42,2,0.295
2012,NUTS,2010,PL42,2,0.195
2007,NUTS,2010,PL422,3,3.374
2008,NUTS,2010,PL422,3,2.416
1994,NUTS,2010,PL424,3,0.79
1995,NUTS,2010,PL424,3,1.192
1997,NUTS,2010,PL424,3,0.788
2004,NUTS,2010,PL424,3,1.932
2005,NUTS,2010,PL424,3,1.627
2006,NUTS,2010,PL424,3,3.77
2007,NUTS,2010,PL424,3,2.933
2008,NUTS,2010,PL424,3,2.648
2011,NUTS,2010,PL424,3,1.226
2012,NUTS,2010,PL424,3,0.811
2004,NUTS,2010,PL425,3,0.643
2005,NUTS,2010,PL425,3,1.6
2006,NUTS,2010,PL425,3,0.797
2008,NUTS,2010,PL425,3,1.04
2000,NUTS,2010,PL43,2,0.327
2002,NUTS,2010,PL43,2,1.943
2003,NUTS,2010,PL43,2,3.967
2004,NUTS,2010,PL43,2,7.93
2005,NUTS,2010,PL43,2,5.945
2006,NUTS,2010,PL43,2,1.982
2007,NUTS,2010,PL43,2,3.966
2008,NUTS,2010,PL43,2,0.496
2009,NUTS,2010,PL43,2,4.956
2010,NUTS,2010,PL43,2,12.876
2011,NUTS,2010,PL43,2,6.926
2012,NUTS,2010,PL43,2,7.423
2000,NUTS,2010,PL431,3,0.87
2012,NUTS,2010,PL431,3,1.31
2002,NUTS,2010,PL432,3,3.117
2003,NUTS,2010,PL432,3,6.367
2004,NUTS,2010,PL432,3,12.744
2005,NUTS,2010,PL432,3,9.555
2006,NUTS,2010,PL432,3,3.187
2007,NUTS,2010,PL432,3,6.381
2008,NUTS,2010,PL432,3,0.798
2009,NUTS,2010,PL432,3,7.975
2010,NUTS,2010,PL432,3,20.674
2011,NUTS,2010,PL432,3,11.123
2012,NUTS,2010,PL432,3,11.132
1994,NUTS,2010,PL5,1,0.552
1995,NUTS,2010,PL5,1,0.245
2001,NUTS,2010,PL5,1,0.502
2005,NUTS,2010,PL5,1,0.388
2006,NUTS,2010,PL5,1,1.037
2007,NUTS,2010,PL5,1,2.643
2008,NUTS,2010,PL5,1,1.576
2009,NUTS,2010,PL5,1,2.072
2010,NUTS,2010,PL5,1,2.544
2011,NUTS,2010,PL5,1,0.945
2012,NUTS,2010,PL5,1,1.734
1994,NUTS,2010,PL51,2,0.67
1995,NUTS,2010,PL51,2,0.335
2001,NUTS,2010,PL51,2,0.687
2005,NUTS,2010,PL51,2,0.415
2006,NUTS,2010,PL51,2,0.665
2007,NUTS,2010,PL51,2,3.251
2008,NUTS,2010,PL51,2,1.39
2009,NUTS,2010,PL51,2,2.294
2010,NUTS,2010,PL51,2,3.139
2011,NUTS,2010,PL51,2,1.265
2012,NUTS,2010,PL51,2,1.971
1994,NUTS,2010,PL514,3,3.114
1995,NUTS,2010,PL514,3,1.555
2001,NUTS,2010,PL514,3,2.857
2005,NUTS,2010,PL514,3,1.572
2006,NUTS,2010,PL514,3,3.019
2007,NUTS,2010,PL514,3,9.407
2008,NUTS,2010,PL514,3,6.32
2009,NUTS,2010,PL514,3,9.649
2010,NUTS,2010,PL514,3,12.353
2011,NUTS,2010,PL514,3,5.303
2012,NUTS,2010,PL514,3,6.1
2005,NUTS,2010,PL515,3,0.341
2007,NUTS,2010,PL515,3,1.72
2012,NUTS,2010,PL515,3,1.52
2010,NUTS,2010,PL517,3,1.03
2001,NUTS,2010,PL518,3,0.326
2007,NUTS,2010,PL518,3,4.499
2009,NUTS,2010,PL518,3,0.925
2010,NUTS,2010,PL518,3,1.149
2011,NUTS,2010,PL518,3,0.596
2012,NUTS,2010,PL518,3,1.791
1994,NUTS,2010,PL52,2,0.228
2005,NUTS,2010,PL52,2,0.314
2006,NUTS,2010,PL52,2,2.072
2007,NUTS,2010,PL52,2,0.96
2008,NUTS,2010,PL52,2,2.092
2009,NUTS,2010,PL52,2,1.452
2010,NUTS,2010,PL52,2,0.8
2012,NUTS,2010,PL52,2,1.031
2005,NUTS,2010,PL521,3,0.795
2006,NUTS,2010,PL521,3,5.249
2007,NUTS,2010,PL521,3,2.431
2008,NUTS,2010,PL521,3,4.076
2009,NUTS,2010,PL521,3,3.675
2010,NUTS,2010,PL521,3,1.966
1994,NUTS,2010,PL522,3,0.373
2008,NUTS,2010,PL522,3,0.797
2012,NUTS,2010,PL522,3,1.737
1992,NUTS,2010,PL6,1,0.044
1993,NUTS,2010,PL6,1,0.103
1997,NUTS,2010,PL6,1,0.044
1998,NUTS,2010,PL6,1,0.07
1999,NUTS,2010,PL6,1,0.043
2000,NUTS,2010,PL6,1,0.177
2001,NUTS,2010,PL6,1,0.035
2002,NUTS,2010,PL6,1,0.167
2003,NUTS,2010,PL6,1,0.334
2004,NUTS,2010,PL6,1,0.088
2006,NUTS,2010,PL6,1,0.105
2007,NUTS,2010,PL6,1,0.044
2008,NUTS,2010,PL6,1,0.202
2009,NUTS,2010,PL6,1,0.394
2010,NUTS,2010,PL6,1,0.335
2011,NUTS,2010,PL6,1,0.814
2012,NUTS,2010,PL6,1,0.586
2003,NUTS,2010,PL61,2,0.193
2007,NUTS,2010,PL61,2,0.121
2008,NUTS,2010,PL61,2,0.242
2009,NUTS,2010,PL61,2,0.121
2010,NUTS,2010,PL61,2,0.323
2011,NUTS,2010,PL61,2,0.578
2012,NUTS,2010,PL61,2,0.578
2011,NUTS,2010,PL613,3,1.307
2012,NUTS,2010,PL613,3,1.304
2008,NUTS,2010,PL614,3,0.944
2003,NUTS,2010,PL615,3,0.51
2007,NUTS,2010,PL615,3,0.321
2009,NUTS,2010,PL615,3,0.322
2010,NUTS,2010,PL615,3,0.859
2011,NUTS,2010,PL615,3,0.257
2012,NUTS,2010,PL615,3,0.258
2003,NUTS,2010,PL62,2,0.35
2004,NUTS,2010,PL62,2,0.35
2006,NUTS,2010,PL62,2,0.42
2003,NUTS,2010,PL621,3,0.937
2006,NUTS,2010,PL621,3,0.376
2004,NUTS,2010,PL622,3,0.818
2006,NUTS,2010,PL622,3,0.653
1992,NUTS,2010,PL63,2,0.117
1993,NUTS,2010,PL63,2,0.271
1997,NUTS,2010,PL63,2,0.115
1998,NUTS,2010,PL63,2,0.184
1999,NUTS,2010,PL63,2,0.114
2000,NUTS,2010,PL63,2,0.462
2001,NUTS,2010,PL63,2,0.092
2002,NUTS,2010,PL63,2,0.436
2003,NUTS,2010,PL63,2,0.458
2008,NUTS,2010,PL63,2,0.294
2009,NUTS,2010,PL63,2,0.901
2010,NUTS,2010,PL63,2,0.559
2011,NUTS,2010,PL63,2,1.55
2012,NUTS,2010,PL63,2,0.963
2010,NUTS,2010,PL631,3,2.08
2011,NUTS,2010,PL631,3,0.685
2012,NUTS,2010,PL631,3,0.353
1992,NUTS,2010,PL633,3,0.327
1993,NUTS,2010,PL633,3,0.766
1997,NUTS,2010,PL633,3,0.33
1998,NUTS,2010,PL633,3,0.529
1999,NUTS,2010,PL633,3,0.331
2000,NUTS,2010,PL633,3,1.315
2001,NUTS,2010,PL633,3,0.264
2002,NUTS,2010,PL633,3,1.254
2003,NUTS,2010,PL633,3,1.322
2008,NUTS,2010,PL633,3,0.872
2009,NUTS,2010,PL633,3,1.345
2010,NUTS,2010,PL633,3,0.337
2011,NUTS,2010,PL633,3,4.23
2012,NUTS,2010,PL633,3,2.698
2009,NUTS,2010,PL634,3,1.977
1990,NUTS,2010,PT,0,0.092
1991,NUTS,2010,PT,0,0.251
1992,NUTS,2010,PT,0,0.131
1993,NUTS,2010,PT,0,0.218
1994,NUTS,2010,PT,0,0.05
1995,NUTS,2010,PT,0,0.15
1996,NUTS,2010,PT,0,0.232
1997,NUTS,2010,PT,0,0.367
1998,NUTS,2010,PT,0,0.263
1999,NUTS,2010,PT,0,0.705
2000,NUTS,2010,PT,0,0.415
2001,NUTS,2010,PT,0,0.868
2002,NUTS,2010,PT,0,0.427
2003,NUTS,2010,PT,0,1.038
2004,NUTS,2010,PT,0,0.872
2005,NUTS,2010,PT,0,3.447
2006,NUTS,2010,PT,0,2.312
2007,NUTS,2010,PT,0,3.478
2008,NUTS,2010,PT,0,2.729
2009,NUTS,2010,PT,0,1.702
2010,NUTS,2010,PT,0,1.549
2011,NUTS,2010,PT,0,2.006
2012,NUTS,2010,PT,0,0.976
1992,NUTS,2010,PT1,1,0.137
1993,NUTS,2010,PT1,1,0.229
1994,NUTS,2010,PT1,1,0.053
1995,NUTS,2010,PT1,1,0.158
1996,NUTS,2010,PT1,1,0.244
1997,NUTS,2010,PT1,1,0.385
1998,NUTS,2010,PT1,1,0.277
1999,NUTS,2010,PT1,1,0.74
2000,NUTS,2010,PT1,1,0.401
2001,NUTS,2010,PT1,1,0.81
2002,NUTS,2010,PT1,1,0.347
2003,NUTS,2010,PT1,1,0.989
2004,NUTS,2010,PT1,1,0.845
2005,NUTS,2010,PT1,1,3.602
2006,NUTS,2010,PT1,1,2.395
2007,NUTS,2010,PT1,1,3.576
2008,NUTS,2010,PT1,1,2.768
2009,NUTS,2010,PT1,1,1.789
2010,NUTS,2010,PT1,1,1.584
2011,NUTS,2010,PT1,1,2.009
2012,NUTS,2010,PT1,1,0.993
1992,NUTS,2010,PT11,2,0.142
1993,NUTS,2010,PT11,2,0.284
1995,NUTS,2010,PT11,2,0.141
1997,NUTS,2010,PT11,2,0.334
1999,NUTS,2010,PT11,2,0.551
2000,NUTS,2010,PT11,2,0.342
2001,NUTS,2010,PT11,2,0.59
2002,NUTS,2010,PT11,2,0.36
2003,NUTS,2010,PT11,2,0.458
2005,NUTS,2010,PT11,2,0.546
2006,NUTS,2010,PT11,2,0.264
2007,NUTS,2010,PT11,2,1.411
2008,NUTS,2010,PT11,2,2.979
2009,NUTS,2010,PT11,2,1.49
2010,NUTS,2010,PT11,2,0.89
2011,NUTS,2010,PT11,2,1.746
2012,NUTS,2010,PT11,2,1.028
2007,NUTS,2010,PT111,3,2.129
2008,NUTS,2010,PT111,3,9.376
2009,NUTS,2010,PT111,3,2.02
2011,NUTS,2010,PT111,3,2.038
1995,NUTS,2010,PT112,3,1.361
1997,NUTS,2010,PT112,3,2.671
1999,NUTS,2010,PT112,3,2.17
2001,NUTS,2010,PT112,3,1.276
2002,NUTS,2010,PT112,3,2.527
2003,NUTS,2010,PT112,3,0.501
2005,NUTS,2010,PT112,3,2.481
2007,NUTS,2010,PT112,3,3.441
2008,NUTS,2010,PT112,3,4.162
2009,NUTS,2010,PT112,3,6.718
2010,NUTS,2010,PT112,3,2.194
2011,NUTS,2010,PT112,3,1.17
2012,NUTS,2010,PT112,3,1.533
1997,NUTS,2010,PT113,3,0.407
1999,NUTS,2010,PT113,3,0.66
2007,NUTS,2010,PT113,3,1.415
2008,NUTS,2010,PT113,3,0.775
2009,NUTS,2010,PT113,3,1.767
2011,NUTS,2010,PT113,3,0.566
2012,NUTS,2010,PT113,3,0.488
1993,NUTS,2010,PT114,3,0.841
1999,NUTS,2010,PT114,3,0.67
2000,NUTS,2010,PT114,3,0.737
2001,NUTS,2010,PT114,3,1.327
2003,NUTS,2010,PT114,3,1.18
2005,NUTS,2010,PT114,3,0.133
2007,NUTS,2010,PT114,3,1.143
2008,NUTS,2010,PT114,3,2.119
2009,NUTS,2010,PT114,3,1.071
2010,NUTS,2010,PT114,3,1.861
2011,NUTS,2010,PT114,3,4.028
2012,NUTS,2010,PT114,3,2.115
1992,NUTS,2010,PT115,3,0.969
2005,NUTS,2010,PT116,3,3.126
2006,NUTS,2010,PT116,3,3.523
2007,NUTS,2010,PT116,3,4.027
2008,NUTS,2010,PT116,3,9.286
2000,NUTS,2010,PT117,3,1.485
2008,NUTS,2010,PT117,3,4.706
2012,NUTS,2010,PT117,3,0.976
2002,NUTS,2010,PT118,3,1.485
2008,NUTS,2010,PT118,3,1.557
1992,NUTS,2010,PT15,2,0.577
1993,NUTS,2010,PT15,2,0.486
1999,NUTS,2010,PT15,2,0.871
2007,NUTS,2010,PT15,2,1.563
2009,NUTS,2010,PT15,2,2.727
2011,NUTS,2010,PT15,2,1.108
1992,NUTS,2010,PT150,3,0.577
1993,NUTS,2010,PT150,3,0.486
1999,NUTS,2010,PT150,3,0.871
2007,NUTS,2010,PT150,3,1.563
2009,NUTS,2010,PT150,3,2.727
2011,NUTS,2010,PT150,3,1.108
1994,NUTS,2010,PT16,2,0.22
1996,NUTS,2010,PT16,2,0.144
2001,NUTS,2010,PT16,2,0.171
2003,NUTS,2010,PT16,2,0.637
2004,NUTS,2010,PT16,2,0.319
2005,NUTS,2010,PT16,2,2.053
2006,NUTS,2010,PT16,2,2.63
2007,NUTS,2010,PT16,2,3.377
2008,NUTS,2010,PT16,2,1.803
2009,NUTS,2010,PT16,2,0.726
2010,NUTS,2010,PT16,2,2.836
2011,NUTS,2010,PT16,2,1.574
2012,NUTS,2010,PT16,2,0.721
2003,NUTS,2010,PT161,3,1.931
2004,NUTS,2010,PT161,3,0.642
2005,NUTS,2010,PT161,3,7.364
2006,NUTS,2010,PT161,3,2.947
2007,NUTS,2010,PT161,3,3.379
2008,NUTS,2010,PT161,3,4.884
2009,NUTS,2010,PT161,3,2.121
2010,NUTS,2010,PT161,3,10.222
2011,NUTS,2010,PT161,3,3.4
1994,NUTS,2010,PT162,3,1.506
1996,NUTS,2010,PT162,3,0.988
2003,NUTS,2010,PT162,3,2.205
2005,NUTS,2010,PT162,3,4.044
2006,NUTS,2010,PT162,3,8.817
2007,NUTS,2010,PT162,3,14.597
2008,NUTS,2010,PT162,3,1.725
2009,NUTS,2010,PT162,3,2.088
2010,NUTS,2010,PT162,3,4.488
2011,NUTS,2010,PT162,3,3.004
2012,NUTS,2010,PT162,3,5.064
2006,NUTS,2010,PT163,3,3.885
2006,NUTS,2010,PT164,3,1.844
2007,NUTS,2010,PT164,3,1.852
2001,NUTS,2010,PT165,3,1.4
2008,NUTS,2010,PT165,3,0.462
2009,NUTS,2010,PT165,3,0.607
2010,NUTS,2010,PT165,3,0.466
2011,NUTS,2010,PT165,3,3.602
2004,NUTS,2010,PT16A,3,5.413
2005,NUTS,2010,PT16A,3,4.356
2006,NUTS,2010,PT16A,3,8.769
2007,NUTS,2010,PT16A,3,13.775
2008,NUTS,2010,PT16A,3,10.866
2010,NUTS,2010,PT16A,3,11.261
2005,NUTS,2010,PT16B,3,0.571
2008,NUTS,2010,PT16B,3,1.792
2011,NUTS,2010,PT16B,3,0.909
2007,NUTS,2010,PT16C,3,0.894
1992,NUTS,2010,PT17,2,0.236
1993,NUTS,2010,PT17,2,0.394
1995,NUTS,2010,PT17,2,0.392
1996,NUTS,2010,PT17,2,0.781
1997,NUTS,2010,PT17,2,0.894
1998,NUTS,2010,PT17,2,1.032
1999,NUTS,2010,PT17,2,1.732
2000,NUTS,2010,PT17,2,1.017
2001,NUTS,2010,PT17,2,2.036
2002,NUTS,2010,PT17,2,0.691
2003,NUTS,2010,PT17,2,2.457
2004,NUTS,2010,PT17,2,2.273
2005,NUTS,2010,PT17,2,10.295
2006,NUTS,2010,PT17,2,5.755
2007,NUTS,2010,PT17,2,7.972
2008,NUTS,2010,PT17,2,4.5
2009,NUTS,2010,PT17,2,3.42
2010,NUTS,2010,PT17,2,1.902
2011,NUTS,2010,PT17,2,3.397
2012,NUTS,2010,PT17,2,1.592
1992,NUTS,2010,PT171,3,0.317
1993,NUTS,2010,PT171,3,0.53
1995,NUTS,2010,PT171,3,0.53
1996,NUTS,2010,PT171,3,0.969
1997,NUTS,2010,PT171,3,1.214
1998,NUTS,2010,PT171,3,1.404
1999,NUTS,2010,PT171,3,2.01
2000,NUTS,2010,PT171,3,0.869
2001,NUTS,2010,PT171,3,2.269
2002,NUTS,2010,PT171,3,0.945
2003,NUTS,2010,PT171,3,3.24
2004,NUTS,2010,PT171,3,3.117
2005,NUTS,2010,PT171,3,13.117
2006,NUTS,2010,PT171,3,7.686
2007,NUTS,2010,PT171,3,9.292
2008,NUTS,2010,PT171,3,4.666
2009,NUTS,2010,PT171,3,3.403
2010,NUTS,2010,PT171,3,1.789
2011,NUTS,2010,PT171,3,4.288
2012,NUTS,2010,PT171,3,2.202
1996,NUTS,2010,PT172,3,0.253
1999,NUTS,2010,PT172,3,0.966
2000,NUTS,2010,PT172,3,1.424
2001,NUTS,2010,PT172,3,1.404
2003,NUTS,2010,PT172,3,0.343
2005,NUTS,2010,PT172,3,2.733
2006,NUTS,2010,PT172,3,0.601
2007,NUTS,2010,PT172,3,4.466
2008,NUTS,2010,PT172,3,4.059
2009,NUTS,2010,PT172,3,3.452
2010,NUTS,2010,PT172,3,2.197
2011,NUTS,2010,PT172,3,1.064
1997,NUTS,2010,PT18,2,0.258
1999,NUTS,2010,PT18,2,0.426
2002,NUTS,2010,PT18,2,0.322
2004,NUTS,2010,PT18,2,1.937
2005,NUTS,2010,PT18,2,1.293
2006,NUTS,2010,PT18,2,1.297
2010,NUTS,2010,PT18,2,0.879
1997,NUTS,2010,PT181,3,2.014
2002,NUTS,2010,PT181,3,2.5
2004,NUTS,2010,PT183,3,8.696
2005,NUTS,2010,PT183,3,5.809
2006,NUTS,2010,PT183,3,5.836
1999,NUTS,2010,PT185,3,1.388
2010,NUTS,2010,PT185,3,2.706
2002,NUTS,2010,PT2,1,4.123
2008,NUTS,2010,PT2,1,2.719
2002,NUTS,2010,PT20,2,4.123
2008,NUTS,2010,PT20,2,2.719
2002,NUTS,2010,PT200,3,4.123
2008,NUTS,2010,PT200,3,2.719
2003,NUTS,2010,PT3,1,3.98
2011,NUTS,2010,PT3,1,3.732
2003,NUTS,2010,PT30,2,3.98
2011,NUTS,2010,PT30,2,3.732
2003,NUTS,2010,PT300,3,3.98
2011,NUTS,2010,PT300,3,3.732
1990,NUTS,2010,RO,0,0.086
1991,NUTS,2010,RO,0,0.043
1994,NUTS,2010,RO,0,0.088
1997,NUTS,2010,RO,0,0.168
1998,NUTS,2010,RO,0,0.021
1999,NUTS,2010,RO,0,0.03
2000,NUTS,2010,RO,0,0.089
2001,NUTS,2010,RO,0,0.178
2002,NUTS,2010,RO,0,0.087
2003,NUTS,2010,RO,0,0.116
2004,NUTS,2010,RO,0,0.118
2005,NUTS,2010,RO,0,0.274
2006,NUTS,2010,RO,0,0.278
2007,NUTS,2010,RO,0,0.766
2008,NUTS,2010,RO,0,0.662
2009,NUTS,2010,RO,0,0.701
2010,NUTS,2010,RO,0,0.341
2011,NUTS,2010,RO,0,0.585
2012,NUTS,2010,RO,0,0.63
1997,NUTS,2010,RO1,1,0.145
2001,NUTS,2010,RO1,1,0.06
2002,NUTS,2010,RO1,1,0.113
2005,NUTS,2010,RO1,1,0.474
2006,NUTS,2010,RO1,1,0.027
2007,NUTS,2010,RO1,1,0.514
2008,NUTS,2010,RO1,1,0.191
2009,NUTS,2010,RO1,1,0.191
2011,NUTS,2010,RO1,1,0.607
2012,NUTS,2010,RO1,1,0.282
1997,NUTS,2010,RO11,2,0.279
2001,NUTS,2010,RO11,2,0.116
2002,NUTS,2010,RO11,2,0.217
2005,NUTS,2010,RO11,2,0.547
2007,NUTS,2010,RO11,2,0.073
2008,NUTS,2010,RO11,2,0.367
2011,NUTS,2010,RO11,2,0.729
2007,NUTS,2010,RO111,3,0.336
2011,NUTS,2010,RO112,3,1.578
2001,NUTS,2010,RO113,3,0.457
2002,NUTS,2010,RO113,3,0.577
