year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_pnp
2014,NUTS,2010,ITI3,2,0.212
2015,NUTS,2010,ITI3,2,0.165
2016,NUTS,2010,ITI3,2,0.178
2017,NUTS,2010,ITI3,2,0.209
2018,NUTS,2010,ITI3,2,0.366
2019,NUTS,2010,ITI3,2,0.454
2003,NUTS,2010,ITI4,2,21.061
2004,NUTS,2010,ITI4,2,25.398
2005,NUTS,2010,ITI4,2,48.837
2007,NUTS,2010,ITI4,2,50.323
2008,NUTS,2010,ITI4,2,56.649
2009,NUTS,2010,ITI4,2,45.345
2010,NUTS,2010,ITI4,2,59.847
2011,NUTS,2010,ITI4,2,58.125
2012,NUTS,2010,ITI4,2,58.766
2013,NUTS,2010,ITI4,2,64.052
2014,NUTS,2010,ITI4,2,65.179
2015,NUTS,2010,ITI4,2,62.639
2016,NUTS,2010,ITI4,2,55.222
2017,NUTS,2010,ITI4,2,68.633
2018,NUTS,2010,ITI4,2,71.63
2019,NUTS,2010,ITI4,2,74.289
1980,NUTS,2010,JP,0,1007.112
1981,NUTS,2010,JP,0,1646.321
1982,NUTS,2010,JP,0,1823.49
1983,NUTS,2010,JP,0,1829.695
1984,NUTS,2010,JP,0,1976.933
1985,NUTS,2010,JP,0,2227.119
1986,NUTS,2010,JP,0,2502.031
1987,NUTS,2010,JP,0,2763.323
1988,NUTS,2010,JP,0,2864.353
1989,NUTS,2010,JP,0,3043.8
1990,NUTS,2010,JP,0,3207.791
1991,NUTS,2010,JP,0,3336.729
1992,NUTS,2010,JP,0,3507.799
1993,NUTS,2010,JP,0,3525.315
1994,NUTS,2010,JP,0,3627.349
1995,NUTS,2010,JP,0,3672.338
1996,NUTS,2010,JP,0,3919.243
1997,NUTS,2010,JP,0,4112.386
1998,NUTS,2010,JP,0,4097.989
1999,NUTS,2010,JP,0,4008.69
2000,NUTS,2010,JP,0,4162.128
2001,NUTS,2010,JP,0,2154.166
2002,NUTS,2010,JP,0,2013.145
2003,NUTS,2010,JP,0,1982.413
2004,NUTS,2010,JP,0,1864.973
2005,NUTS,2010,JP,0,1957.999
2006,NUTS,2010,JP,0,2063.956
2007,NUTS,2010,JP,0,2002.068
2008,NUTS,2010,JP,0,1785.589
2009,NUTS,2010,JP,0,1675.732
2010,NUTS,2010,JP,0,1674.359
2011,NUTS,2010,JP,0,1582.239
2012,NUTS,2010,JP,0,1536.026
2013,NUTS,2010,JP,0,1476.816
2014,NUTS,2010,JP,0,1598.085
2015,NUTS,2010,JP,0,1554.768
2016,NUTS,2010,JP,0,1548.386
1995,NUTS,2010,KR,0,140.695
1996,NUTS,2010,KR,0,163.86
1997,NUTS,2010,KR,0,175.132
1998,NUTS,2010,KR,0,137.479
1999,NUTS,2010,KR,0,296.506
2000,NUTS,2010,KR,0,215.294
2001,NUTS,2010,KR,0,186.501
2002,NUTS,2010,KR,0,246.232
2003,NUTS,2010,KR,0,233.472
2004,NUTS,2010,KR,0,259.018
2005,NUTS,2010,KR,0,326.553
2006,NUTS,2010,KR,0,335.032
2007,NUTS,2010,KR,0,442.131
2008,NUTS,2010,KR,0,467.053
2009,NUTS,2010,KR,0,567.025
2010,NUTS,2010,KR,0,662.534
2011,NUTS,2010,KR,0,716.582
2012,NUTS,2010,KR,0,612.683
2013,NUTS,2010,KR,0,674.864
2014,NUTS,2010,KR,0,822.053
2015,NUTS,2010,KR,0,897.796
2016,NUTS,2010,KR,0,910.995
1996,NUTS,2010,LT,0,1.196
1997,NUTS,2010,LT,0,0.981
1998,NUTS,2010,LT,0,0.546
1999,NUTS,2010,LT,0,0.439
1996,NUTS,2010,LT0,1,1.196
1997,NUTS,2010,LT0,1,0.981
1998,NUTS,2010,LT0,1,0.546
1999,NUTS,2010,LT0,1,0.439
1996,NUTS,2010,LT00,2,1.196
1997,NUTS,2010,LT00,2,0.981
1998,NUTS,2010,LT00,2,0.546
1999,NUTS,2010,LT00,2,0.439
2009,NUTS,2010,LU,0,0.0
2010,NUTS,2010,LU,0,0.0
2011,NUTS,2010,LU,0,0.0
2012,NUTS,2010,LU,0,0.0
2009,NUTS,2010,LU0,1,0.0
2010,NUTS,2010,LU0,1,0.0
2011,NUTS,2010,LU0,1,0.0
2012,NUTS,2010,LU0,1,0.0
2009,NUTS,2010,LU00,2,0.0
2010,NUTS,2010,LU00,2,0.0
2011,NUTS,2010,LU00,2,0.0
2012,NUTS,2010,LU00,2,0.0
1996,NUTS,2010,LV,0,0.0
1997,NUTS,2010,LV,0,0.0
1998,NUTS,2010,LV,0,0.0
1999,NUTS,2010,LV,0,0.0
2000,NUTS,2010,LV,0,0.0
2001,NUTS,2010,LV,0,0.035
2002,NUTS,2010,LV,0,0.0
2003,NUTS,2010,LV,0,0.0
2004,NUTS,2010,LV,0,0.0
2005,NUTS,2010,LV,0,0.005
2006,NUTS,2010,LV,0,0.0
1996,NUTS,2010,LV0,1,0.0
1997,NUTS,2010,LV0,1,0.0
1998,NUTS,2010,LV0,1,0.0
1999,NUTS,2010,LV0,1,0.0
2000,NUTS,2010,LV0,1,0.0
2001,NUTS,2010,LV0,1,0.035
2002,NUTS,2010,LV0,1,0.0
2003,NUTS,2010,LV0,1,0.0
2004,NUTS,2010,LV0,1,0.0
2005,NUTS,2010,LV0,1,0.005
2006,NUTS,2010,LV0,1,0.0
1996,NUTS,2010,LV00,2,0.0
1997,NUTS,2010,LV00,2,0.0
1998,NUTS,2010,LV00,2,0.0
1999,NUTS,2010,LV00,2,0.0
2000,NUTS,2010,LV00,2,0.0
2001,NUTS,2010,LV00,2,0.035
2002,NUTS,2010,LV00,2,0.0
2003,NUTS,2010,LV00,2,0.0
2004,NUTS,2010,LV00,2,0.0
2005,NUTS,2010,LV00,2,0.005
2006,NUTS,2010,LV00,2,0.0
2015,NUTS,2010,MK,0,0.688
2016,NUTS,2010,MK,0,1.991
2017,NUTS,2010,MK,0,0.946
2018,NUTS,2010,MK,0,1.122
2019,NUTS,2010,MK,0,1.093
2020,NUTS,2010,MK,0,0.792
2015,NUTS,2010,MK0,1,0.688
2016,NUTS,2010,MK0,1,1.991
2017,NUTS,2010,MK0,1,0.946
2018,NUTS,2010,MK0,1,1.122
2019,NUTS,2010,MK0,1,1.093
2020,NUTS,2010,MK0,1,0.792
2015,NUTS,2010,MK00,2,0.688
2016,NUTS,2010,MK00,2,1.991
2017,NUTS,2010,MK00,2,0.946
2018,NUTS,2010,MK00,2,1.122
2019,NUTS,2010,MK00,2,1.093
2020,NUTS,2010,MK00,2,0.792
2002,NUTS,2010,MT,0,0.0
2003,NUTS,2010,MT,0,0.0
2004,NUTS,2010,MT,0,0.0
2005,NUTS,2010,MT,0,0.0
2006,NUTS,2010,MT,0,0.0
2007,NUTS,2010,MT,0,0.0
2008,NUTS,2010,MT,0,0.0
2009,NUTS,2010,MT,0,0.0
2002,NUTS,2010,MT0,1,0.0
2003,NUTS,2010,MT0,1,0.0
2004,NUTS,2010,MT0,1,0.0
2005,NUTS,2010,MT0,1,0.0
2006,NUTS,2010,MT0,1,0.0
2007,NUTS,2010,MT0,1,0.0
2008,NUTS,2010,MT0,1,0.0
2009,NUTS,2010,MT0,1,0.0
2002,NUTS,2010,MT00,2,0.0
2003,NUTS,2010,MT00,2,0.0
2004,NUTS,2010,MT00,2,0.0
2005,NUTS,2010,MT00,2,0.0
2006,NUTS,2010,MT00,2,0.0
2007,NUTS,2010,MT00,2,0.0
2008,NUTS,2010,MT00,2,0.0
2009,NUTS,2010,MT00,2,0.0
1995,NUTS,2010,NL,0,67.556
1996,NUTS,2010,NL,0,69.45
1997,NUTS,2010,NL,0,73.216
1998,NUTS,2010,NL,0,73.207
2000,NUTS,2010,NL,0,78.048
2002,NUTS,2010,NL,0,55.828
2013,NUTS,2010,NL,0,0.0
2014,NUTS,2010,NL,0,0.0
2015,NUTS,2010,NL,0,0.0
2016,NUTS,2010,NL,0,0.0
2017,NUTS,2010,NL,0,0.0
2018,NUTS,2010,NL,0,0.0
2019,NUTS,2010,NL,0,0.0
2020,NUTS,2010,NL,0,0.0
2002,NUTS,2010,NL2,1,8.663
2002,NUTS,2010,NL21,2,8.663
2000,NUTS,2010,NL3,1,57.235
2001,NUTS,2010,NL3,1,46.946
2002,NUTS,2010,NL3,1,44.277
2000,NUTS,2010,NL32,2,41.625
2001,NUTS,2010,NL32,2,35.958
2002,NUTS,2010,NL32,2,37.539
2000,NUTS,2010,NL33,2,15.61
2001,NUTS,2010,NL33,2,11.986
2002,NUTS,2010,NL33,2,6.738
2002,NUTS,2010,NL4,1,1.925
2002,NUTS,2010,NL42,2,1.925
1981,NUTS,2010,NO,0,5.371
1982,NUTS,2010,NO,0,5.368
1983,NUTS,2010,NO,0,7.642
1984,NUTS,2010,NO,0,8.07
1985,NUTS,2010,NO,0,10.961
1987,NUTS,2010,NO,0,17.335
1981,NUTS,2010,NO0,1,5.371
1982,NUTS,2010,NO0,1,5.368
1983,NUTS,2010,NO0,1,7.642
1984,NUTS,2010,NO0,1,8.07
1985,NUTS,2010,NO0,1,10.961
1987,NUTS,2010,NO0,1,17.335
1995,NUTS,2010,PL,0,0.0
1996,NUTS,2010,PL,0,2.485
1997,NUTS,2010,PL,0,0.0
1998,NUTS,2010,PL,0,1.519
1999,NUTS,2010,PL,0,3.021
2000,NUTS,2010,PL,0,3.146
2001,NUTS,2010,PL,0,4.068
2002,NUTS,2010,PL,0,6.133
2003,NUTS,2010,PL,0,4.199
2004,NUTS,2010,PL,0,8.184
2005,NUTS,2010,PL,0,7.585
2006,NUTS,2010,PL,0,10.948
2007,NUTS,2010,PL,0,8.394
2008,NUTS,2010,PL,0,2.72
2009,NUTS,2010,PL,0,4.432
2010,NUTS,2010,PL,0,11.223
2011,NUTS,2010,PL,0,9.913
2012,NUTS,2010,PL,0,20.336
2013,NUTS,2010,PL,0,15.161
2014,NUTS,2010,PL,0,17.288
2015,NUTS,2010,PL,0,10.005
2016,NUTS,2010,PL,0,27.779
2017,NUTS,2010,PL,0,24.617
2018,NUTS,2010,PL,0,26.12
2019,NUTS,2010,PL,0,29.806
2020,NUTS,2010,PL,0,25.212
2000,NUTS,2010,PL1,1,0.499
2001,NUTS,2010,PL1,1,0.969
2002,NUTS,2010,PL1,1,3.138
2003,NUTS,2010,PL1,1,2.595
2004,NUTS,2010,PL1,1,2.338
2005,NUTS,2010,PL1,1,2.324
2006,NUTS,2010,PL1,1,2.491
2007,NUTS,2010,PL1,1,1.87
2008,NUTS,2010,PL1,1,0.96
2009,NUTS,2010,PL1,1,0.501
2010,NUTS,2010,PL1,1,3.488
2014,NUTS,2010,PL1,1,5.798
2015,NUTS,2010,PL1,1,7.257
2002,NUTS,2010,PL11,2,0.285
2004,NUTS,2010,PL11,2,0.135
2007,NUTS,2010,PL11,2,0.0
2009,NUTS,2010,PL11,2,0.039
2010,NUTS,2010,PL11,2,0.038
2014,NUTS,2010,PL11,2,0.142
2000,NUTS,2010,PL12,2,0.499
2001,NUTS,2010,PL12,2,0.969
2002,NUTS,2010,PL12,2,2.853
2004,NUTS,2010,PL12,2,2.203
2005,NUTS,2010,PL12,2,2.28
2007,NUTS,2010,PL12,2,1.87
2009,NUTS,2010,PL12,2,0.463
2010,NUTS,2010,PL12,2,3.45
2011,NUTS,2010,PL12,2,5.103
2012,NUTS,2010,PL12,2,6.087
2013,NUTS,2010,PL12,2,6.222
2014,NUTS,2010,PL12,2,5.656
2000,NUTS,2010,PL2,1,0.2
2001,NUTS,2010,PL2,1,1.065
2002,NUTS,2010,PL2,1,1.426
2003,NUTS,2010,PL2,1,1.415
2004,NUTS,2010,PL2,1,3.238
2005,NUTS,2010,PL2,1,3.332
2006,NUTS,2010,PL2,1,5.146
2007,NUTS,2010,PL2,1,3.823
2008,NUTS,2010,PL2,1,1.76
2009,NUTS,2010,PL2,1,2.081
2013,NUTS,2010,PL2,1,5.292
2014,NUTS,2010,PL2,1,5.727
2015,NUTS,2010,PL2,1,0.493
2016,NUTS,2010,PL2,1,6.532
2019,NUTS,2010,PL2,1,9.688
2000,NUTS,2010,PL21,2,0.15
2001,NUTS,2010,PL21,2,0.145
2002,NUTS,2010,PL21,2,0.38
2005,NUTS,2010,PL21,2,2.719
2009,NUTS,2010,PL21,2,2.043
2015,NUTS,2010,PL21,2,0.423
2017,NUTS,2010,PL21,2,4.827
2018,NUTS,2010,PL21,2,4.727
2019,NUTS,2010,PL21,2,8.153
2000,NUTS,2010,PL22,2,0.05
2001,NUTS,2010,PL22,2,0.92
2002,NUTS,2010,PL22,2,1.046
2005,NUTS,2010,PL22,2,0.614
2009,NUTS,2010,PL22,2,0.039
2010,NUTS,2010,PL22,2,0.038
2011,NUTS,2010,PL22,2,0.294
2012,NUTS,2010,PL22,2,0.075
2015,NUTS,2010,PL22,2,0.035
2019,NUTS,2010,PL22,2,1.535
2000,NUTS,2010,PL3,1,0.05
2001,NUTS,2010,PL3,1,0.291
2002,NUTS,2010,PL3,1,0.0
2003,NUTS,2010,PL3,1,0.047
2004,NUTS,2010,PL3,1,0.045
2006,NUTS,2010,PL3,1,0.082
2007,NUTS,2010,PL3,1,0.042
2009,NUTS,2010,PL3,1,0.039
2011,NUTS,2010,PL3,1,0.073
2015,NUTS,2010,PL3,1,0.423
2001,NUTS,2010,PL31,2,0.242
2002,NUTS,2010,PL31,2,0.0
2003,NUTS,2010,PL31,2,0.0
2006,NUTS,2010,PL31,2,0.009
2007,NUTS,2010,PL31,2,0.0
2009,NUTS,2010,PL31,2,0.0
2011,NUTS,2010,PL31,2,0.037
2000,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL32,2,0.048
2002,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL33,2,0.0
2003,NUTS,2010,PL33,2,0.047
2010,NUTS,2010,PL33,2,0.0
2014,NUTS,2010,PL33,2,0.0
2015,NUTS,2010,PL33,2,0.0
2006,NUTS,2010,PL34,2,0.004
2007,NUTS,2010,PL34,2,0.0
2013,NUTS,2010,PL34,2,0.072
2015,NUTS,2010,PL34,2,0.141
2000,NUTS,2010,PL4,1,0.15
2001,NUTS,2010,PL4,1,0.048
2002,NUTS,2010,PL4,1,0.0
2003,NUTS,2010,PL4,1,0.142
2004,NUTS,2010,PL4,1,0.675
2005,NUTS,2010,PL4,1,0.351
2006,NUTS,2010,PL4,1,1.582
2007,NUTS,2010,PL4,1,0.582
2009,NUTS,2010,PL4,1,1.773
2010,NUTS,2010,PL4,1,3.299
2011,NUTS,2010,PL4,1,0.33
2014,NUTS,2010,PL4,1,1.316
2015,NUTS,2010,PL4,1,1.444
2016,NUTS,2010,PL4,1,2.458
2018,NUTS,2010,PL4,1,0.603
2019,NUTS,2010,PL4,1,0.793
2000,NUTS,2010,PL41,2,0.15
2001,NUTS,2010,PL41,2,0.048
2002,NUTS,2010,PL41,2,0.0
2003,NUTS,2010,PL41,2,0.142
2004,NUTS,2010,PL41,2,0.675
2005,NUTS,2010,PL41,2,0.351
2006,NUTS,2010,PL41,2,1.603
2007,NUTS,2010,PL41,2,0.582
2009,NUTS,2010,PL41,2,0.0
2012,NUTS,2010,PL41,2,1.04
2013,NUTS,2010,PL41,2,0.0
2016,NUTS,2010,PL41,2,2.002
2017,NUTS,2010,PL41,2,1.586
2018,NUTS,2010,PL41,2,0.427
2019,NUTS,2010,PL41,2,0.631
2006,NUTS,2010,PL42,2,-0.022
2007,NUTS,2010,PL42,2,0.0
2016,NUTS,2010,PL42,2,0.457
2017,NUTS,2010,PL42,2,0.414
2006,NUTS,2010,PL43,2,0.0
2007,NUTS,2010,PL43,2,0.0
2010,NUTS,2010,PL43,2,0.0
2013,NUTS,2010,PL43,2,0.0
2014,NUTS,2010,PL43,2,0.0
2015,NUTS,2010,PL43,2,0.0
2002,NUTS,2010,PL5,1,0.0
2003,NUTS,2010,PL5,1,0.0
2006,NUTS,2010,PL5,1,0.086
2007,NUTS,2010,PL5,1,0.0
2011,NUTS,2010,PL5,1,0.257
2012,NUTS,2010,PL5,1,0.277
2013,NUTS,2010,PL5,1,0.322
2014,NUTS,2010,PL5,1,0.142
2015,NUTS,2010,PL5,1,0.352
2016,NUTS,2010,PL5,1,3.371
2002,NUTS,2010,PL51,2,0.0
2003,NUTS,2010,PL51,2,0.0
2006,NUTS,2010,PL51,2,0.017
2007,NUTS,2010,PL51,2,0.0
2009,NUTS,2010,PL51,2,0.0
2011,NUTS,2010,PL51,2,0.257
2012,NUTS,2010,PL51,2,0.277
2017,NUTS,2010,PL51,2,0.31
2018,NUTS,2010,PL51,2,0.43
2019,NUTS,2010,PL51,2,0.829
2002,NUTS,2010,PL52,2,0.0
2006,NUTS,2010,PL52,2,0.069
2007,NUTS,2010,PL52,2,0.0
2010,NUTS,2010,PL52,2,0.0
2000,NUTS,2010,PL6,1,2.247
2001,NUTS,2010,PL6,1,1.743
2002,NUTS,2010,PL6,1,1.569
2003,NUTS,2010,PL6,1,0.0
2004,NUTS,2010,PL6,1,1.889
2005,NUTS,2010,PL6,1,1.491
2006,NUTS,2010,PL6,1,1.659
2007,NUTS,2010,PL6,1,2.078
2010,NUTS,2010,PL6,1,2.009
2011,NUTS,2010,PL6,1,1.212
2013,NUTS,2010,PL6,1,0.572
2015,NUTS,2010,PL6,1,0.071
2016,NUTS,2010,PL6,1,2.81
2018,NUTS,2010,PL6,1,2.525
2002,NUTS,2010,PL61,2,0.0
2006,NUTS,2010,PL61,2,-0.009
2007,NUTS,2010,PL61,2,0.0
2010,NUTS,2010,PL61,2,0.0
2015,NUTS,2010,PL61,2,0.0
2016,NUTS,2010,PL61,2,0.421
2017,NUTS,2010,PL61,2,0.483
2019,NUTS,2010,PL61,2,0.394
2002,NUTS,2010,PL62,2,0.0
2006,NUTS,2010,PL62,2,0.009
2007,NUTS,2010,PL62,2,0.0
2014,NUTS,2010,PL62,2,0.0
2000,NUTS,2010,PL63,2,2.247
2001,NUTS,2010,PL63,2,1.743
2002,NUTS,2010,PL63,2,1.569
2004,NUTS,2010,PL63,2,1.889
2005,NUTS,2010,PL63,2,1.491
2013,NUTS,2010,PL63,2,0.286
2017,NUTS,2010,PL63,2,1.758
2018,NUTS,2010,PL63,2,1.858
2019,NUTS,2010,PL63,2,2.876
2016,NUTS,2010,PL7,1,0.808
2017,NUTS,2010,PL71,2,1.207
2018,NUTS,2010,PL71,2,2.562
2019,NUTS,2010,PL71,2,2.163
2016,NUTS,2010,PL8,1,1.58
2017,NUTS,2010,PL8,1,2.103
2018,NUTS,2010,PL8,1,1.826
2019,NUTS,2010,PL8,1,1.904
2016,NUTS,2010,PL81,2,0.211
2017,NUTS,2010,PL81,2,0.0
2018,NUTS,2010,PL81,2,1.099
2016,NUTS,2010,PL9,1,10.22
2018,NUTS,2010,PL9,1,10.649
2019,NUTS,2010,PL9,1,10.151
2016,NUTS,2010,PL91,2,10.149
2017,NUTS,2010,PL91,2,8.757
2019,NUTS,2010,PL91,2,10.151
2016,NUTS,2010,PL92,2,0.035
2019,NUTS,2010,PL92,2,0.0
2009,NUTS,2010,PLZ,1,0.0
2009,NUTS,2010,PLZZ,2,0.0
1995,NUTS,2010,PT,0,118.883
1996,NUTS,2010,PT,0,122.462
1997,NUTS,2010,PT,0,123.999
1998,NUTS,2010,PT,0,128.221
1999,NUTS,2010,PT,0,132.544
2000,NUTS,2010,PT,0,145.683
2001,NUTS,2010,PT,0,157.364
2002,NUTS,2010,PT,0,154.913
2003,NUTS,2010,PT,0,153.527
2004,NUTS,2010,PT,0,163.086
2005,NUTS,2010,PT,0,170.559
2006,NUTS,2010,PT,0,196.443
2007,NUTS,2010,PT,0,221.037
2008,NUTS,2010,PT,0,239.945
2009,NUTS,2010,PT,0,275.548
2010,NUTS,2010,PT,0,311.992
2011,NUTS,2010,PT,0,255.072
2012,NUTS,2010,PT,0,221.783
2013,NUTS,2010,PT,0,33.263
2014,NUTS,2010,PT,0,42.102
2015,NUTS,2010,PT,0,37.976
2016,NUTS,2010,PT,0,40.476
2017,NUTS,2010,PT,0,41.838
2018,NUTS,2010,PT,0,45.703
2019,NUTS,2010,PT,0,57.364
2020,NUTS,2010,PT,0,66.387
1995,NUTS,2010,PT1,1,114.03
1997,NUTS,2010,PT1,1,120.196
1999,NUTS,2010,PT1,1,129.197
2000,NUTS,2010,PT1,1,142.97
2001,NUTS,2010,PT1,1,155.25
2002,NUTS,2010,PT1,1,152.593
2003,NUTS,2010,PT1,1,151.003
2004,NUTS,2010,PT1,1,160.332
2005,NUTS,2010,PT1,1,167.614
2006,NUTS,2010,PT1,1,193.887
2007,NUTS,2010,PT1,1,218.845
2008,NUTS,2010,PT1,1,238.027
2009,NUTS,2010,PT1,1,273.049
2010,NUTS,2010,PT1,1,309.046
2011,NUTS,2010,PT1,1,251.089
2012,NUTS,2010,PT1,1,217.076
2013,NUTS,2010,PT1,1,33.167
2014,NUTS,2010,PT1,1,41.976
2015,NUTS,2010,PT1,1,37.818
2016,NUTS,2010,PT1,1,40.358
2017,NUTS,2010,PT1,1,41.591
2018,NUTS,2010,PT1,1,45.567
2019,NUTS,2010,PT1,1,57.213
2020,NUTS,2010,PT1,1,65.666
1995,NUTS,2010,PT11,2,28.124
1997,NUTS,2010,PT11,2,31.344
1999,NUTS,2010,PT11,2,37.995
2000,NUTS,2010,PT11,2,6.548
2001,NUTS,2010,PT11,2,6.393
2002,NUTS,2010,PT11,2,32.824
2003,NUTS,2010,PT11,2,57.54
2004,NUTS,2010,PT11,2,55.418
2005,NUTS,2010,PT11,2,52.881
2006,NUTS,2010,PT11,2,60.309
2007,NUTS,2010,PT11,2,67.371
2008,NUTS,2010,PT11,2,57.351
2009,NUTS,2010,PT11,2,62.656
2010,NUTS,2010,PT11,2,71.545
2011,NUTS,2010,PT11,2,85.396
2012,NUTS,2010,PT11,2,72.941
2013,NUTS,2010,PT11,2,2.794
2014,NUTS,2010,PT11,2,3.155
2015,NUTS,2010,PT11,2,3.527
2016,NUTS,2010,PT11,2,3.749
2017,NUTS,2010,PT11,2,4.349
2018,NUTS,2010,PT11,2,5.056
2019,NUTS,2010,PT11,2,5.277
2020,NUTS,2010,PT11,2,11.527
1995,NUTS,2010,PT15,2,0.293
1997,NUTS,2010,PT15,2,0.307
1999,NUTS,2010,PT15,2,0.724
2000,NUTS,2010,PT15,2,0.643
2001,NUTS,2010,PT15,2,0.566
2002,NUTS,2010,PT15,2,0.537
2003,NUTS,2010,PT15,2,0.514
2004,NUTS,2010,PT15,2,0.328
2005,NUTS,2010,PT15,2,0.149
2006,NUTS,2010,PT15,2,0.218
2007,NUTS,2010,PT15,2,0.284
2008,NUTS,2010,PT15,2,0.278
2009,NUTS,2010,PT15,2,0.388
2010,NUTS,2010,PT15,2,0.242
2011,NUTS,2010,PT15,2,0.267
2012,NUTS,2010,PT15,2,0.137
2013,NUTS,2010,PT15,2,0.0
2014,NUTS,2010,PT15,2,0.0
2015,NUTS,2010,PT15,2,0.0
2016,NUTS,2010,PT15,2,0.003
2017,NUTS,2010,PT15,2,0.0
2018,NUTS,2010,PT15,2,0.0
2019,NUTS,2010,PT15,2,0.0
2020,NUTS,2010,PT15,2,0.871
2000,NUTS,2010,PT16,2,27.872
2001,NUTS,2010,PT16,2,31.211
2002,NUTS,2010,PT16,2,27.153
2003,NUTS,2010,PT16,2,23.543
2004,NUTS,2010,PT16,2,22.755
2005,NUTS,2010,PT16,2,21.793
2006,NUTS,2010,PT16,2,23.374
2007,NUTS,2010,PT16,2,24.891
2008,NUTS,2010,PT16,2,33.961
2009,NUTS,2010,PT16,2,32.826
2010,NUTS,2010,PT16,2,33.662
2011,NUTS,2010,PT16,2,30.125
2012,NUTS,2010,PT16,2,37.833
2013,NUTS,2010,PT16,2,2.145
2014,NUTS,2010,PT16,2,3.248
2015,NUTS,2010,PT16,2,2.939
2016,NUTS,2010,PT16,2,2.772
2017,NUTS,2010,PT16,2,2.524
2018,NUTS,2010,PT16,2,2.849
2019,NUTS,2010,PT16,2,4.33
2020,NUTS,2010,PT16,2,5.977
2000,NUTS,2010,PT17,2,60.983
2001,NUTS,2010,PT17,2,63.413
2002,NUTS,2010,PT17,2,66.047
2003,NUTS,2010,PT17,2,68.871
2004,NUTS,2010,PT17,2,81.156
2005,NUTS,2010,PT17,2,91.991
2006,NUTS,2010,PT17,2,108.83
2007,NUTS,2010,PT17,2,124.808
2008,NUTS,2010,PT17,2,145.861
2009,NUTS,2010,PT17,2,176.576
2010,NUTS,2010,PT17,2,203.598
2011,NUTS,2010,PT17,2,135.301
2012,NUTS,2010,PT17,2,106.139
2013,NUTS,2010,PT17,2,28.228
2014,NUTS,2010,PT17,2,35.573
2015,NUTS,2010,PT17,2,31.353
2016,NUTS,2010,PT17,2,33.796
2017,NUTS,2010,PT17,2,34.679
2018,NUTS,2010,PT17,2,37.523
2019,NUTS,2010,PT17,2,47.522
2020,NUTS,2010,PT17,2,46.28
2000,NUTS,2010,PT18,2,46.924
2001,NUTS,2010,PT18,2,53.667
2002,NUTS,2010,PT18,2,26.032
2003,NUTS,2010,PT18,2,0.536
2004,NUTS,2010,PT18,2,0.675
2005,NUTS,2010,PT18,2,0.801
2006,NUTS,2010,PT18,2,1.156
2007,NUTS,2010,PT18,2,1.492
2008,NUTS,2010,PT18,2,0.576
2009,NUTS,2010,PT18,2,0.604
2010,NUTS,2010,PT18,2,0.0
2011,NUTS,2010,PT18,2,0.0
2012,NUTS,2010,PT18,2,0.026
2013,NUTS,2010,PT18,2,0.0
2014,NUTS,2010,PT18,2,0.0
2015,NUTS,2010,PT18,2,0.0
2016,NUTS,2010,PT18,2,0.038
2017,NUTS,2010,PT18,2,0.039
2018,NUTS,2010,PT18,2,0.138
2019,NUTS,2010,PT18,2,0.085
2020,NUTS,2010,PT18,2,1.011
1995,NUTS,2010,PT2,1,1.343
1997,NUTS,2010,PT2,1,1.812
1999,NUTS,2010,PT2,1,2.322
2000,NUTS,2010,PT2,1,0.978
2001,NUTS,2010,PT2,1,0.919
2002,NUTS,2010,PT2,1,1.6
2003,NUTS,2010,PT2,1,2.24
2004,NUTS,2010,PT2,1,2.375
2005,NUTS,2010,PT2,1,2.48
2006,NUTS,2010,PT2,1,2.156
2007,NUTS,2010,PT2,1,1.855
2008,NUTS,2010,PT2,1,1.679
2009,NUTS,2010,PT2,1,2.188
2010,NUTS,2010,PT2,1,2.592
2011,NUTS,2010,PT2,1,2.054
2012,NUTS,2010,PT2,1,3.013
2013,NUTS,2010,PT2,1,0.0
2014,NUTS,2010,PT2,1,0.0
2015,NUTS,2010,PT2,1,0.0
2016,NUTS,2010,PT2,1,0.0
2017,NUTS,2010,PT2,1,0.073
2018,NUTS,2010,PT2,1,0.069
2019,NUTS,2010,PT2,1,0.151
2020,NUTS,2010,PT2,1,0.672
1995,NUTS,2010,PT20,2,1.343
1997,NUTS,2010,PT20,2,1.812
1999,NUTS,2010,PT20,2,2.322
2000,NUTS,2010,PT20,2,0.978
2001,NUTS,2010,PT20,2,0.919
2002,NUTS,2010,PT20,2,1.6
2003,NUTS,2010,PT20,2,2.24
2004,NUTS,2010,PT20,2,2.375
2005,NUTS,2010,PT20,2,2.48
2006,NUTS,2010,PT20,2,2.156
2007,NUTS,2010,PT20,2,1.855
2008,NUTS,2010,PT20,2,1.679
2009,NUTS,2010,PT20,2,2.188
2010,NUTS,2010,PT20,2,2.592
2011,NUTS,2010,PT20,2,2.054
2012,NUTS,2010,PT20,2,3.013
2013,NUTS,2010,PT20,2,0.0
2014,NUTS,2010,PT20,2,0.0
2015,NUTS,2010,PT20,2,0.0
2016,NUTS,2010,PT20,2,0.0
2017,NUTS,2010,PT20,2,0.073
2018,NUTS,2010,PT20,2,0.069
2019,NUTS,2010,PT20,2,0.151
2020,NUTS,2010,PT20,2,0.672
