year,region_type,region_year_spec,region_id,region_level,deep_learning_count
2015,NUTS,2013,CZ064,3,2
2015,NUTS,2013,CZ08,2,2
2015,NUTS,2013,CZ080,3,2
2015,NUTS,2013,DE,0,47
2015,NUTS,2013,DE1,1,12
2015,NUTS,2013,DE12,2,3
2015,NUTS,2013,DE122,3,1
2015,NUTS,2013,DE125,3,2
2015,NUTS,2013,DE13,2,8
2015,NUTS,2013,DE131,3,7
2015,NUTS,2013,DE138,3,1
2015,NUTS,2013,DE14,2,1
2015,NUTS,2013,DE142,3,1
2015,NUTS,2013,DE2,1,13
2015,NUTS,2013,DE21,2,13
2015,NUTS,2013,DE212,3,13
2015,NUTS,2013,DE3,1,8
2015,NUTS,2013,DE30,2,8
2015,NUTS,2013,DE300,3,8
2015,NUTS,2013,DE5,1,3
2015,NUTS,2013,DE50,2,3
2015,NUTS,2013,DE501,3,3
2015,NUTS,2013,DEA,1,3
2015,NUTS,2013,DEA2,2,1
2015,NUTS,2013,DEA22,3,1
2015,NUTS,2013,DEA3,2,1
2015,NUTS,2013,DEA33,3,1
2015,NUTS,2013,DEA5,2,1
2015,NUTS,2013,DEA51,3,1
2015,NUTS,2013,DEB,1,1
2015,NUTS,2013,DEB3,2,1
2015,NUTS,2013,DEB32,3,1
2015,NUTS,2013,DEC,1,1
2015,NUTS,2013,DEC0,2,1
2015,NUTS,2013,DEC01,3,1
2015,NUTS,2013,DED,1,6
2015,NUTS,2013,DED4,2,5
2015,NUTS,2013,DED41,3,3
2015,NUTS,2013,DED43,3,2
2015,NUTS,2013,DED5,2,1
2015,NUTS,2013,DED51,3,1
2015,NUTS,2013,DK,0,6
2015,NUTS,2013,DK0,1,6
2015,NUTS,2013,DK01,2,6
2015,NUTS,2013,DK011,3,3
2015,NUTS,2013,DK012,3,3
2015,NUTS,2013,ES,0,16
2015,NUTS,2013,ES1,1,1
2015,NUTS,2013,ES11,2,1
2015,NUTS,2013,ES111,3,1
2015,NUTS,2013,ES3,1,1
2015,NUTS,2013,ES30,2,1
2015,NUTS,2013,ES300,3,1
2015,NUTS,2013,ES5,1,9
2015,NUTS,2013,ES51,2,9
2015,NUTS,2013,ES511,3,9
2015,NUTS,2013,ES6,1,5
2015,NUTS,2013,ES62,2,5
2015,NUTS,2013,ES620,3,5
2015,NUTS,2013,FI,0,2
2015,NUTS,2013,FI1,1,2
2015,NUTS,2013,FI1B,2,2
2015,NUTS,2013,FI1B1,3,2
2015,NUTS,2013,FR,0,28
2015,NUTS,2013,FR1,1,24
2015,NUTS,2013,FR10,2,24
2015,NUTS,2013,FR101,3,12
2015,NUTS,2013,FR102,3,1
2015,NUTS,2013,FR103,3,6
2015,NUTS,2013,FR104,3,4
2015,NUTS,2013,FR105,3,1
2015,NUTS,2013,FR4,1,1
2015,NUTS,2013,FR41,2,1
2015,NUTS,2013,FR411,3,1
2015,NUTS,2013,FR5,1,3
2015,NUTS,2013,FR52,2,3
2015,NUTS,2013,FR523,3,3
2015,NUTS,2013,HU,0,1
2015,NUTS,2013,HU1,1,1
2015,NUTS,2013,HU10,2,1
2015,NUTS,2013,HU101,3,1
2015,NUTS,2013,IT,0,28
2015,NUTS,2013,ITC,1,11
2015,NUTS,2013,ITC1,2,6
2015,NUTS,2013,ITC11,3,6
2015,NUTS,2013,ITC4,2,5
2015,NUTS,2013,ITC48,3,2
2015,NUTS,2013,ITC4C,3,3
2015,NUTS,2013,ITF,1,2
2015,NUTS,2013,ITF1,2,1
2015,NUTS,2013,ITF12,3,1
2015,NUTS,2013,ITF3,2,1
2015,NUTS,2013,ITF33,3,1
2015,NUTS,2013,ITG,1,1
2015,NUTS,2013,ITG2,2,1
2015,NUTS,2013,ITG27,3,1
2015,NUTS,2013,ITH,1,4
2015,NUTS,2013,ITH2,2,3
2015,NUTS,2013,ITH20,3,3
2015,NUTS,2013,ITH3,2,1
2015,NUTS,2013,ITH36,3,1
2015,NUTS,2013,ITI,1,10
2015,NUTS,2013,ITI1,2,7
2015,NUTS,2013,ITI14,3,7
2015,NUTS,2013,ITI4,2,3
2015,NUTS,2013,ITI43,3,3
2015,NUTS,2013,NL,0,11
2015,NUTS,2013,NL2,1,6
2015,NUTS,2013,NL22,2,6
2015,NUTS,2013,NL226,3,6
2015,NUTS,2013,NL3,1,4
2015,NUTS,2013,NL32,2,3
2015,NUTS,2013,NL326,3,3
2015,NUTS,2013,NL33,2,1
2015,NUTS,2013,NL339,3,1
2015,NUTS,2013,NL4,1,1
2015,NUTS,2013,NL41,2,1
2015,NUTS,2013,NL414,3,1
2015,NUTS,2013,NO,0,1
2015,NUTS,2013,NO0,1,1
2015,NUTS,2013,NO06,2,1
2015,NUTS,2013,NO061,3,1
2015,NUTS,2013,PL,0,6
2015,NUTS,2013,PL1,1,2
2015,NUTS,2013,PL12,2,2
2015,NUTS,2013,PL127,3,2
2015,NUTS,2013,PL2,1,1
2015,NUTS,2013,PL21,2,1
2015,NUTS,2013,PL213,3,1
2015,NUTS,2013,PL4,1,1
2015,NUTS,2013,PL42,2,1
2015,NUTS,2013,PL424,3,1
2015,NUTS,2013,PL5,1,2
2015,NUTS,2013,PL51,2,2
2015,NUTS,2013,PL514,3,2
2015,NUTS,2013,RO,0,2
2015,NUTS,2013,RO3,1,2
2015,NUTS,2013,RO32,2,2
2015,NUTS,2013,RO321,3,1
2015,NUTS,2013,RO322,3,1
2015,NUTS,2013,SE,0,4
2015,NUTS,2013,SE1,1,3
2015,NUTS,2013,SE11,2,1
2015,NUTS,2013,SE110,3,1
2015,NUTS,2013,SE12,2,2
2015,NUTS,2013,SE121,3,1
2015,NUTS,2013,SE123,3,1
2015,NUTS,2013,SE3,1,1
2015,NUTS,2013,SE33,2,1
2015,NUTS,2013,SE332,3,1
2015,NUTS,2013,SI,0,4
2015,NUTS,2013,SI0,1,4
2015,NUTS,2013,SI03,2,3
2015,NUTS,2013,SI032,3,3
2015,NUTS,2013,SI04,2,1
2015,NUTS,2013,SI041,3,1
2015,NUTS,2013,TR,0,2
2015,NUTS,2013,TR5,1,2
2015,NUTS,2013,TR51,2,2
2015,NUTS,2013,TR510,3,2
2015,NUTS,2013,UK,0,59
2015,NUTS,2013,UKD,1,3
2015,NUTS,2013,UKD3,2,1
2015,NUTS,2013,UKD33,3,1
2015,NUTS,2013,UKD4,2,1
2015,NUTS,2013,UKD44,3,1
2015,NUTS,2013,UKD7,2,1
2015,NUTS,2013,UKD72,3,1
2015,NUTS,2013,UKE,1,3
2015,NUTS,2013,UKE3,2,2
2015,NUTS,2013,UKE32,3,2
2015,NUTS,2013,UKE4,2,1
2015,NUTS,2013,UKE42,3,1
2015,NUTS,2013,UKG,1,2
2015,NUTS,2013,UKG1,2,1
2015,NUTS,2013,UKG13,3,1
2015,NUTS,2013,UKG3,2,1
2015,NUTS,2013,UKG31,3,1
2015,NUTS,2013,UKH,1,15
2015,NUTS,2013,UKH1,2,15
2015,NUTS,2013,UKH12,3,15
2015,NUTS,2013,UKI,1,9
2015,NUTS,2013,UKI3,2,3
2015,NUTS,2013,UKI32,3,2
2015,NUTS,2013,UKI33,3,1
2015,NUTS,2013,UKI4,2,5
2015,NUTS,2013,UKI42,3,5
2015,NUTS,2013,UKI7,2,1
2015,NUTS,2013,UKI75,3,1
2015,NUTS,2013,UKJ,1,18
2015,NUTS,2013,UKJ1,2,14
2015,NUTS,2013,UKJ14,3,14
2015,NUTS,2013,UKJ2,2,4
2015,NUTS,2013,UKJ22,3,1
2015,NUTS,2013,UKJ25,3,3
2015,NUTS,2013,UKK,1,2
2015,NUTS,2013,UKK1,2,1
2015,NUTS,2013,UKK11,3,1
2015,NUTS,2013,UKK4,2,1
2015,NUTS,2013,UKK43,3,1
2015,NUTS,2013,UKL,1,2
2015,NUTS,2013,UKL1,2,1
2015,NUTS,2013,UKL14,3,1
2015,NUTS,2013,UKL2,2,1
2015,NUTS,2013,UKL22,3,1
2015,NUTS,2013,UKM,1,5
2015,NUTS,2013,UKM2,2,4
2015,NUTS,2013,UKM25,3,4
2015,NUTS,2013,UKM3,2,1
2015,NUTS,2013,UKM34,3,1
2016,NUTS,2016,AT,0,11
2016,NUTS,2016,AT1,1,4
2016,NUTS,2016,AT12,2,1
2016,NUTS,2016,AT126,3,1
2016,NUTS,2016,AT13,2,3
2016,NUTS,2016,AT130,3,3
2016,NUTS,2016,AT2,1,4
2016,NUTS,2016,AT22,2,4
2016,NUTS,2016,AT221,3,4
2016,NUTS,2016,AT3,1,3
2016,NUTS,2016,AT31,2,2
2016,NUTS,2016,AT312,3,2
2016,NUTS,2016,AT33,2,1
2016,NUTS,2016,AT332,3,1
2016,NUTS,2016,BE,0,6
2016,NUTS,2016,BE1,1,1
2016,NUTS,2016,BE10,2,1
2016,NUTS,2016,BE100,3,1
2016,NUTS,2016,BE2,1,5
2016,NUTS,2016,BE23,2,5
2016,NUTS,2016,BE234,3,5
2016,NUTS,2016,CH,0,55
2016,NUTS,2016,CH0,1,55
2016,NUTS,2016,CH01,2,9
2016,NUTS,2016,CH011,3,9
2016,NUTS,2016,CH02,2,1
2016,NUTS,2016,CH021,3,1
2016,NUTS,2016,CH04,2,38
2016,NUTS,2016,CH040,3,38
2016,NUTS,2016,CH07,2,7
2016,NUTS,2016,CH070,3,7
2016,NUTS,2016,CY,0,1
2016,NUTS,2016,CY0,1,1
2016,NUTS,2016,CY00,2,1
2016,NUTS,2016,CY000,3,1
2016,NUTS,2016,CZ,0,15
2016,NUTS,2016,CZ0,1,15
2016,NUTS,2016,CZ01,2,5
2016,NUTS,2016,CZ010,3,5
2016,NUTS,2016,CZ06,2,9
2016,NUTS,2016,CZ064,3,9
2016,NUTS,2016,CZ08,2,1
2016,NUTS,2016,CZ080,3,1
2016,NUTS,2016,DE,0,87
2016,NUTS,2016,DE1,1,15
2016,NUTS,2016,DE11,2,5
2016,NUTS,2016,DE111,3,5
2016,NUTS,2016,DE12,2,1
2016,NUTS,2016,DE125,3,1
2016,NUTS,2016,DE13,2,5
2016,NUTS,2016,DE131,3,4
2016,NUTS,2016,DE138,3,1
2016,NUTS,2016,DE14,2,4
2016,NUTS,2016,DE142,3,1
2016,NUTS,2016,DE144,3,3
2016,NUTS,2016,DE2,1,31
2016,NUTS,2016,DE21,2,29
2016,NUTS,2016,DE212,3,29
2016,NUTS,2016,DE22,2,2
2016,NUTS,2016,DE222,3,2
2016,NUTS,2016,DE3,1,10
2016,NUTS,2016,DE30,2,10
2016,NUTS,2016,DE300,3,10
2016,NUTS,2016,DE4,1,2
2016,NUTS,2016,DE40,2,2
2016,NUTS,2016,DE404,3,2
2016,NUTS,2016,DE5,1,1
2016,NUTS,2016,DE50,2,1
2016,NUTS,2016,DE501,3,1
2016,NUTS,2016,DEA,1,11
2016,NUTS,2016,DEA2,2,7
2016,NUTS,2016,DEA22,3,3
2016,NUTS,2016,DEA2C,3,1
2016,NUTS,2016,DEA2D,3,3
2016,NUTS,2016,DEA4,2,2
2016,NUTS,2016,DEA41,3,1
2016,NUTS,2016,DEA47,3,1
2016,NUTS,2016,DEA5,2,2
2016,NUTS,2016,DEA51,3,2
2016,NUTS,2016,DEB,1,3
2016,NUTS,2016,DEB3,2,3
2016,NUTS,2016,DEB32,3,3
2016,NUTS,2016,DEC,1,2
2016,NUTS,2016,DEC0,2,2
2016,NUTS,2016,DEC01,3,2
2016,NUTS,2016,DED,1,8
2016,NUTS,2016,DED4,2,8
2016,NUTS,2016,DED41,3,5
2016,NUTS,2016,DED43,3,3
2016,NUTS,2016,DEE,1,1
2016,NUTS,2016,DEE0,2,1
2016,NUTS,2016,DEE03,3,1
2016,NUTS,2016,DEF,1,3
2016,NUTS,2016,DEF0,2,3
2016,NUTS,2016,DEF03,3,3
2016,NUTS,2016,DK,0,5
2016,NUTS,2016,DK0,1,5
2016,NUTS,2016,DK01,2,5
2016,NUTS,2016,DK011,3,4
2016,NUTS,2016,DK012,3,1
2016,NUTS,2016,EE,0,3
2016,NUTS,2016,EE0,1,3
2016,NUTS,2016,EE00,2,3
2016,NUTS,2016,EE001,3,1
2016,NUTS,2016,EE008,3,2
2016,NUTS,2016,EL,0,1
2016,NUTS,2016,EL5,1,1
2016,NUTS,2016,EL51,2,1
2016,NUTS,2016,EL512,3,1
2016,NUTS,2016,ES,0,25
2016,NUTS,2016,ES1,1,1
2016,NUTS,2016,ES11,2,1
2016,NUTS,2016,ES114,3,1
2016,NUTS,2016,ES2,1,1
2016,NUTS,2016,ES24,2,1
2016,NUTS,2016,ES243,3,1
2016,NUTS,2016,ES3,1,6
2016,NUTS,2016,ES30,2,6
2016,NUTS,2016,ES300,3,6
2016,NUTS,2016,ES5,1,10
2016,NUTS,2016,ES51,2,7
2016,NUTS,2016,ES511,3,7
2016,NUTS,2016,ES52,2,3
2016,NUTS,2016,ES523,3,3
2016,NUTS,2016,ES6,1,6
2016,NUTS,2016,ES61,2,2
2016,NUTS,2016,ES614,3,1
2016,NUTS,2016,ES617,3,1
2016,NUTS,2016,ES62,2,4
2016,NUTS,2016,ES620,3,4
2016,NUTS,2016,ES7,1,1
2016,NUTS,2016,ES70,2,1
2016,NUTS,2016,ES709,3,1
2016,NUTS,2016,FI,0,11
2016,NUTS,2016,FI1,1,11
2016,NUTS,2016,FI1B,2,6
2016,NUTS,2016,FI1B1,3,6
2016,NUTS,2016,FI1C,2,3
2016,NUTS,2016,FI1C1,3,2
2016,NUTS,2016,FI1C5,3,1
2016,NUTS,2016,FI1D,2,2
2016,NUTS,2016,FI1D9,3,2
2016,NUTS,2016,FR,0,61
2016,NUTS,2016,FR1,1,48
2016,NUTS,2016,FR10,2,48
2016,NUTS,2016,FR101,3,15
2016,NUTS,2016,FR102,3,5
2016,NUTS,2016,FR103,3,14
2016,NUTS,2016,FR104,3,11
2016,NUTS,2016,FR105,3,3
2016,NUTS,2016,FRC,1,1
2016,NUTS,2016,FRC2,2,1
2016,NUTS,2016,FRC21,3,1
2016,NUTS,2016,FRE,1,1
2016,NUTS,2016,FRE1,2,1
2016,NUTS,2016,FRE11,3,1
2016,NUTS,2016,FRF,1,1
2016,NUTS,2016,FRF1,2,1
2016,NUTS,2016,FRF11,3,1
2016,NUTS,2016,FRG,1,1
2016,NUTS,2016,FRG0,2,1
2016,NUTS,2016,FRG04,3,1
2016,NUTS,2016,FRH,1,2
2016,NUTS,2016,FRH0,2,2
2016,NUTS,2016,FRH03,3,1
2016,NUTS,2016,FRH04,3,1
2016,NUTS,2016,FRI,1,1
2016,NUTS,2016,FRI1,2,1
2016,NUTS,2016,FRI12,3,1
2016,NUTS,2016,FRJ,1,2
2016,NUTS,2016,FRJ1,2,1
2016,NUTS,2016,FRJ12,3,1
2016,NUTS,2016,FRJ2,2,1
2016,NUTS,2016,FRJ23,3,1
2016,NUTS,2016,FRK,1,3
2016,NUTS,2016,FRK2,2,3
2016,NUTS,2016,FRK25,3,1
2016,NUTS,2016,FRK26,3,2
2016,NUTS,2016,FRL,1,1
2016,NUTS,2016,FRL0,2,1
2016,NUTS,2016,FRL03,3,1
2016,NUTS,2016,HU,0,3
2016,NUTS,2016,HU1,1,1
2016,NUTS,2016,HU11,2,1
2016,NUTS,2016,HU110,3,1
2016,NUTS,2016,HU3,1,2
2016,NUTS,2016,HU32,2,1
2016,NUTS,2016,HU321,3,1
2016,NUTS,2016,HU33,2,1
2016,NUTS,2016,HU333,3,1
2016,NUTS,2016,IE,0,8
2016,NUTS,2016,IE0,1,8
2016,NUTS,2016,IE04,2,2
2016,NUTS,2016,IE042,3,2
2016,NUTS,2016,IE06,2,6
2016,NUTS,2016,IE061,3,5
2016,NUTS,2016,IE062,3,1
2016,NUTS,2016,IS,0,1
2016,NUTS,2016,IS0,1,1
2016,NUTS,2016,IS00,2,1
2016,NUTS,2016,IS001,3,1
2016,NUTS,2016,IT,0,54
2016,NUTS,2016,ITC,1,14
2016,NUTS,2016,ITC1,2,5
2016,NUTS,2016,ITC11,3,5
2016,NUTS,2016,ITC3,2,2
2016,NUTS,2016,ITC33,3,2
2016,NUTS,2016,ITC4,2,7
2016,NUTS,2016,ITC41,3,1
2016,NUTS,2016,ITC4C,3,6
2016,NUTS,2016,ITF,1,4
2016,NUTS,2016,ITF1,2,2
2016,NUTS,2016,ITF12,3,2
2016,NUTS,2016,ITF3,2,1
2016,NUTS,2016,ITF33,3,1
2016,NUTS,2016,ITF4,2,1
2016,NUTS,2016,ITF47,3,1
2016,NUTS,2016,ITH,1,9
2016,NUTS,2016,ITH1,2,1
2016,NUTS,2016,ITH10,3,1
2016,NUTS,2016,ITH2,2,4
2016,NUTS,2016,ITH20,3,4
2016,NUTS,2016,ITH3,2,1
2016,NUTS,2016,ITH31,3,1
2016,NUTS,2016,ITH4,2,1
2016,NUTS,2016,ITH42,3,1
2016,NUTS,2016,ITH5,2,2
2016,NUTS,2016,ITH54,3,1
2016,NUTS,2016,ITH55,3,1
2016,NUTS,2016,ITI,1,27
2016,NUTS,2016,ITI1,2,20
2016,NUTS,2016,ITI14,3,19
2016,NUTS,2016,ITI17,3,1
2016,NUTS,2016,ITI2,2,2
2016,NUTS,2016,ITI21,3,2
2016,NUTS,2016,ITI4,2,5
2016,NUTS,2016,ITI43,3,5
2016,NUTS,2016,LU,0,4
2016,NUTS,2016,LU0,1,4
2016,NUTS,2016,LU00,2,4
2016,NUTS,2016,LU000,3,4
2016,NUTS,2016,NL,0,41
2016,NUTS,2016,NL1,1,1
2016,NUTS,2016,NL11,2,1
2016,NUTS,2016,NL113,3,1
2016,NUTS,2016,NL2,1,16
2016,NUTS,2016,NL21,2,2
2016,NUTS,2016,NL213,3,2
2016,NUTS,2016,NL22,2,14
2016,NUTS,2016,NL226,3,14
2016,NUTS,2016,NL3,1,16
2016,NUTS,2016,NL32,2,12
2016,NUTS,2016,NL329,3,12
2016,NUTS,2016,NL33,2,4
2016,NUTS,2016,NL333,3,3
2016,NUTS,2016,NL337,3,1
2016,NUTS,2016,NL4,1,8
2016,NUTS,2016,NL41,2,8
2016,NUTS,2016,NL412,3,3
2016,NUTS,2016,NL414,3,5
2016,NUTS,2016,NO,0,1
2016,NUTS,2016,NO0,1,1
2016,NUTS,2016,NO06,2,1
2016,NUTS,2016,NO060,3,1
2016,NUTS,2016,PL,0,13
2016,NUTS,2016,PL2,1,3
2016,NUTS,2016,PL21,2,2
2016,NUTS,2016,PL213,3,2
2016,NUTS,2016,PL22,2,1
2016,NUTS,2016,PL224,3,1
2016,NUTS,2016,PL4,1,2
2016,NUTS,2016,PL41,2,2
2016,NUTS,2016,PL415,3,2
2016,NUTS,2016,PL5,1,3
2016,NUTS,2016,PL51,2,3
2016,NUTS,2016,PL514,3,3
2016,NUTS,2016,PL7,1,2
2016,NUTS,2016,PL71,2,2
2016,NUTS,2016,PL711,3,2
2016,NUTS,2016,PL9,1,3
2016,NUTS,2016,PL91,2,3
2016,NUTS,2016,PL911,3,3
2016,NUTS,2016,PT,0,4
2016,NUTS,2016,PT1,1,4
2016,NUTS,2016,PT16,2,3
2016,NUTS,2016,PT16D,3,1
2016,NUTS,2016,PT16E,3,2
2016,NUTS,2016,PT17,2,1
2016,NUTS,2016,PT170,3,1
2016,NUTS,2016,RS,0,2
2016,NUTS,2016,RS1,1,2
2016,NUTS,2016,RS11,2,1
2016,NUTS,2016,RS110,3,1
2016,NUTS,2016,RS12,2,1
2016,NUTS,2016,RS123,3,1
2016,NUTS,2016,SE,0,6
2016,NUTS,2016,SE1,1,6
2016,NUTS,2016,SE11,2,4
2016,NUTS,2016,SE110,3,4
2016,NUTS,2016,SE12,2,2
2016,NUTS,2016,SE123,3,2
2016,NUTS,2016,SI,0,2
2016,NUTS,2016,SI0,1,2
2016,NUTS,2016,SI04,2,2
2016,NUTS,2016,SI041,3,2
2016,NUTS,2016,TR,0,7
2016,NUTS,2016,TR1,1,3
2016,NUTS,2016,TR10,2,3
2016,NUTS,2016,TR100,3,3
2016,NUTS,2016,TR5,1,4
2016,NUTS,2016,TR51,2,4
2016,NUTS,2016,TR510,3,4
2016,NUTS,2016,UK,0,119
2016,NUTS,2016,UKC,1,1
2016,NUTS,2016,UKC2,2,1
2016,NUTS,2016,UKC22,3,1
2016,NUTS,2016,UKD,1,3
2016,NUTS,2016,UKD3,2,2
2016,NUTS,2016,UKD33,3,2
2016,NUTS,2016,UKD7,2,1
2016,NUTS,2016,UKD72,3,1
2016,NUTS,2016,UKE,1,2
2016,NUTS,2016,UKE4,2,2
2016,NUTS,2016,UKE42,3,2
2016,NUTS,2016,UKF,1,3
2016,NUTS,2016,UKF1,2,3
2016,NUTS,2016,UKF14,3,3
2016,NUTS,2016,UKG,1,4
2016,NUTS,2016,UKG3,2,4
2016,NUTS,2016,UKG31,3,4
2016,NUTS,2016,UKH,1,21
2016,NUTS,2016,UKH1,2,21
2016,NUTS,2016,UKH12,3,21
2016,NUTS,2016,UKI,1,28
2016,NUTS,2016,UKI3,2,19
2016,NUTS,2016,UKI32,3,4
2016,NUTS,2016,UKI33,3,15
2016,NUTS,2016,UKI4,2,9
2016,NUTS,2016,UKI42,3,9
2016,NUTS,2016,UKJ,1,33
2016,NUTS,2016,UKJ1,2,29
2016,NUTS,2016,UKJ14,3,29
2016,NUTS,2016,UKJ2,2,4
2016,NUTS,2016,UKJ25,3,4
2016,NUTS,2016,UKK,1,5
2016,NUTS,2016,UKK1,2,3
2016,NUTS,2016,UKK11,3,1
2016,NUTS,2016,UKK12,3,2
2016,NUTS,2016,UKK4,2,2
2016,NUTS,2016,UKK43,3,2
2016,NUTS,2016,UKM,1,19
2016,NUTS,2016,UKM7,2,18
2016,NUTS,2016,UKM75,3,16
2016,NUTS,2016,UKM77,3,2
2016,NUTS,2016,UKM8,2,1
2016,NUTS,2016,UKM82,3,1
2017,NUTS,2016,AT,0,32
2017,NUTS,2016,AT1,1,15
2017,NUTS,2016,AT12,2,3
2017,NUTS,2016,AT127,3,3
2017,NUTS,2016,AT13,2,12
2017,NUTS,2016,AT130,3,12
2017,NUTS,2016,AT2,1,9
2017,NUTS,2016,AT22,2,9
2017,NUTS,2016,AT221,3,9
2017,NUTS,2016,AT3,1,8
2017,NUTS,2016,AT31,2,3
2017,NUTS,2016,AT312,3,3
2017,NUTS,2016,AT33,2,5
2017,NUTS,2016,AT332,3,5
2017,NUTS,2016,BE,0,8
2017,NUTS,2016,BE2,1,7
2017,NUTS,2016,BE23,2,6
2017,NUTS,2016,BE234,3,6
2017,NUTS,2016,BE24,2,1
2017,NUTS,2016,BE242,3,1
2017,NUTS,2016,BE3,1,1
2017,NUTS,2016,BE33,2,1
2017,NUTS,2016,BE332,3,1
2017,NUTS,2016,BG,0,1
2017,NUTS,2016,BG4,1,1
2017,NUTS,2016,BG41,2,1
2017,NUTS,2016,BG411,3,1
2017,NUTS,2016,CH,0,85
2017,NUTS,2016,CH0,1,85
2017,NUTS,2016,CH01,2,28
2017,NUTS,2016,CH011,3,22
2017,NUTS,2016,CH012,3,4
2017,NUTS,2016,CH013,3,2
2017,NUTS,2016,CH02,2,8
2017,NUTS,2016,CH021,3,1
2017,NUTS,2016,CH022,3,5
2017,NUTS,2016,CH025,3,2
2017,NUTS,2016,CH03,2,3
2017,NUTS,2016,CH031,3,2
2017,NUTS,2016,CH033,3,1
2017,NUTS,2016,CH04,2,41
2017,NUTS,2016,CH040,3,41
2017,NUTS,2016,CH07,2,5
2017,NUTS,2016,CH070,3,5
2017,NUTS,2016,CZ,0,37
2017,NUTS,2016,CZ0,1,37
2017,NUTS,2016,CZ01,2,12
2017,NUTS,2016,CZ010,3,12
2017,NUTS,2016,CZ03,2,1
2017,NUTS,2016,CZ032,3,1
2017,NUTS,2016,CZ06,2,21
2017,NUTS,2016,CZ064,3,21
2017,NUTS,2016,CZ08,2,3
2017,NUTS,2016,CZ080,3,3
2017,NUTS,2016,DE,0,195
2017,NUTS,2016,DE1,1,37
2017,NUTS,2016,DE11,2,7
2017,NUTS,2016,DE111,3,7
2017,NUTS,2016,DE12,2,16
2017,NUTS,2016,DE122,3,5
2017,NUTS,2016,DE125,3,11
2017,NUTS,2016,DE13,2,11
2017,NUTS,2016,DE131,3,10
2017,NUTS,2016,DE138,3,1
2017,NUTS,2016,DE14,2,3
2017,NUTS,2016,DE142,3,3
2017,NUTS,2016,DE2,1,44
2017,NUTS,2016,DE21,2,36
2017,NUTS,2016,DE212,3,36
2017,NUTS,2016,DE22,2,2
2017,NUTS,2016,DE222,3,2
2017,NUTS,2016,DE25,2,5
2017,NUTS,2016,DE252,3,5
2017,NUTS,2016,DE27,2,1
2017,NUTS,2016,DE271,3,1
2017,NUTS,2016,DE3,1,25
2017,NUTS,2016,DE30,2,25
2017,NUTS,2016,DE300,3,25
2017,NUTS,2016,DE4,1,6
2017,NUTS,2016,DE40,2,6
2017,NUTS,2016,DE404,3,6
2017,NUTS,2016,DE5,1,2
2017,NUTS,2016,DE50,2,2
2017,NUTS,2016,DE501,3,2
2017,NUTS,2016,DE6,1,4
2017,NUTS,2016,DE60,2,4
2017,NUTS,2016,DE600,3,4
2017,NUTS,2016,DE7,1,2
2017,NUTS,2016,DE71,2,2
2017,NUTS,2016,DE712,3,2
2017,NUTS,2016,DE9,1,4
2017,NUTS,2016,DE92,2,2
2017,NUTS,2016,DE929,3,2
2017,NUTS,2016,DE94,2,2
2017,NUTS,2016,DE943,3,2
2017,NUTS,2016,DEA,1,23
2017,NUTS,2016,DEA1,2,1
2017,NUTS,2016,DEA13,3,1
2017,NUTS,2016,DEA2,2,15
2017,NUTS,2016,DEA22,3,8
2017,NUTS,2016,DEA26,3,1
2017,NUTS,2016,DEA2C,3,1
2017,NUTS,2016,DEA2D,3,5
2017,NUTS,2016,DEA3,2,1
2017,NUTS,2016,DEA33,3,1
2017,NUTS,2016,DEA4,2,2
2017,NUTS,2016,DEA41,3,2
2017,NUTS,2016,DEA5,2,4
2017,NUTS,2016,DEA51,3,1
2017,NUTS,2016,DEA5A,3,3
2017,NUTS,2016,DEB,1,12
2017,NUTS,2016,DEB3,2,12
2017,NUTS,2016,DEB32,3,12
2017,NUTS,2016,DEC,1,6
2017,NUTS,2016,DEC0,2,6
2017,NUTS,2016,DEC01,3,6
2017,NUTS,2016,DED,1,27
2017,NUTS,2016,DED4,2,25
2017,NUTS,2016,DED41,3,13
2017,NUTS,2016,DED43,3,12
2017,NUTS,2016,DED5,2,2
2017,NUTS,2016,DED51,3,2
2017,NUTS,2016,DEF,1,3
2017,NUTS,2016,DEF0,2,3
2017,NUTS,2016,DEF03,3,3
2017,NUTS,2016,DK,0,14
2017,NUTS,2016,DK0,1,14
2017,NUTS,2016,DK01,2,12
2017,NUTS,2016,DK011,3,8
2017,NUTS,2016,DK012,3,4
2017,NUTS,2016,DK04,2,1
2017,NUTS,2016,DK042,3,1
2017,NUTS,2016,DK05,2,1
2017,NUTS,2016,DK050,3,1
2017,NUTS,2016,EL,0,12
2017,NUTS,2016,EL3,1,4
2017,NUTS,2016,EL30,2,4
2017,NUTS,2016,EL303,3,4
2017,NUTS,2016,EL4,1,3
2017,NUTS,2016,EL43,2,3
2017,NUTS,2016,EL431,3,1
2017,NUTS,2016,EL433,3,2
2017,NUTS,2016,EL5,1,5
2017,NUTS,2016,EL52,2,2
2017,NUTS,2016,EL522,3,2
2017,NUTS,2016,EL54,2,3
2017,NUTS,2016,EL543,3,3
2017,NUTS,2016,ES,0,38
2017,NUTS,2016,ES2,1,2
2017,NUTS,2016,ES21,2,2
2017,NUTS,2016,ES213,3,2
2017,NUTS,2016,ES3,1,5
2017,NUTS,2016,ES30,2,5
2017,NUTS,2016,ES300,3,5
2017,NUTS,2016,ES4,1,2
2017,NUTS,2016,ES41,2,2
2017,NUTS,2016,ES413,3,2
2017,NUTS,2016,ES5,1,23
